replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
CP167997.1	CP167997.1_583	SoFic__SoFic	583	defense-finder-models/DefenseFinder/SoFIC/SoFic	CP167997.1_SoFic_6	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	1.3000000000000001e-123	410.9	0.967	0.903	17	362			SoFIC	SoFic	Defense
CP167997.1	CP167997.1_893	cas2_I_II_III_IV_V_VI_3	893	CasFinder/CAS_Class1-Subtype-I-C	CP167997.1_CAS_Class1-Subtype-I-C_13	1	1	0.857	6.0	1	cas2_I_II_III_IV_V_VI_3	accessory	97	2.3000000000000003e-28	96.4	0.987	0.856	3	85		CP167997.1_CAS_Class1-Type-I_14,CP167997.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-C	Defense
CP167997.1	CP167997.1_894	cas1_I_II_III_IV_V_VI_6	894	CasFinder/CAS_Class1-Subtype-I-C	CP167997.1_CAS_Class1-Subtype-I-C_13	1	1	0.857	6.0	1	cas1_I_II_III_IV_V_VI_6	accessory	557	9.6e-156	516.2	1.0	0.609	216	554		CP167997.1_CAS_Class1-Type-I_14,CP167997.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-C	Defense
CP167997.1	CP167997.1_895	cas7_I-C_7	895	CasFinder/CAS_Class1-Subtype-I-C	CP167997.1_CAS_Class1-Subtype-I-C_13	1	1	0.857	6.0	1	cas7_I-C_13	mandatory	289	5.3e-122	404.5	0.996	0.969	7	286		CP167997.1_CAS_Class1-Type-I_14,CP167997.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-C	Defense
CP167997.1	CP167997.1_896	cas8c_I-C_2	896	CasFinder/CAS_Class1-Subtype-I-C	CP167997.1_CAS_Class1-Subtype-I-C_13	1	1	0.857	6.0	1	cas8c_I-C_4	mandatory	615	2.2e-186	618.8	0.998	0.966	3	596		CP167997.1_CAS_Class1-Type-I_14,CP167997.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-C	Defense
CP167997.1	CP167997.1_897	cas5_I-C_11	897	CasFinder/CAS_Class1-Subtype-I-C	CP167997.1_CAS_Class1-Subtype-I-C_13	1	1	0.857	6.0	1	cas5_I-C_11	mandatory	225	9.4e-87	288.1	1.0	0.938	5	215		CP167997.1_CAS_Class1-Type-I_14,CP167997.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-C	Defense
CP167997.1	CP167997.1_898	cas3_I_5	898	CasFinder/CAS_Class1-Subtype-I-C	CP167997.1_CAS_Class1-Subtype-I-C_13	1	1	0.857	6.0	1	cas3_I_5	accessory	764	6.5e-46	155.1	0.498	0.469	223	580		CP167997.1_CAS_Class1-Type-I_14,CP167997.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-C	Defense
CP167997.1	CP167997.1_1578	RM__Type_I_S_52	1578	defense-finder-models/RM/RM/RM_Type_I	CP167997.1_RM_Type_I_11	1	1	1.0	3.0	2	RM__Type_I_S_01	mandatory	501	6.4e-76	254.5	0.56	0.754	119	496		CP167997.1_PrrC_10	RM	RM_Type_I	Defense
CP167997.1	CP167997.1_1579	RM__Type_I_MTases_FAM_2	1579	defense-finder-models/RM/RM/RM_Type_I	CP167997.1_RM_Type_I_11	1	1	1.0	3.0	2	RM__Type_I_MTases_FAM_0	mandatory	515	1.1e-225	748.2	0.996	0.953	1	491		CP167997.1_PrrC_10	RM	RM_Type_I	Defense
CP167997.1	CP167997.1_1580	AbiD__AbiD	1580	defense-finder-models/DefenseFinder/AbiD/AbiD	CP167997.1_AbiD_1	1	1	1.0	1.0	1	AbiD__AbiD	mandatory	333	2.9e-76	255.0	0.923	0.964	1	321			AbiD	AbiD	Defense
