replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
CP167815.1	CP167815.1_106	RloC__RloC	106	defense-finder-models/DefenseFinder/RloC/RloC	CP167815.1_RloC_3	1	1	1.0	1.0	1	RloC__RloC	mandatory	877	1.1e-131	438.9	0.976	0.886	79	855			RloC	RloC	Defense
CP167815.1	CP167815.1_206	SoFic__SoFic	206	defense-finder-models/DefenseFinder/SoFIC/SoFic	CP167815.1_SoFic_4	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	277	1.4e-86	288.9	0.715	0.957	7	271			SoFIC	SoFic	Defense
CP167815.1	CP167815.1_2667	RM_Type_II__Type_II_MTases_FAM_0	2667	defense-finder-models/RM/RM/RM_Type_II	CP167815.1_RM_Type_II_8	1	1	1.0	2.0	2	RM_Type_II__Type_II_MTases_FAM_0	mandatory	353	2.8e-72	241.9	0.978	0.963	7	346			RM	RM_Type_II	Defense
CP167815.1	CP167815.1_2668	RM_Type_II__Type_II_REase24	2668	defense-finder-models/RM/RM/RM_Type_II	CP167815.1_RM_Type_II_8	1	1	1.0	2.0	2	RM_Type_II__Type_II_REase01	mandatory	246	7.2e-47	158.6	0.93	0.984	3	244			RM	RM_Type_II	Defense
CP167815.1	CP167815.1_2669	RM_Type_II__Type_II_REase09	2669	defense-finder-models/RM/RM/RM_Type_II	CP167815.1_RM_Type_II_8	1	1	1.0	2.0	2	RM_Type_II__Type_II_REase01	mandatory	359	7.5e-10	37.5	0.693	0.783	23	303			RM	RM_Type_II	Defense
CP167815.1	CP167815.1_3188	Old_exonuclease__Old_exonuclease	3188	defense-finder-models/DefenseFinder/Old_exonuclease/Old_exonuclease	CP167815.1_Old_exonuclease_2	1	1	1.0	1.0	1	Old_exonuclease__Old_exonuclease	mandatory	593	5.5000000000000005e-133	442.3	1.0	0.98	1	581			Old_exonuclease	Old_exonuclease	Defense
CP167815.1	CP167815.1_3195	AbiD__AbiD	3195	defense-finder-models/DefenseFinder/AbiD/AbiD	CP167815.1_AbiD_1	1	1	1.0	1.0	1	AbiD__AbiD	mandatory	299	6.499999999999999e-70	234.0	0.913	0.957	8	293			AbiD	AbiD	Defense
CP167815.1	CP167815.1_3644	Zorya_III__ZorG3	3644	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	CP167815.1_Zorya_TypeIII_7	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	246	4.7e-92	306.3	0.892	0.992	1	244			Zorya	Zorya_TypeIII	Defense
CP167815.1	CP167815.1_3646	Zorya__ZorB	3646	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	CP167815.1_Zorya_TypeIII_7	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	224	8.1e-15	52.8	0.838	0.911	4	207			Zorya	Zorya_TypeIII	Defense
CP167815.1	CP167815.1_3647	Zorya_III__ZorF3	3647	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	CP167815.1_Zorya_TypeIII_7	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	222	1.2e-78	262.4	0.827	0.986	1	219			Zorya	Zorya_TypeIII	Defense
CP167815.1	CP167815.1_4162	Wadjet__JetC_I	4162	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	CP167815.1_Wadjet_I_6	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1341	0.0	1187.7	0.994	0.819	25	1122		CP167815.1_Wadjet_5	Wadjet	Wadjet_I	Defense
CP167815.1	CP167815.1_4163	Wadjet__JetB_I	4163	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	CP167815.1_Wadjet_I_6	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	234	4.2e-67	223.9	0.806	0.885	24	230		CP167815.1_Wadjet_5	Wadjet	Wadjet_I	Defense
CP167815.1	CP167815.1_4164	Wadjet__JetA_I	4164	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	CP167815.1_Wadjet_I_6	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	3.4000000000000004e-157	522.3	0.994	0.992	2	487		CP167815.1_Wadjet_5	Wadjet	Wadjet_I	Defense
