replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAYGQQ010000004.1	JAYGQQ010000004.1_14	RM__Type_I_REases_FAM_0.einsi_trimmed	1361	defense-finder-models/RM/RM/RM_Type_I	JAYGQQ010000004.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1114	1.6e-152	507.9	0.902	0.89	6	996		JAYGQQ010000004.1_PrrC_12	RM	RM_Type_I	Defense
JAYGQQ010000004.1	JAYGQQ010000004.1_17	RM__Type_I_S_51	1364	defense-finder-models/RM/RM/RM_Type_I	JAYGQQ010000004.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	380	9e-81	269.6	0.694	0.976	2	372		JAYGQQ010000004.1_PrrC_12	RM	RM_Type_I	Defense
JAYGQQ010000004.1	JAYGQQ010000004.1_18	RM__Type_I_MTases_FAM_0	1365	defense-finder-models/RM/RM/RM_Type_I	JAYGQQ010000004.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	834	5.2e-162	538.2	0.986	0.994	4	832		JAYGQQ010000004.1_PrrC_12	RM	RM_Type_I	Defense
JAYGQQ010000007.1	JAYGQQ010000007.1_256	Lamassu-Fam__LmuB_SMC_Cap4_nuclease	2592	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	JAYGQQ010000007.1_Lamassu-Cap4_nuclease_2	1	1	0.667	2.0	1	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	573	3.7e-108	360.3	0.952	0.934	3	537			Lamassu-Fam	Lamassu-Cap4_nuclease	Defense
JAYGQQ010000007.1	JAYGQQ010000007.1_257	Lamassu-Fam__LmuA_effector_Cap4_nuclease	2593	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	JAYGQQ010000007.1_Lamassu-Cap4_nuclease_2	1	1	0.667	2.0	1	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	mandatory	393	1.8e-54	183.5	0.981	0.913	17	375			Lamassu-Fam	Lamassu-Cap4_nuclease	Defense
JAYGQQ010000010.1	JAYGQQ010000010.1_147	Gabija__GajA	3284	defense-finder-models/DefenseFinder/Gabija/Gabija	JAYGQQ010000010.1_Gabija_9	1	1	1.0	2.0	1	Gabija__GajA	mandatory	527	9.3e-40	134.9	0.83	0.966	1	509			Gabija	Gabija	Defense
JAYGQQ010000010.1	JAYGQQ010000010.1_148	Gabija__GajB_3	3285	defense-finder-models/DefenseFinder/Gabija/Gabija	JAYGQQ010000010.1_Gabija_9	1	1	1.0	2.0	1	Gabija__GajB_1	mandatory	366	2.9e-114	380.0	0.969	0.932	7	347			Gabija	Gabija	Defense
JAYGQQ010000011.1	JAYGQQ010000011.1_129	Zorya_III__ZorF3	3472	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYGQQ010000011.1_Zorya_TypeIII_1	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	219	1e-79	265.9	0.835	0.977	1	214			Zorya	Zorya_TypeIII	Defense
JAYGQQ010000011.1	JAYGQQ010000011.1_130	Zorya__ZorB	3473	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYGQQ010000011.1_Zorya_TypeIII_1	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	222	3.3e-16	57.4	0.845	0.914	8	210			Zorya	Zorya_TypeIII	Defense
JAYGQQ010000011.1	JAYGQQ010000011.1_132	Zorya_III__ZorG3	3475	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAYGQQ010000011.1_Zorya_TypeIII_1	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	246	2.5e-92	307.2	0.892	0.992	1	244			Zorya	Zorya_TypeIII	Defense
