replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEGEO010000001.1	JBEGEO010000001.1_34	Gabija__GajA	34	defense-finder-models/DefenseFinder/Gabija/Gabija	JBEGEO010000001.1_Gabija_7	1	1	1.0	2.0	1	Gabija__GajA	mandatory	527	6.200000000000001e-38	129.0	0.812	0.934	1	492			Gabija	Gabija	Defense
JBEGEO010000001.1	JBEGEO010000001.1_35	Gabija__GajB_3	35	defense-finder-models/DefenseFinder/Gabija/Gabija	JBEGEO010000001.1_Gabija_7	1	1	1.0	2.0	1	Gabija__GajB_1	mandatory	365	1.3999999999999999e-114	381.1	0.969	0.934	7	347			Gabija	Gabija	Defense
JBEGEO010000012.1	JBEGEO010000012.1_14	RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed	524	defense-finder-models/RM/RM/RM_Type_III	JBEGEO010000012.1_RM_Type_III_14	1	1	1.0	2.0	1	RM_Type_III__Type_III_REases_FAM_0.einsi_trimmed	mandatory	921	3.3999999999999997e-137	456.9	0.981	0.963	12	898			RM	RM_Type_III	Defense
JBEGEO010000012.1	JBEGEO010000012.1_15	RM_Type_III__Type_III_MTases_FAM_0	525	defense-finder-models/RM/RM/RM_Type_III	JBEGEO010000012.1_RM_Type_III_14	1	1	1.0	2.0	1	RM_Type_III__Type_III_MTases_FAM_0	mandatory	593	1e-99	333.3	0.892	0.902	2	536			RM	RM_Type_III	Defense
JBEGEO010000018.1	JBEGEO010000018.1_26	Zorya_III__ZorF3	1082	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGEO010000018.1_Zorya_TypeIII_9	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	218	7.4e-79	263.2	0.815	0.972	2	213			Zorya	Zorya_TypeIII	Defense
JBEGEO010000018.1	JBEGEO010000018.1_27	Zorya__ZorB	1083	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGEO010000018.1_Zorya_TypeIII_9	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	225	4.7e-15	53.7	0.83	0.884	9	207			Zorya	Zorya_TypeIII	Defense
JBEGEO010000018.1	JBEGEO010000018.1_29	Zorya_III__ZorG3	1085	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGEO010000018.1_Zorya_TypeIII_9	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	246	2.9999999999999997e-93	310.2	0.892	0.992	1	244			Zorya	Zorya_TypeIII	Defense
JBEGEO010000022.1	JBEGEO010000022.1_61	RM__Type_I_S_52	1477	defense-finder-models/RM/RM/RM_Type_I	JBEGEO010000022.1_RM_Type_I_13	1	1	0.667	2.0	1	RM__Type_I_S_01	mandatory	439	2.3e-82	275.7	0.717	0.986	3	435		JBEGEO010000022.1_PrrC_12	RM	RM_Type_I	Defense
JBEGEO010000022.1	JBEGEO010000022.1_62	RM__Type_I_MTases_FAM_2	1478	defense-finder-models/RM/RM/RM_Type_I	JBEGEO010000022.1_RM_Type_I_13	1	1	0.667	2.0	1	RM__Type_I_MTases_FAM_0	mandatory	512	2.7e-221	733.7	0.974	0.934	11	488		JBEGEO010000022.1_PrrC_12	RM	RM_Type_I	Defense
JBEGEO010000023.1	JBEGEO010000023.1_42	RM__Type_I_MTases_FAM_0	1520	defense-finder-models/RM/RM/RM_Type_I	JBEGEO010000023.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	1.2000000000000002e-167	556.9	0.992	0.99	4	501		JBEGEO010000023.1_PrrC_15	RM	RM_Type_I	Defense
JBEGEO010000023.1	JBEGEO010000023.1_45	RM__Type_I_S_51	1523	defense-finder-models/RM/RM/RM_Type_I	JBEGEO010000023.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	266	4.6e-52	175.0	0.536	0.985	2	263		JBEGEO010000023.1_PrrC_15	RM	RM_Type_I	Defense
JBEGEO010000023.1	JBEGEO010000023.1_46	RM__Type_I_REases_FAM_0.einsi_trimmed	1524	defense-finder-models/RM/RM/RM_Type_I	JBEGEO010000023.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	1.4e-228	759.8	0.98	0.964	10	1067		JBEGEO010000023.1_PrrC_15	RM	RM_Type_I	Defense
