replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEGEN010000001.1	JBEGEN010000001.1_171	Gabija__GajB_3	171	defense-finder-models/DefenseFinder/Gabija/Gabija	JBEGEN010000001.1_Gabija_3	1	1	1.0	2.0	1	Gabija__GajB_1	mandatory	365	1.3999999999999999e-114	381.1	0.969	0.934	7	347			Gabija	Gabija	Defense
JBEGEN010000001.1	JBEGEN010000001.1_172	Gabija__GajA	172	defense-finder-models/DefenseFinder/Gabija/Gabija	JBEGEN010000001.1_Gabija_3	1	1	1.0	2.0	1	Gabija__GajA	mandatory	527	6.300000000000001e-38	129.0	0.812	0.934	1	492			Gabija	Gabija	Defense
JBEGEN010000010.1	JBEGEN010000010.1_37	Gabija__GajA	240	defense-finder-models/DefenseFinder/Gabija/Gabija	JBEGEN010000010.1_Gabija_4	1	1	1.0	2.0	1	Gabija__GajA	mandatory	527	3.7e-38	129.7	0.8	0.924	1	487			Gabija	Gabija	Defense
JBEGEN010000010.1	JBEGEN010000010.1_38	Gabija__GajB_3	241	defense-finder-models/DefenseFinder/Gabija/Gabija	JBEGEN010000010.1_Gabija_4	1	1	1.0	2.0	1	Gabija__GajB_1	mandatory	366	5.4e-114	379.2	0.969	0.932	7	347			Gabija	Gabija	Defense
JBEGEN010000013.1	JBEGEN010000013.1_1	RloC__RloC	708	defense-finder-models/DefenseFinder/RloC/RloC	JBEGEN010000013.1_RloC_7	1	1	1.0	1.0	1	RloC__RloC	mandatory	768	1.8000000000000002e-182	606.8	0.996	0.995	1	764			RloC	RloC	Defense
JBEGEN010000013.1	JBEGEN010000013.1_2	DS-10__DS-10	709	defense-finder-models/DefenseFinder/DS-10/DS-10	JBEGEN010000013.1_DS-10_6	1	1	1.0	1.0	1	DS-10__DS-10	mandatory	274	2.9e-91	304.4	0.585	0.996	1	273			DS-10	DS-10	Defense
JBEGEN010000013.1	JBEGEN010000013.1_17	SoFic__SoFic	724	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEGEN010000013.1_SoFic_8	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	383	1.8e-106	354.4	0.983	0.953	17	381			SoFIC	SoFic	Defense
JBEGEN010000031.1	JBEGEN010000031.1_43	AbiJ__AbiJ	2143	defense-finder-models/DefenseFinder/AbiJ/AbiJ	JBEGEN010000031.1_AbiJ_11	1	1	1.0	1.0	1	AbiJ__AbiJ	mandatory	248	2e-10	38.5	0.464	0.565	98	237			AbiJ	AbiJ	Defense
JBEGEN010000039.1	JBEGEN010000039.1_5	RM__Type_I_REases_FAM_0.einsi_trimmed	2476	defense-finder-models/RM/RM/RM_Type_I	JBEGEN010000039.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	1.4e-228	759.8	0.98	0.964	10	1067		JBEGEN010000039.1_PrrC_12	RM	RM_Type_I	Defense
JBEGEN010000039.1	JBEGEN010000039.1_6	RM__Type_I_S_51	2477	defense-finder-models/RM/RM/RM_Type_I	JBEGEN010000039.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	266	4.6e-52	175.0	0.536	0.985	2	263		JBEGEN010000039.1_PrrC_12	RM	RM_Type_I	Defense
JBEGEN010000039.1	JBEGEN010000039.1_9	RM__Type_I_MTases_FAM_0	2480	defense-finder-models/RM/RM/RM_Type_I	JBEGEN010000039.1_RM_Type_I_13	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	1.2000000000000002e-167	556.9	0.992	0.99	4	501		JBEGEN010000039.1_PrrC_12	RM	RM_Type_I	Defense
