sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGGC010000004.1_SoFic_11	SoFIC	SoFic	Defense	JBEGGC010000004.1_14	JBEGGC010000004.1_14	JBEGGC010000004.1_14	1	SoFic__SoFic
JBEGGC010000038.1_Prometheus_9	Prometheus	Prometheus	Defense	JBEGGC010000038.1_3	JBEGGC010000038.1_3	JBEGGC010000038.1_3	1	Prometheus__ProA
JBEGGC010000048.1_Wadjet_I_4	Wadjet	Wadjet_I	Defense	JBEGGC010000048.1_19	JBEGGC010000048.1_21	JBEGGC010000048.1_19,JBEGGC010000048.1_20,JBEGGC010000048.1_21	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEGGC010000050.1_Zorya_TypeIII_2	Zorya	Zorya_TypeIII	Defense	JBEGGC010000050.1_21	JBEGGC010000050.1_24	JBEGGC010000050.1_21,JBEGGC010000050.1_22,JBEGGC010000050.1_23,JBEGGC010000050.1_24	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JBEGGC010000104.1_HEC-09_12	HEC-09	HEC-09	Defense	JBEGGC010000104.1_24	JBEGGC010000104.1_24	JBEGGC010000104.1_24	1	HEC-09__HEC-09
JBEGGC010000106.1_Gabija_8	Gabija	Gabija	Defense	JBEGGC010000106.1_8	JBEGGC010000106.1_9	JBEGGC010000106.1_8,JBEGGC010000106.1_9	2	Gabija__GajA,Gabija__GajB_1
JBEGGC010000106.1_DS-2_7	DS-2	DS-2	Defense	JBEGGC010000106.1_11	JBEGGC010000106.1_13	JBEGGC010000106.1_11,JBEGGC010000106.1_12,JBEGGC010000106.1_13	3	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta,DS-2__DS-2C
JBEGGC010000134.1_RM_Type_I_16	RM	RM_Type_I	Defense	JBEGGC010000134.1_5	JBEGGC010000134.1_10	JBEGGC010000134.1_5,JBEGGC010000134.1_7,JBEGGC010000134.1_10	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_06
JBEGGC010000137.1_RloC_10	RloC	RloC	Defense	JBEGGC010000137.1_5	JBEGGC010000137.1_5	JBEGGC010000137.1_5	1	RloC__RloC
JBEGGC010000140.1_RM_Type_I_18	RM	RM_Type_I	Defense	JBEGGC010000140.1_2	JBEGGC010000140.1_6	JBEGGC010000140.1_2,JBEGGC010000140.1_3,JBEGGC010000140.1_6	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGGC010000163.1_HEC-09_13	HEC-09	HEC-09	Defense	JBEGGC010000163.1_4	JBEGGC010000163.1_4	JBEGGC010000163.1_4	1	HEC-09__HEC-09
JBEGGC010000182.1_AbiE_1	AbiE	AbiE	Defense	JBEGGC010000182.1_3	JBEGGC010000182.1_4	JBEGGC010000182.1_3,JBEGGC010000182.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JBEGGC010000198.1_Gabija_14	Gabija	Gabija	Defense	JBEGGC010000198.1_1	JBEGGC010000198.1_2	JBEGGC010000198.1_1,JBEGGC010000198.1_2	2	Gabija__GajA,Gabija__GajB_2
