replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEGED010000012.1	JBEGED010000012.1_158	CapRel__CapRel	1198	defense-finder-models/DefenseFinder/CapRel/CapRel	JBEGED010000012.1_CapRel_8	1	1	1.0	1.0	1	CapRel__CapRel	mandatory	389	7.6e-50	168.3	0.947	0.861	23	357			CapRel	CapRel	Defense
JBEGED010000012.1	JBEGED010000012.1_163	RM__Type_I_REases_FAM_2.einsi_trimmed	1203	defense-finder-models/RM/RM/RM_Type_I	JBEGED010000012.1_RM_Type_I_10	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	789	1.8e-213	709.7	0.648	0.697	4	553		JBEGED010000012.1_PrrC_9	RM	RM_Type_I	Defense
JBEGED010000012.1	JBEGED010000012.1_164	RM__Type_I_MTases_FAM_1	1204	defense-finder-models/RM/RM/RM_Type_I	JBEGED010000012.1_RM_Type_I_10	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	490	1.2e-193	642.4	0.996	0.978	3	481		JBEGED010000012.1_PrrC_9	RM	RM_Type_I	Defense
JBEGED010000012.1	JBEGED010000012.1_165	RM__Type_I_S_52	1205	defense-finder-models/RM/RM/RM_Type_I	JBEGED010000012.1_RM_Type_I_10	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	763	4.1e-108	360.9	0.902	0.906	62	752		JBEGED010000012.1_PrrC_9	RM	RM_Type_I	Defense
JBEGED010000013.1	JBEGED010000013.1_18	PD-T7-2__PD-T7-2_B	1264	defense-finder-models/DefenseFinder/PD-T7-2/PD-T7-2	JBEGED010000013.1_PD-T7-2_4	1	1	1.0	2.0	1	PD-T7-2__PD-T7-2_B	mandatory	569	1.1e-146	487.8	0.947	0.982	10	568			PD-T7-2	PD-T7-2	Defense
JBEGED010000013.1	JBEGED010000013.1_19	PD-T7-2__PD-T7-2_A	1265	defense-finder-models/DefenseFinder/PD-T7-2/PD-T7-2	JBEGED010000013.1_PD-T7-2_4	1	1	1.0	2.0	1	PD-T7-2__PD-T7-2_A	mandatory	422	2.2e-55	186.3	0.804	0.697	62	355			PD-T7-2	PD-T7-2	Defense
JBEGED010000002.1	JBEGED010000002.1_470	Prometheus__ProA	2598	defense-finder-models/DefenseFinder/Prometheus/Prometheus	JBEGED010000002.1_Prometheus_6	1	1	1.0	1.0	1	Prometheus__ProA	mandatory	1737	0.0	1589.6	0.813	0.819	302	1724			Prometheus	Prometheus	Defense
JBEGED010000026.1	JBEGED010000026.1_15	ShosTA__ShosA	3081	defense-finder-models/DefenseFinder/ShosTA/ShosTA	JBEGED010000026.1_ShosTA_7	1	1	1.0	2.0	1	ShosTA__ShosA	mandatory	323	2.8e-84	281.1	0.941	0.935	7	308			ShosTA	ShosTA	Defense
JBEGED010000026.1	JBEGED010000026.1_16	ShosTA__ShosT	3082	defense-finder-models/DefenseFinder/ShosTA/ShosTA	JBEGED010000026.1_ShosTA_7	1	1	1.0	2.0	1	ShosTA__ShosT	mandatory	410	3e-63	211.9	0.949	0.898	3	370			ShosTA	ShosTA	Defense
JBEGED010000003.1	JBEGED010000003.1_269	DRT_4__drt4	3531	defense-finder-models/DefenseFinder/DRT/DRT_4	JBEGED010000003.1_DRT_4_3	1	1	1.0	1.0	1	DRT_4__drt4	mandatory	547	5.200000000000001e-186	618.0	0.958	0.989	3	543			DRT	DRT_4	Defense
