replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAUBKZ010000003.1	JAUBKZ010000003.1_15	Zorya_III__ZorF3	128	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAUBKZ010000003.1_Zorya_TypeIII_9	1	1	1.0	4.0	1	Zorya_III__ZorF3	mandatory	224	7.2e-79	262.8	0.815	0.969	1	217			Zorya	Zorya_TypeIII	Defense
JAUBKZ010000003.1	JAUBKZ010000003.1_16	Zorya__ZorB	129	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAUBKZ010000003.1_Zorya_TypeIII_9	1	1	1.0	4.0	1	Zorya__ZorB	mandatory	225	3.6e-16	56.9	0.819	0.876	9	205			Zorya	Zorya_TypeIII	Defense
JAUBKZ010000003.1	JAUBKZ010000003.1_17	Zorya__ZorA	130	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAUBKZ010000003.1_Zorya_TypeIII_9	1	1	1.0	4.0	1	Zorya__ZorA2	mandatory	835	4.6e-08	29.9	0.737	0.612	120	630			Zorya	Zorya_TypeIII	Defense
JAUBKZ010000003.1	JAUBKZ010000003.1_18	Zorya_III__ZorG3	131	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAUBKZ010000003.1_Zorya_TypeIII_9	1	1	1.0	4.0	1	Zorya_III__ZorG3	mandatory	246	9e-91	301.8	0.892	0.992	1	244			Zorya	Zorya_TypeIII	Defense
JAUBKZ010000017.1	JAUBKZ010000017.1_6	CBASS__Phospholipase	780	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JAUBKZ010000017.1_CBASS_II_6	1	1	1.0	3.0	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	329	1.3e-114	380.6	0.958	0.967	6	323		JAUBKZ010000017.1_CBASS_4,JAUBKZ010000017.1_CBASS_I_5	CBASS	CBASS_II	Defense
JAUBKZ010000017.1	JAUBKZ010000017.1_7	CBASS__Cyclase_II	781	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JAUBKZ010000017.1_CBASS_II_6	1	1	1.0	3.0	1	CBASS__Cyclase_SMODS	mandatory	379	1.4e-78	262.0	0.973	0.953	3	363		JAUBKZ010000017.1_CBASS_4,JAUBKZ010000017.1_CBASS_I_5	CBASS	CBASS_II	Defense
JAUBKZ010000017.1	JAUBKZ010000017.1_8	CBASS__AG_E1_ThiF	782	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JAUBKZ010000017.1_CBASS_II_6	1	1	1.0	3.0	1	CBASS__E2	mandatory	545	9.2e-20	68.7	0.824	0.38	305	511		JAUBKZ010000017.1_CBASS_4	CBASS	CBASS_II	Defense
JAUBKZ010000017.1	JAUBKZ010000017.1_9	CBASS__Jab	783	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JAUBKZ010000017.1_CBASS_II_6	1	1	1.0	3.0	1	CBASS__E2	mandatory	159	2.4e-52	175.0	0.664	0.874	9	147		JAUBKZ010000017.1_CBASS_4	CBASS	CBASS_II	Defense
JAUBKZ010000017.1	JAUBKZ010000017.1_10	Gao_TerY__TerYA	784	defense-finder-models/DefenseFinder/Gao_TerY/Gao_TerY	JAUBKZ010000017.1_Gao_TerY_7	1	1	1.0	3.0	1	Gao_TerY__TerYA	mandatory	278	2.4e-157	520.1	1.0	0.996	1	277			Gao_TerY	Gao_TerY	Defense
JAUBKZ010000017.1	JAUBKZ010000017.1_11	Gao_TerY__TerYB	785	defense-finder-models/DefenseFinder/Gao_TerY/Gao_TerY	JAUBKZ010000017.1_Gao_TerY_7	1	1	1.0	3.0	1	Gao_TerY__TerYB	mandatory	249	3.5000000000000003e-71	236.9	0.979	0.96	4	242			Gao_TerY	Gao_TerY	Defense
