hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEGEZ010000001.1_161	JBEGEZ010000001.1	161	408	Zorya__ZorB	2.8e-05	21.5	0.449	0.267	296	404
JBEGEZ010000101.1_7	JBEGEZ010000101.1	270	322	WYL_I_II_III_IV_V_VI_4	7.2e-39	131.6	0.965	0.528	144	313
JBEGEZ010000101.1_7	JBEGEZ010000101.1	270	322	WYL_I_II_III_IV_V_VI_1	4.5999999999999994e-67	224.7	0.984	0.994	1	320
JBEGEZ010000105.1_1	JBEGEZ010000105.1	317	1172	Mokosh_TypeII__MkoC	0.0	1454.3	0.998	0.996	1	1167
JBEGEZ010000107.1_10	JBEGEZ010000107.1	348	453	RM_Type_II__Type_II_MTases_FAM_8	3.4e-08	31.0	0.401	0.415	183	370
JBEGEZ010000107.1_10	JBEGEZ010000107.1	348	453	RM_Type_II__Type_II_MTases_FAM_1	1.1e-14	52.5	0.527	0.336	70	221
JBEGEZ010000107.1_10	JBEGEZ010000107.1	348	453	RM_Type_II__Type_II_MTases_FAM_3	3e-23	80.6	0.907	0.698	68	383
JBEGEZ010000107.1_10	JBEGEZ010000107.1	348	453	RM_Type_III__Type_III_MTases_FAM_0	3.1999999999999996e-53	179.6	0.546	0.662	71	370
JBEGEZ010000107.1_10	JBEGEZ010000107.1	348	453	RM_Type_II__Type_II_MTases_FAM_37	2.4e-172	571.4	0.998	0.958	1	434
JBEGEZ010000011.1_16	JBEGEZ010000011.1	379	370	Veles__VlsB1	1.7e-125	416.9	0.97	0.978	3	364
JBEGEZ010000011.1_16	JBEGEZ010000011.1	379	370	Veles__VlsB2	4e-128	425.7	0.933	0.978	2	363
JBEGEZ010000011.1_56	JBEGEZ010000011.1	419	330	Zorya__ZorB	1.5e-06	25.7	0.596	0.461	124	275
JBEGEZ010000114.1_1	JBEGEZ010000114.1	461	570	Paris_II__AriA_AAA21	6e-19	66.6	0.841	0.595	5	343
JBEGEZ010000116.1_1	JBEGEZ010000116.1	478	622	Gabija__GajB_3	1.7e-12	45.2	0.503	0.344	31	244
JBEGEZ010000116.1_1	JBEGEZ010000116.1	478	622	Gabija__GajB_2	1.4e-35	120.9	0.72	0.928	23	599
JBEGEZ010000116.1_1	JBEGEZ010000116.1	478	622	Gabija__GajB_1	4.1e-108	360.2	0.977	0.976	13	619
JBEGEZ010000116.1_2	JBEGEZ010000116.1	479	763	Gabija__GajA	1.1e-125	418.8	0.997	0.976	1	745
JBEGEZ010000117.1_2	JBEGEZ010000117.1	483	1523	RM_Type_IIG__Type_IIG_FAM_2.einsi_trimmed	4.4e-268	890.8	0.814	0.915	7	1400
JBEGEZ010000119.1_3	JBEGEZ010000119.1	498	237	RM_Type_II__Type_II_MTases_FAM_18	6.5e-05	20.1	0.466	0.523	2	125
JBEGEZ010000119.1_3	JBEGEZ010000119.1	498	237	RM_Type_II__Type_II_MTases_FAM_17	1.2e-05	23.0	0.814	0.764	13	193
JBEGEZ010000119.1_3	JBEGEZ010000119.1	498	237	RM_Type_II__Type_II_MTases_FAM_26	7.9e-11	39.4	0.728	0.975	3	233
JBEGEZ010000119.1_3	JBEGEZ010000119.1	498	237	RM_Type_II__Type_II_MTases_FAM_1	1e-37	128.1	0.875	0.979	2	233
JBEGEZ010000119.1_3	JBEGEZ010000119.1	498	237	RM_Type_II__Type_II_MTases_FAM_3	3.2e-38	129.7	0.896	0.979	2	233
JBEGEZ010000013.1_41	JBEGEZ010000013.1	693	971	recD_IV-D_1	8.8e-29	98.1	0.54	0.436	438	860
JBEGEZ010000013.1_71	JBEGEZ010000013.1	723	869	RloC__RloC	4.3999999999999995e-112	374.0	0.99	0.901	80	862
JBEGEZ010000014.1_6	JBEGEZ010000014.1	780	121	Dpd__QueD	3.1000000000000003e-57	190.1	0.967	0.959	5	120
JBEGEZ010000014.1_80	JBEGEZ010000014.1	854	405	Zorya__ZorB	1.8e-05	22.2	0.615	0.533	26	241
JBEGEZ010000145.1_1	JBEGEZ010000145.1	868	228	HEC-09__HEC-09	2.8e-33	113.1	0.761	0.961	5	223
JBEGEZ010000016.1_13	JBEGEZ010000016.1	977	487	DISARM__drmC	5.6e-18	63.4	0.615	0.316	300	453
