sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGGI010000002.1_Zorya_TypeIII_7	Zorya	Zorya_TypeIII	Defense	JBEGGI010000002.1_13	JBEGGI010000002.1_16	JBEGGI010000002.1_13,JBEGGI010000002.1_14,JBEGGI010000002.1_16	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEGGI010000005.1_Lamassu-Cap4_nuclease_1	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	JBEGGI010000005.1_27	JBEGGI010000005.1_29	JBEGGI010000005.1_27,JBEGGI010000005.1_28,JBEGGI010000005.1_29	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
JBEGGI010000005.1_RM_Type_IV_20	RM	RM_Type_IV	Defense	JBEGGI010000005.1_64	JBEGGI010000005.1_64	JBEGGI010000005.1_64	1	RM_Type_IV__FAM_0
JBEGGI010000009.1_SoFic_14	SoFIC	SoFic	Defense	JBEGGI010000009.1_63	JBEGGI010000009.1_63	JBEGGI010000009.1_63	1	SoFic__SoFic
JBEGGI010000016.1_DS-12B_5	DS-12B	DS-12B	Defense	JBEGGI010000016.1_27	JBEGGI010000016.1_27	JBEGGI010000016.1_27	1	DS-12__DS-12B
JBEGGI010000018.1_Gabija_6	Gabija	Gabija	Defense	JBEGGI010000018.1_20	JBEGGI010000018.1_21	JBEGGI010000018.1_20,JBEGGI010000018.1_21	2	Gabija__GajA,Gabija__GajB_1
JBEGGI010000023.1_RosmerTA_2	RosmerTA	RosmerTA	Defense	JBEGGI010000023.1_58	JBEGGI010000023.1_59	JBEGGI010000023.1_58,JBEGGI010000023.1_59	2	RosmerTA__RmrA_2634932349,RosmerTA__RmrT_2634932349
JBEGGI010000023.1_RM_Type_IIG_19	RM	RM_Type_IIG	Defense	JBEGGI010000023.1_60	JBEGGI010000023.1_60	JBEGGI010000023.1_60	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed
JBEGGI010000035.1_Wadjet_I_9	Wadjet	Wadjet_I	Defense	JBEGGI010000035.1_35	JBEGGI010000035.1_37	JBEGGI010000035.1_35,JBEGGI010000035.1_36,JBEGGI010000035.1_37	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEGGI010000041.1_RM_Type_I_16	RM	RM_Type_I	Defense	JBEGGI010000041.1_23	JBEGGI010000041.1_27	JBEGGI010000041.1_23,JBEGGI010000041.1_24,JBEGGI010000041.1_27	3	RM__Type_I_MTases_FAM_1,RM__Type_I_REases_FAM_2.einsi_trimmed,RM__Type_I_S_52
JBEGGI010000068.1_RM_Type_II_18	RM	RM_Type_II	Defense	JBEGGI010000068.1_3	JBEGGI010000068.1_4	JBEGGI010000068.1_3,JBEGGI010000068.1_4	2	RM_Type_II__Type_II_MTases_FAM_41,RM_Type_II__Type_II_REase25
JBEGGI010000084.1_RM_Type_IV_17	RM	RM_Type_IV	Defense	JBEGGI010000084.1_12	JBEGGI010000084.1_13	JBEGGI010000084.1_12,JBEGGI010000084.1_13	2	RM_Type_IV__FAM_1,RM_Type_IV__Type_IV_01
JBEGGI010000095.1_Prometheus_13	Prometheus	Prometheus	Defense	JBEGGI010000095.1_4	JBEGGI010000095.1_4	JBEGGI010000095.1_4	1	Prometheus__ProA
JBEGGI010000139.1_Hachiman_11	Hachiman	Hachiman	Defense	JBEGGI010000139.1_2	JBEGGI010000139.1_3	JBEGGI010000139.1_2,JBEGGI010000139.1_3	2	Hachiman__HamA_1,Hachiman__HamB
JBEGGI010000146.1_AbiE_3	AbiE	AbiE	Defense	JBEGGI010000146.1_1	JBEGGI010000146.1_2	JBEGGI010000146.1_1,JBEGGI010000146.1_2	2	AbiEii__AbiEi_4,AbiEii__AbiEii
JBEGGI010000146.1_RosmerTA_4	RosmerTA	RosmerTA	Defense	JBEGGI010000146.1_3	JBEGGI010000146.1_4	JBEGGI010000146.1_3,JBEGGI010000146.1_4	2	RosmerTA__RmrA_2662548665,RosmerTA__RmrT_2662548665
JBEGGI010000174.1_PARIS_II_10	Paris	PARIS_II	Defense	JBEGGI010000174.1_1	JBEGGI010000174.1_2	JBEGGI010000174.1_1,JBEGGI010000174.1_2	2	Paris_II__AriA_AAA21,Paris_II__AriB_DUF4435_II
