sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGFQ010000105.1_SoFic_2	SoFIC	SoFic	Defense	JBEGFQ010000105.1_13	JBEGFQ010000105.1_13	JBEGFQ010000105.1_13	1	SoFic__SoFic
JBEGFQ010000125.1_6A_MBL_7	6A_MBL	6A_MBL	Defense	JBEGFQ010000125.1_2	JBEGFQ010000125.1_3	JBEGFQ010000125.1_2,JBEGFQ010000125.1_3	2	6A_MBL__MblB,6A_MBL__cap2_3
JBEGFQ010000131.1_DS-1_6	DS-1	DS-1	Defense	JBEGFQ010000131.1_12	JBEGFQ010000131.1_13	JBEGFQ010000131.1_12,JBEGFQ010000131.1_13	2	DS-1__DS-1A,DS-1__DS-1B
JBEGFQ010000132.1_RM_Type_I_20	RM	RM_Type_I	Defense	JBEGFQ010000132.1_3	JBEGFQ010000132.1_8	JBEGFQ010000132.1_3,JBEGFQ010000132.1_6,JBEGFQ010000132.1_8	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_06
JBEGFQ010000140.1_RloC_18	RloC	RloC	Defense	JBEGFQ010000140.1_5	JBEGFQ010000140.1_5	JBEGFQ010000140.1_5	1	RloC__RloC
JBEGFQ010000141.1_RM_Type_I_22	RM	RM_Type_I	Defense	JBEGFQ010000141.1_3	JBEGFQ010000141.1_7	JBEGFQ010000141.1_3,JBEGFQ010000141.1_6,JBEGFQ010000141.1_7	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGFQ010000150.1_Hypnos_1	Hypnos	Hypnos	Defense	JBEGFQ010000150.1_3	JBEGFQ010000150.1_3	JBEGFQ010000150.1_3	1	Hypnos__HyoA
JBEGFQ010000188.1_HEC-09_15	HEC-09	HEC-09	Defense	JBEGFQ010000188.1_1	JBEGFQ010000188.1_1	JBEGFQ010000188.1_1	1	HEC-09__HEC-09
JBEGFQ010000190.1_AbiE_13	AbiE	AbiE	Defense	JBEGFQ010000190.1_3	JBEGFQ010000190.1_4	JBEGFQ010000190.1_3,JBEGFQ010000190.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JBEGFQ010000204.1_HEC-09_16	HEC-09	HEC-09	Defense	JBEGFQ010000204.1_2	JBEGFQ010000204.1_2	JBEGFQ010000204.1_2	1	HEC-09__HEC-09
JBEGFQ010000206.1_Gabija_3	Gabija	Gabija	Defense	JBEGFQ010000206.1_1	JBEGFQ010000206.1_2	JBEGFQ010000206.1_1,JBEGFQ010000206.1_2	2	Gabija__GajA,Gabija__GajB_2
JBEGFQ010000225.1_CBASS_I_12	CBASS	CBASS_I	Defense	JBEGFQ010000225.1_1	JBEGFQ010000225.1_2	JBEGFQ010000225.1_1,JBEGFQ010000225.1_2	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JBEGFQ010000050.1_Wadjet_I_5	Wadjet	Wadjet_I	Defense	JBEGFQ010000050.1_12	JBEGFQ010000050.1_14	JBEGFQ010000050.1_12,JBEGFQ010000050.1_13,JBEGFQ010000050.1_14	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEGFQ010000052.1_Zorya_TypeIII_14	Zorya	Zorya_TypeIII	Defense	JBEGFQ010000052.1_20	JBEGFQ010000052.1_23	JBEGFQ010000052.1_20,JBEGFQ010000052.1_21,JBEGFQ010000052.1_22,JBEGFQ010000052.1_23	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JBEGFQ010000059.1_Prometheus_17	Prometheus	Prometheus	Defense	JBEGFQ010000059.1_3	JBEGFQ010000059.1_3	JBEGFQ010000059.1_3	1	Prometheus__ProA
JBEGFQ010000076.1_CBASS_II_10	CBASS	CBASS_II	Defense	JBEGFQ010000076.1_28	JBEGFQ010000076.1_31	JBEGFQ010000076.1_28,JBEGFQ010000076.1_29,JBEGFQ010000076.1_30,JBEGFQ010000076.1_31	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Phospholipase
