sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGFU010000047.1_Wadjet_I_14	Wadjet	Wadjet_I	Defense	JBEGFU010000047.1_19	JBEGFU010000047.1_21	JBEGFU010000047.1_19,JBEGFU010000047.1_20,JBEGFU010000047.1_21	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEGFU010000049.1_Zorya_TypeIII_6	Zorya	Zorya_TypeIII	Defense	JBEGFU010000049.1_9	JBEGFU010000049.1_12	JBEGFU010000049.1_9,JBEGFU010000049.1_10,JBEGFU010000049.1_11,JBEGFU010000049.1_12	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JBEGFU010000057.1_Prometheus_15	Prometheus	Prometheus	Defense	JBEGFU010000057.1_3	JBEGFU010000057.1_3	JBEGFU010000057.1_3	1	Prometheus__ProA
JBEGFU010000060.1_Gabija_4	Gabija	Gabija	Defense	JBEGFU010000060.1_22	JBEGFU010000060.1_23	JBEGFU010000060.1_22,JBEGFU010000060.1_23	2	Gabija__GajA,Gabija__GajB_2
JBEGFU010000105.1_SoFic_17	SoFIC	SoFic	Defense	JBEGFU010000105.1_13	JBEGFU010000105.1_13	JBEGFU010000105.1_13	1	SoFic__SoFic
JBEGFU010000112.1_CBASS_II_3	CBASS	CBASS_II	Defense	JBEGFU010000112.1_12	JBEGFU010000112.1_15	JBEGFU010000112.1_12,JBEGFU010000112.1_13,JBEGFU010000112.1_14,JBEGFU010000112.1_15	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Phospholipase
JBEGFU010000130.1_6A_MBL_12	6A_MBL	6A_MBL	Defense	JBEGFU010000130.1_2	JBEGFU010000130.1_3	JBEGFU010000130.1_2,JBEGFU010000130.1_3	2	6A_MBL__MblB,6A_MBL__cap2_3
JBEGFU010000137.1_DS-1_9	DS-1	DS-1	Defense	JBEGFU010000137.1_1	JBEGFU010000137.1_2	JBEGFU010000137.1_1,JBEGFU010000137.1_2	2	DS-1__DS-1A,DS-1__DS-1B
JBEGFU010000138.1_RM_Type_I_20	RM	RM_Type_I	Defense	JBEGFU010000138.1_6	JBEGFU010000138.1_11	JBEGFU010000138.1_6,JBEGFU010000138.1_8,JBEGFU010000138.1_11	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_06
JBEGFU010000145.1_RloC_18	RloC	RloC	Defense	JBEGFU010000145.1_5	JBEGFU010000145.1_5	JBEGFU010000145.1_5	1	RloC__RloC
JBEGFU010000148.1_RM_Type_I_22	RM	RM_Type_I	Defense	JBEGFU010000148.1_3	JBEGFU010000148.1_7	JBEGFU010000148.1_3,JBEGFU010000148.1_6,JBEGFU010000148.1_7	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGFU010000159.1_Hypnos_16	Hypnos	Hypnos	Defense	JBEGFU010000159.1_3	JBEGFU010000159.1_3	JBEGFU010000159.1_3	1	Hypnos__HyoA
JBEGFU010000185.1_HEC-09_7	HEC-09	HEC-09	Defense	JBEGFU010000185.1_2	JBEGFU010000185.1_2	JBEGFU010000185.1_2	1	HEC-09__HEC-09
JBEGFU010000188.1_HEC-09_8	HEC-09	HEC-09	Defense	JBEGFU010000188.1_3	JBEGFU010000188.1_3	JBEGFU010000188.1_3	1	HEC-09__HEC-09
JBEGFU010000199.1_AbiE_5	AbiE	AbiE	Defense	JBEGFU010000199.1_3	JBEGFU010000199.1_4	JBEGFU010000199.1_3,JBEGFU010000199.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JBEGFU010000230.1_CBASS_I_11	CBASS	CBASS_I	Defense	JBEGFU010000230.1_2	JBEGFU010000230.1_3	JBEGFU010000230.1_2,JBEGFU010000230.1_3	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
