sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGEX010000102.1_SoFic_5	SoFIC	SoFic	Defense	JBEGEX010000102.1_6	JBEGEX010000102.1_6	JBEGEX010000102.1_6	1	SoFic__SoFic
JBEGEX010000127.1_6A_MBL_6	6A_MBL	6A_MBL	Defense	JBEGEX010000127.1_2	JBEGEX010000127.1_3	JBEGEX010000127.1_2,JBEGEX010000127.1_3	2	6A_MBL__MblB,6A_MBL__cap2_3
JBEGEX010000131.1_DS-1_10	DS-1	DS-1	Defense	JBEGEX010000131.1_1	JBEGEX010000131.1_2	JBEGEX010000131.1_1,JBEGEX010000131.1_2	2	DS-1__DS-1A,DS-1__DS-1B
JBEGEX010000132.1_RM_Type_I_20	RM	RM_Type_I	Defense	JBEGEX010000132.1_6	JBEGEX010000132.1_11	JBEGEX010000132.1_6,JBEGEX010000132.1_8,JBEGEX010000132.1_11	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_06
JBEGEX010000139.1_RloC_11	RloC	RloC	Defense	JBEGEX010000139.1_5	JBEGEX010000139.1_5	JBEGEX010000139.1_5	1	RloC__RloC
JBEGEX010000141.1_RM_Type_I_22	RM	RM_Type_I	Defense	JBEGEX010000141.1_3	JBEGEX010000141.1_7	JBEGEX010000141.1_3,JBEGEX010000141.1_6,JBEGEX010000141.1_7	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGEX010000150.1_Hypnos_17	Hypnos	Hypnos	Defense	JBEGEX010000150.1_3	JBEGEX010000150.1_3	JBEGEX010000150.1_3	1	Hypnos__HyoA
JBEGEX010000170.1_HEC-09_3	HEC-09	HEC-09	Defense	JBEGEX010000170.1_3	JBEGEX010000170.1_3	JBEGEX010000170.1_3	1	HEC-09__HEC-09
JBEGEX010000187.1_HEC-09_4	HEC-09	HEC-09	Defense	JBEGEX010000187.1_6	JBEGEX010000187.1_6	JBEGEX010000187.1_6	1	HEC-09__HEC-09
JBEGEX010000192.1_AbiE_13	AbiE	AbiE	Defense	JBEGEX010000192.1_3	JBEGEX010000192.1_4	JBEGEX010000192.1_3,JBEGEX010000192.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JBEGEX010000206.1_Gabija_18	Gabija	Gabija	Defense	JBEGEX010000206.1_1	JBEGEX010000206.1_2	JBEGEX010000206.1_1,JBEGEX010000206.1_2	2	Gabija__GajA,Gabija__GajB_2
JBEGEX010000224.1_CBASS_I_2	CBASS	CBASS_I	Defense	JBEGEX010000224.1_1	JBEGEX010000224.1_2	JBEGEX010000224.1_1,JBEGEX010000224.1_2	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JBEGEX010000048.1_Wadjet_I_15	Wadjet	Wadjet_I	Defense	JBEGEX010000048.1_19	JBEGEX010000048.1_21	JBEGEX010000048.1_19,JBEGEX010000048.1_20,JBEGEX010000048.1_21	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEGEX010000051.1_Zorya_TypeIII_16	Zorya	Zorya_TypeIII	Defense	JBEGEX010000051.1_9	JBEGEX010000051.1_12	JBEGEX010000051.1_9,JBEGEX010000051.1_10,JBEGEX010000051.1_11,JBEGEX010000051.1_12	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JBEGEX010000058.1_Prometheus_12	Prometheus	Prometheus	Defense	JBEGEX010000058.1_23	JBEGEX010000058.1_23	JBEGEX010000058.1_23	1	Prometheus__ProA
JBEGEX010000077.1_CBASS_II_9	CBASS	CBASS_II	Defense	JBEGEX010000077.1_28	JBEGEX010000077.1_31	JBEGEX010000077.1_28,JBEGEX010000077.1_29,JBEGEX010000077.1_30,JBEGEX010000077.1_31	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Phospholipase
