hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAUBKZ010000001.1_61	JAUBKZ010000001.1	61	322	WYL_I_II_III_IV_V_VI_4	1.6e-39	133.4	0.965	0.528	144	313
JAUBKZ010000001.1_61	JAUBKZ010000001.1	61	322	WYL_I_II_III_IV_V_VI_1	5.2e-67	224.2	0.984	0.994	1	320
JAUBKZ010000002.1_2	JAUBKZ010000002.1	72	724	Gabija__GajB_3	3.4e-13	47.2	0.654	0.378	21	294
JAUBKZ010000002.1_2	JAUBKZ010000002.1	72	724	Gabija__GajB_1	4.2e-35	119.1	0.916	0.834	13	616
JAUBKZ010000002.1_2	JAUBKZ010000002.1	72	724	UG35__UvrD	2.9e-77	258.1	0.532	0.599	4	437
JAUBKZ010000002.1_2	JAUBKZ010000002.1	72	724	Gabija__GajB_2	9.199999999999998e-103	342.4	0.777	0.88	1	637
JAUBKZ010000002.1_4	JAUBKZ010000002.1	74	473	Mokosh_type_I__MkoB_C	1.3e-06	24.7	0.463	0.696	115	443
JAUBKZ010000002.1_4	JAUBKZ010000002.1	74	473	DISARM__drmC	2.3e-16	57.8	0.566	0.298	295	435
JAUBKZ010000003.1_15	JAUBKZ010000003.1	128	224	Zorya_III__ZorF3	7.2e-79	262.8	0.815	0.969	1	217
JAUBKZ010000003.1_16	JAUBKZ010000003.1	129	225	Zorya__ZorB	3.6e-16	56.9	0.819	0.876	9	205
JAUBKZ010000003.1_17	JAUBKZ010000003.1	130	835	Zorya__ZorA	4.6e-08	29.9	0.737	0.612	120	630
JAUBKZ010000003.1_18	JAUBKZ010000003.1	131	246	Zorya_III__ZorG3	9e-91	301.8	0.892	0.992	1	244
JAUBKZ010000005.1_8	JAUBKZ010000005.1	237	118	Dpd__QueD	7.4e-57	188.6	0.958	0.975	3	117
JAUBKZ010000006.1_23	JAUBKZ010000006.1	306	383	Septu__PtuA	3.6e-49	166.4	0.832	0.906	1	347
JAUBKZ010000007.1_33	JAUBKZ010000007.1	365	601	PsyrTA__PsyrT	4.3e-91	303.7	0.52	0.579	4	351
JAUBKZ010000007.1_40	JAUBKZ010000007.1	372	225	Dpd__QueC	8.3e-54	179.8	0.986	0.978	2	221
JAUBKZ010000011.1_29	JAUBKZ010000011.1	540	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	9.8e-10	35.7	0.517	0.307	772	1130
JAUBKZ010000011.1_29	JAUBKZ010000011.1	540	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	1e-11	41.3	0.434	0.415	1	485
JAUBKZ010000011.1_29	JAUBKZ010000011.1	540	1168	Wadjet__JetC_I	3.9e-13	45.8	0.449	0.429	340	840
JAUBKZ010000011.1_43	JAUBKZ010000011.1	554	482	DEDDh_I_II_III_IV_V_VI_1	6.7e-18	63.0	0.988	0.378	6	187
