hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEGFZ010000003.1_60	JBEGFZ010000003.1	336	408	RM_Type_II__Type_II_MTases_FAM_3	1.4e-12	45.8	0.675	0.593	155	396
JBEGFZ010000003.1_60	JBEGFZ010000003.1	336	408	RM_Type_II__Type_II_MTases_FAM_8	7.1e-14	49.8	0.874	0.654	130	396
JBEGFZ010000003.1_60	JBEGFZ010000003.1	336	408	RM_Type_II__Type_II_MTases_FAM_1	7.1e-25	86.1	0.791	0.642	131	392
JBEGFZ010000003.1_60	JBEGFZ010000003.1	336	408	RM_Type_II__Type_II_MTases_FAM_20	2.7e-45	152.8	0.837	0.662	129	398
JBEGFZ010000003.1_73	JBEGFZ010000003.1	349	502	RM_Type_II__Type_II_MTases_FAM_0	6.2e-11	40.3	0.552	0.402	166	367
JBEGFZ010000003.1_73	JBEGFZ010000003.1	349	502	Druantia_II__DruM	1.9e-15	55.1	0.845	0.639	165	485
JBEGFZ010000003.1_73	JBEGFZ010000003.1	349	502	RM_Type_II__Type_II_MTases_FAM_2	2.6e-24	84.2	0.959	0.629	166	481
JBEGFZ010000011.1_37	JBEGFZ010000011.1	1003	832	BREX__brxHI	1.6e-48	163.7	0.854	0.762	23	656
JBEGFZ010000011.1_37	JBEGFZ010000011.1	1003	832	Shango__SngC	2e-62	210.0	0.869	0.772	16	657
JBEGFZ010000012.1_48	JBEGFZ010000012.1	1085	379	PsyrTA__PsyrA	2.9999999999999997e-29	100.3	0.784	0.826	57	369
JBEGFZ010000012.1_48	JBEGFZ010000012.1	1085	379	ShosTA__ShosA	1.8000000000000001e-56	189.6	0.686	0.544	79	284
JBEGFZ010000014.1_18	JBEGFZ010000014.1	1178	180	DarTG__DarG	1.4e-66	222.8	0.744	0.978	1	176
JBEGFZ010000017.1_29	JBEGFZ010000017.1	1383	298	Ukko__UkkD1	4.8e-61	204.6	0.947	0.883	20	282
JBEGFZ010000017.1_29	JBEGFZ010000017.1	1383	298	Ukko__UkkD2	4.8e-61	204.6	0.947	0.883	20	282
JBEGFZ010000020.1_13	JBEGFZ010000020.1	1543	368	Veles__VlsB1	3.1000000000000004e-104	347.1	0.949	0.946	19	366
JBEGFZ010000020.1_13	JBEGFZ010000020.1	1543	368	Veles__VlsB2	1.8000000000000002e-104	347.9	0.918	0.951	17	366
JBEGFZ010000020.1_36	JBEGFZ010000020.1	1566	121	Dpd__QueD	1.2e-57	191.6	0.967	0.959	5	120
JBEGFZ010000022.1_27	JBEGFZ010000022.1	1661	269	CBASS__AG_E1_ThiF	9.7e-18	62.6	0.717	0.725	13	207
JBEGFZ010000029.1_1	JBEGFZ010000029.1	1970	242	Zorya__ZorB	1.7e-11	42.1	0.562	0.558	93	227
JBEGFZ010000029.1_11	JBEGFZ010000029.1	1980	261	Gao_Qat__QatD	3.3e-16	57.5	0.953	0.954	2	250
JBEGFZ010000029.1_12	JBEGFZ010000029.1	1981	279	CBASS__AG_E1_ThiF	9.3e-32	108.5	0.582	0.513	20	162
JBEGFZ010000030.1_34	JBEGFZ010000030.1	2044	245	DEDDh_I_II_III_IV_V_VI_1	1.8e-35	120.6	0.994	0.665	4	166
JBEGFZ010000030.1_41	JBEGFZ010000030.1	2051	824	Dodola__DolB	5e-10	37.1	0.411	0.203	310	476
JBEGFZ010000031.1_5	JBEGFZ010000031.1	2062	711	csf4_IV-A_1	1e-39	134.8	0.904	0.914	39	688
JBEGFZ010000033.1_12	JBEGFZ010000033.1	2167	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.9e-11	41.8	0.646	0.406	657	1130
JBEGFZ010000033.1_12	JBEGFZ010000033.1	2167	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	2.7e-12	43.7	0.434	0.415	1	485
JBEGFZ010000033.1_12	JBEGFZ010000033.1	2167	1168	Wadjet__JetC_I	7.3e-14	48.7	0.448	0.428	343	842
JBEGFZ010000033.1_26	JBEGFZ010000033.1	2181	482	DEDDh_I_II_III_IV_V_VI_1	5.2e-17	60.6	0.975	0.373	6	185
JBEGFZ010000036.1_34	JBEGFZ010000036.1	2293	1481	Shango__SngC	2.6e-65	219.5	0.744	0.369	16	561
JBEGFZ010000036.1_34	JBEGFZ010000036.1	2293	1481	BREX__brxHI	3.9e-70	235.1	0.726	0.369	6	552
JBEGFZ010000039.1_14	JBEGFZ010000039.1	2389	355	RM_Type_II__Type_II_MTases_FAM_38	6.2e-07	27.2	0.45	0.403	43	185
JBEGFZ010000040.1_7	JBEGFZ010000040.1	2417	761	Dodola__DolB	2.2000000000000002e-20	71.2	0.488	0.252	430	621
JBEGFZ010000040.1_28	JBEGFZ010000040.1	2438	366	CBASS__AG_E1_ThiF	1.5000000000000002e-69	232.3	0.992	0.65	104	341
JBEGFZ010000044.1_26	JBEGFZ010000044.1	2549	269	Gao_Qat__QatD	2.2e-15	54.8	0.799	0.773	16	223
JBEGFZ010000045.1_24	JBEGFZ010000045.1	2579	832	BREX__brxHI	4.7e-43	145.6	0.463	0.406	77	414
