sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
CP168194.1_dCTPdeaminase_11	dCTPdeaminase	dCTPdeaminase	Defense	CP168194.1_80	CP168194.1_80	CP168194.1_80	1	dCTPdeaminase__dCTPdeaminase
CP168194.1_SoFic_7	SoFIC	SoFic	Defense	CP168194.1_249	CP168194.1_249	CP168194.1_249	1	SoFic__SoFic
CP168194.1_Rst_HelicaseDUF2290_6	Rst_HelicaseDUF2290	Rst_HelicaseDUF2290	Defense	CP168194.1_625	CP168194.1_626	CP168194.1_625,CP168194.1_626	2	Rst_HelicaseDUF2290__DUF2290,Rst_HelicaseDUF2290__Helicase
CP168194.1_Hma_4	Hma	Hma	Defense	CP168194.1_1158	CP168194.1_1164	CP168194.1_1158,CP168194.1_1161,CP168194.1_1164	3	Hma__HmaA,Hma__HmaB,Hma__HmaC
CP168194.1_HEC-05_3	HEC-05	HEC-05	Defense	CP168194.1_1163	CP168194.1_1163	CP168194.1_1163	1	HEC-05__HEC-05
CP168194.1_DS-29_1	DS-29	DS-29	Defense	CP168194.1_1903	CP168194.1_1903	CP168194.1_1903	1	DS-29__DS-29
CP168194.1_Prometheus_5	Prometheus	Prometheus	Defense	CP168194.1_2259	CP168194.1_2259	CP168194.1_2259	1	Prometheus__ProA
CP168194.1_Zorya_TypeIII_10	Zorya	Zorya_TypeIII	Defense	CP168194.1_3516	CP168194.1_3519	CP168194.1_3516,CP168194.1_3517,CP168194.1_3518,CP168194.1_3519	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
CP168194.1_Wadjet_I_9	Wadjet	Wadjet_I	Defense	CP168194.1_3982	CP168194.1_3984	CP168194.1_3982,CP168194.1_3983,CP168194.1_3984	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
CP168194.1_Dsr_II_2	Dsr	Dsr_II	Defense	CP168194.1_4008	CP168194.1_4008	CP168194.1_4008	1	Dsr_II__Dsr2
