replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
CP168173.1	CP168173.1_36	RM_Type_II__Type_II_MTases_FAM_41	36	defense-finder-models/RM/RM/RM_Type_II	CP168173.1_RM_Type_II_16	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	405	3.5000000000000004e-133	442.5	0.955	0.938	1	380			RM	RM_Type_II	Defense
CP168173.1	CP168173.1_37	RM_Type_II__Type_II_REase25	37	defense-finder-models/RM/RM/RM_Type_II	CP168173.1_RM_Type_II_16	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	217	2.5999999999999996e-24	84.9	0.732	0.885	8	199			RM	RM_Type_II	Defense
CP168173.1	CP168173.1_196	Wadjet__JetA_I	196	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	CP168173.1_Wadjet_I_9	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	1.9e-155	516.8	0.994	0.992	2	487		CP168173.1_Wadjet_8	Wadjet	Wadjet_I	Defense
CP168173.1	CP168173.1_197	Wadjet__JetB_I	197	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	CP168173.1_Wadjet_I_9	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	234	1.3e-66	222.5	0.843	0.979	1	229		CP168173.1_Wadjet_8	Wadjet	Wadjet_I	Defense
CP168173.1	CP168173.1_198	Wadjet__JetC_I	198	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	CP168173.1_Wadjet_I_9	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1355	0.0	1180.2	0.994	0.81	25	1122		CP168173.1_Wadjet_8	Wadjet	Wadjet_I	Defense
CP168173.1	CP168173.1_849	Zorya_III__ZorF3	849	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	CP168173.1_Zorya_TypeIII_10	1	1	1.0	4.0	1	Zorya_III__ZorF3	mandatory	217	1.1e-80	269.3	0.819	0.977	1	212			Zorya	Zorya_TypeIII	Defense
CP168173.1	CP168173.1_850	Zorya__ZorB	850	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	CP168173.1_Zorya_TypeIII_10	1	1	1.0	4.0	1	Zorya__ZorB	mandatory	225	2.4e-15	54.8	0.838	0.893	7	207			Zorya	Zorya_TypeIII	Defense
CP168173.1	CP168173.1_851	Zorya__ZorA	851	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	CP168173.1_Zorya_TypeIII_10	1	1	1.0	4.0	1	Zorya__ZorA2	mandatory	902	6.9e-06	23.2	0.695	0.579	120	641			Zorya	Zorya_TypeIII	Defense
CP168173.1	CP168173.1_852	Zorya_III__ZorG3	852	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	CP168173.1_Zorya_TypeIII_10	1	1	1.0	4.0	1	Zorya_III__ZorG3	mandatory	246	1.3e-93	311.6	0.892	0.992	1	244			Zorya	Zorya_TypeIII	Defense
CP168173.1	CP168173.1_970	RloC__RloC	970	defense-finder-models/DefenseFinder/RloC/RloC	CP168173.1_RloC_6	1	1	1.0	1.0	1	RloC__RloC	mandatory	768	1.4e-189	630.5	0.996	0.995	1	764			RloC	RloC	Defense
CP168173.1	CP168173.1_1269	RM__Type_I_MTases_FAM_0	1269	defense-finder-models/RM/RM/RM_Type_I	CP168173.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	605	9.4e-170	564.0	0.98	0.835	100	604		CP168173.1_PrrC_12	RM	RM_Type_I	Defense
CP168173.1	CP168173.1_1271	RM__Type_I_S_06	1271	defense-finder-models/RM/RM/RM_Type_I	CP168173.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	525	1.2999999999999998e-69	233.5	0.73	0.76	118	516		CP168173.1_PrrC_12	RM	RM_Type_I	Defense
CP168173.1	CP168173.1_1274	RM__Type_I_REases_FAM_0.einsi_trimmed	1274	defense-finder-models/RM/RM/RM_Type_I	CP168173.1_RM_Type_I_14	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1060	1.9e-243	809.2	0.994	0.978	1	1037		CP168173.1_PrrC_12	RM	RM_Type_I	Defense
CP168173.1	CP168173.1_1527	RM__Type_I_REases_FAM_0.einsi_trimmed	1527	defense-finder-models/RM/RM/RM_Type_I	CP168173.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	4.299999999999999e-229	761.7	0.98	0.964	10	1067		CP168173.1_PrrC_13	RM	RM_Type_I	Defense
CP168173.1	CP168173.1_1528	RM__Type_I_S_51	1528	defense-finder-models/RM/RM/RM_Type_I	CP168173.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	402	9.100000000000001e-60	200.6	0.836	0.99	2	399		CP168173.1_PrrC_13	RM	RM_Type_I	Defense
CP168173.1	CP168173.1_1531	RM__Type_I_MTases_FAM_0	1531	defense-finder-models/RM/RM/RM_Type_I	CP168173.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	526	4.7e-162	538.6	0.992	0.99	4	524		CP168173.1_PrrC_13	RM	RM_Type_I	Defense
CP168173.1	CP168173.1_2091	Gabija__GajA	2091	defense-finder-models/DefenseFinder/Gabija/Gabija	CP168173.1_Gabija_2	1	1	1.0	2.0	1	Gabija__GajA	mandatory	488	1e-64	217.6	0.733	0.992	2	485			Gabija	Gabija	Defense
CP168173.1	CP168173.1_2092	Gabija__GajB_2	2092	defense-finder-models/DefenseFinder/Gabija/Gabija	CP168173.1_Gabija_2	1	1	1.0	2.0	1	Gabija__GajB_1	mandatory	580	2.2e-55	186.5	0.742	0.967	8	568			Gabija	Gabija	Defense
CP168173.1	CP168173.1_2885	Prometheus__ProA	2885	defense-finder-models/DefenseFinder/Prometheus/Prometheus	CP168173.1_Prometheus_5	1	1	1.0	1.0	1	Prometheus__ProA	mandatory	2213	0.0	1085.8	0.527	0.434	1249	2209			Prometheus	Prometheus	Defense
CP168173.1	CP168173.1_4028	MADS__mad8	4028	defense-finder-models/DefenseFinder/MADS/MADS	CP168173.1_MADS_3	1	1	1.0	6.0	1	MADS__mad8	mandatory	1853	0.0	3777.6	1.0	0.999	1	1851			MADS	MADS	Defense
