sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGEQ010000001.1_Gabija_2	Gabija	Gabija	Defense	JBEGEQ010000001.1_171	JBEGEQ010000001.1_172	JBEGEQ010000001.1_171,JBEGEQ010000001.1_172	2	Gabija__GajA,Gabija__GajB_3
JBEGEQ010000011.1_SoFic_4	SoFIC	SoFic	Defense	JBEGEQ010000011.1_37	JBEGEQ010000011.1_37	JBEGEQ010000011.1_37	1	SoFic__SoFic
JBEGEQ010000013.1_Gabija_3	Gabija	Gabija	Defense	JBEGEQ010000013.1_36	JBEGEQ010000013.1_37	JBEGEQ010000013.1_36,JBEGEQ010000013.1_37	2	Gabija__GajA,Gabija__GajB_3
JBEGEQ010000014.1_RloC_6	RloC	RloC	Defense	JBEGEQ010000014.1_1	JBEGEQ010000014.1_1	JBEGEQ010000014.1_1	1	RloC__RloC
JBEGEQ010000014.1_DS-10_5	DS-10	DS-10	Defense	JBEGEQ010000014.1_2	JBEGEQ010000014.1_2	JBEGEQ010000014.1_2	1	DS-10__DS-10
JBEGEQ010000014.1_SoFic_7	SoFIC	SoFic	Defense	JBEGEQ010000014.1_17	JBEGEQ010000014.1_17	JBEGEQ010000014.1_17	1	SoFic__SoFic
JBEGEQ010000018.1_Zorya_TypeIII_1	Zorya	Zorya_TypeIII	Defense	JBEGEQ010000018.1_26	JBEGEQ010000018.1_29	JBEGEQ010000018.1_26,JBEGEQ010000018.1_27,JBEGEQ010000018.1_29	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEGEQ010000023.1_RM_Type_I_13	RM	RM_Type_I	Defense	JBEGEQ010000023.1_61	JBEGEQ010000023.1_62	JBEGEQ010000023.1_61,JBEGEQ010000023.1_62	2	RM__Type_I_MTases_FAM_2,RM__Type_I_S_52
JBEGEQ010000024.1_RM_Type_I_15	RM	RM_Type_I	Defense	JBEGEQ010000024.1_5	JBEGEQ010000024.1_9	JBEGEQ010000024.1_5,JBEGEQ010000024.1_6,JBEGEQ010000024.1_9	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGEQ010000032.1_AbiJ_11	AbiJ	AbiJ	Defense	JBEGEQ010000032.1_38	JBEGEQ010000032.1_38	JBEGEQ010000032.1_38	1	AbiJ__AbiJ
JBEGEQ010000051.1_Shango_10	Shango	Shango	Defense	JBEGEQ010000051.1_20	JBEGEQ010000051.1_22	JBEGEQ010000051.1_20,JBEGEQ010000051.1_21,JBEGEQ010000051.1_22	3	Shango__SngA,Shango__SngB,Shango__SngC
JBEGEQ010000059.1_Wadjet_I_9	Wadjet	Wadjet_I	Defense	JBEGEQ010000059.1_23	JBEGEQ010000059.1_26	JBEGEQ010000059.1_23,JBEGEQ010000059.1_24,JBEGEQ010000059.1_25,JBEGEQ010000059.1_26	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
JBEGEQ010000007.1_RM_Type_III_16	RM	RM_Type_III	Defense	JBEGEQ010000007.1_90	JBEGEQ010000007.1_91	JBEGEQ010000007.1_90,JBEGEQ010000007.1_91	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
