sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGFL010000128.1_RM_Type_I_12	RM	RM_Type_I	Defense	JBEGFL010000128.1_3	JBEGFL010000128.1_8	JBEGFL010000128.1_3,JBEGFL010000128.1_6,JBEGFL010000128.1_8	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_06
JBEGFL010000136.1_RM_Type_I_14	RM	RM_Type_I	Defense	JBEGFL010000136.1_3	JBEGFL010000136.1_7	JBEGFL010000136.1_3,JBEGFL010000136.1_6,JBEGFL010000136.1_7	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGFL010000146.1_RM_Type_II_10	RM	RM_Type_II	Defense	JBEGFL010000146.1_1	JBEGFL010000146.1_2	JBEGFL010000146.1_1,JBEGFL010000146.1_2	2	RM_Type_II__Type_II_MTases_FAM_41,RM_Type_II__Type_II_REase25
JBEGFL010000182.1_HEC-09_3	HEC-09	HEC-09	Defense	JBEGFL010000182.1_2	JBEGFL010000182.1_2	JBEGFL010000182.1_2	1	HEC-09__HEC-09
JBEGFL010000192.1_Gabija_7	Gabija	Gabija	Defense	JBEGFL010000192.1_1	JBEGFL010000192.1_2	JBEGFL010000192.1_1,JBEGFL010000192.1_2	2	Gabija__GajA,Gabija__GajB_2
JBEGFL010000028.1_SoFic_9	SoFIC	SoFic	Defense	JBEGFL010000028.1_13	JBEGFL010000028.1_13	JBEGFL010000028.1_13	1	SoFic__SoFic
JBEGFL010000041.1_AbiE_4	AbiE	AbiE	Defense	JBEGFL010000041.1_35	JBEGFL010000041.1_36	JBEGFL010000041.1_35,JBEGFL010000041.1_36	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JBEGFL010000051.1_Zorya_TypeIII_5	Zorya	Zorya_TypeIII	Defense	JBEGFL010000051.1_9	JBEGFL010000051.1_12	JBEGFL010000051.1_9,JBEGFL010000051.1_10,JBEGFL010000051.1_11,JBEGFL010000051.1_12	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JBEGFL010000058.1_Prometheus_6	Prometheus	Prometheus	Defense	JBEGFL010000058.1_21	JBEGFL010000058.1_21	JBEGFL010000058.1_21	1	Prometheus__ProA
JBEGFL010000007.1_RloC_8	RloC	RloC	Defense	JBEGFL010000007.1_81	JBEGFL010000007.1_81	JBEGFL010000007.1_81	1	RloC__RloC
JBEGFL010000078.1_Wadjet_I_2	Wadjet	Wadjet_I	Defense	JBEGFL010000078.1_11	JBEGFL010000078.1_13	JBEGFL010000078.1_11,JBEGFL010000078.1_12,JBEGFL010000078.1_13	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
