replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
CP167817.1	CP167817.1_321	CapRel__CapRel	321	defense-finder-models/DefenseFinder/CapRel/CapRel	CP167817.1_CapRel_4	1	1	1.0	1.0	1	CapRel__CapRel	mandatory	366	9.999999999999999e-26	88.7	0.658	0.645	20	255			CapRel	CapRel	Defense
CP167817.1	CP167817.1_475	SoFic__SoFic	475	defense-finder-models/DefenseFinder/SoFIC/SoFic	CP167817.1_SoFic_9	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	390	4.0999999999999997e-120	399.3	0.983	0.938	18	383			SoFIC	SoFic	Defense
CP167817.1	CP167817.1_789	HEC-01__HEC-01A	789	defense-finder-models/DefenseFinder/HEC-01/HEC-01	CP167817.1_HEC-01_7	1	1	1.0	2.0	1	HEC-01__HEC-01A	mandatory	194	2.2e-88	293.1	0.78	0.959	1	186			HEC-01	HEC-01	Defense
CP167817.1	CP167817.1_790	HEC-01__HEC-01B	790	defense-finder-models/DefenseFinder/HEC-01/HEC-01	CP167817.1_HEC-01_7	1	1	1.0	2.0	1	HEC-01__HEC-01B	mandatory	398	3.4e-212	702.5	1.0	0.997	1	397			HEC-01	HEC-01	Defense
CP167817.1	CP167817.1_1037	SanaTA__SanaT	1037	defense-finder-models/DefenseFinder/SanaTA/SanaTA	CP167817.1_SanaTA_8	1	1	1.0	2.0	1	SanaTA__SanaT_1	mandatory	328	9.6e-87	289.0	0.994	0.988	1	324			SanaTA	SanaTA	Defense
CP167817.1	CP167817.1_1038	SanaTA__SanaA	1038	defense-finder-models/DefenseFinder/SanaTA/SanaTA	CP167817.1_SanaTA_8	1	1	1.0	2.0	1	SanaTA__SanaA	mandatory	134	3.4999999999999996e-43	145.1	0.963	0.97	2	131			SanaTA	SanaTA	Defense
CP167817.1	CP167817.1_1076	Gao_TerY__TerYC	1076	defense-finder-models/DefenseFinder/Gao_TerY/Gao_TerY	CP167817.1_Gao_TerY_6	1	1	1.0	3.0	1	Gao_TerY__TerYC	mandatory	553	1.2e-175	583.3	0.922	0.935	1	517			Gao_TerY	Gao_TerY	Defense
CP167817.1	CP167817.1_1077	Gao_TerY__TerYB	1077	defense-finder-models/DefenseFinder/Gao_TerY/Gao_TerY	CP167817.1_Gao_TerY_6	1	1	1.0	3.0	1	Gao_TerY__TerYB	mandatory	249	2.8e-71	237.5	0.979	0.96	4	242			Gao_TerY	Gao_TerY	Defense
CP167817.1	CP167817.1_1078	Gao_TerY__TerYA	1078	defense-finder-models/DefenseFinder/Gao_TerY/Gao_TerY	CP167817.1_Gao_TerY_6	1	1	1.0	3.0	1	Gao_TerY__TerYA	mandatory	278	3.1000000000000004e-157	520.1	1.0	0.996	1	277			Gao_TerY	Gao_TerY	Defense
CP167817.1	CP167817.1_1079	CBASS__Jab	1079	defense-finder-models/DefenseFinder/CBASS/CBASS_II	CP167817.1_CBASS_II_3	1	1	1.0	3.0	1	CBASS__E2	mandatory	159	2.1e-51	172.3	0.664	0.874	9	147		CP167817.1_CBASS_1	CBASS	CBASS_II	Defense
CP167817.1	CP167817.1_1080	CBASS__AG_E1_ThiF	1080	defense-finder-models/DefenseFinder/CBASS/CBASS_II	CP167817.1_CBASS_II_3	1	1	1.0	3.0	1	CBASS__E2	mandatory	545	1.6e-20	71.5	0.803	0.371	304	505		CP167817.1_CBASS_1	CBASS	CBASS_II	Defense
CP167817.1	CP167817.1_1081	CBASS__Cyclase_II	1081	defense-finder-models/DefenseFinder/CBASS/CBASS_II	CP167817.1_CBASS_II_3	1	1	1.0	3.0	1	CBASS__Cyclase_SMODS	mandatory	379	6e-78	260.3	0.973	0.953	4	364		CP167817.1_CBASS_1,CP167817.1_CBASS_I_2	CBASS	CBASS_II	Defense
CP167817.1	CP167817.1_1082	CBASS__Phospholipase	1082	defense-finder-models/DefenseFinder/CBASS/CBASS_II	CP167817.1_CBASS_II_3	1	1	1.0	3.0	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	329	2.4e-114	380.0	0.961	0.97	5	323		CP167817.1_CBASS_1,CP167817.1_CBASS_I_2	CBASS	CBASS_II	Defense
CP167817.1	CP167817.1_1254	RM__Type_I_REases_FAM_0.einsi_trimmed	1254	defense-finder-models/RM/RM/RM_Type_I	CP167817.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	1.9e-233	775.9	0.98	0.964	10	1067		CP167817.1_PrrC_14	RM	RM_Type_I	Defense
