sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGFK010000101.1_SoFic_16	SoFIC	SoFic	Defense	JBEGFK010000101.1_6	JBEGFK010000101.1_6	JBEGFK010000101.1_6	1	SoFic__SoFic
JBEGFK010000128.1_6A_MBL_13	6A_MBL	6A_MBL	Defense	JBEGFK010000128.1_6	JBEGFK010000128.1_7	JBEGFK010000128.1_6,JBEGFK010000128.1_7	2	6A_MBL__MblB,6A_MBL__cap2_3
JBEGFK010000133.1_DS-1_4	DS-1	DS-1	Defense	JBEGFK010000133.1_12	JBEGFK010000133.1_13	JBEGFK010000133.1_12,JBEGFK010000133.1_13	2	DS-1__DS-1A,DS-1__DS-1B
JBEGFK010000134.1_RM_Type_I_22	RM	RM_Type_I	Defense	JBEGFK010000134.1_6	JBEGFK010000134.1_11	JBEGFK010000134.1_6,JBEGFK010000134.1_8,JBEGFK010000134.1_11	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_06
JBEGFK010000142.1_RloC_18	RloC	RloC	Defense	JBEGFK010000142.1_5	JBEGFK010000142.1_5	JBEGFK010000142.1_5	1	RloC__RloC
JBEGFK010000145.1_RM_Type_I_20	RM	RM_Type_I	Defense	JBEGFK010000145.1_2	JBEGFK010000145.1_6	JBEGFK010000145.1_2,JBEGFK010000145.1_3,JBEGFK010000145.1_6	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGFK010000156.1_Hypnos_15	Hypnos	Hypnos	Defense	JBEGFK010000156.1_3	JBEGFK010000156.1_3	JBEGFK010000156.1_3	1	Hypnos__HyoA
JBEGFK010000170.1_HEC-09_9	HEC-09	HEC-09	Defense	JBEGFK010000170.1_4	JBEGFK010000170.1_4	JBEGFK010000170.1_4	1	HEC-09__HEC-09
JBEGFK010000184.1_HEC-09_10	HEC-09	HEC-09	Defense	JBEGFK010000184.1_2	JBEGFK010000184.1_2	JBEGFK010000184.1_2	1	HEC-09__HEC-09
JBEGFK010000196.1_AbiE_8	AbiE	AbiE	Defense	JBEGFK010000196.1_3	JBEGFK010000196.1_4	JBEGFK010000196.1_3,JBEGFK010000196.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JBEGFK010000209.1_Gabija_17	Gabija	Gabija	Defense	JBEGFK010000209.1_1	JBEGFK010000209.1_2	JBEGFK010000209.1_1,JBEGFK010000209.1_2	2	Gabija__GajA,Gabija__GajB_2
JBEGFK010000224.1_CBASS_I_12	CBASS	CBASS_I	Defense	JBEGFK010000224.1_3	JBEGFK010000224.1_4	JBEGFK010000224.1_3,JBEGFK010000224.1_4	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
JBEGFK010000047.1_Wadjet_I_7	Wadjet	Wadjet_I	Defense	JBEGFK010000047.1_12	JBEGFK010000047.1_14	JBEGFK010000047.1_12,JBEGFK010000047.1_13,JBEGFK010000047.1_14	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEGFK010000050.1_Zorya_TypeIII_5	Zorya	Zorya_TypeIII	Defense	JBEGFK010000050.1_9	JBEGFK010000050.1_12	JBEGFK010000050.1_9,JBEGFK010000050.1_10,JBEGFK010000050.1_11,JBEGFK010000050.1_12	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JBEGFK010000058.1_Prometheus_14	Prometheus	Prometheus	Defense	JBEGFK010000058.1_2	JBEGFK010000058.1_2	JBEGFK010000058.1_2	1	Prometheus__ProA
JBEGFK010000072.1_CBASS_II_3	CBASS	CBASS_II	Defense	JBEGFK010000072.1_4	JBEGFK010000072.1_7	JBEGFK010000072.1_4,JBEGFK010000072.1_5,JBEGFK010000072.1_6,JBEGFK010000072.1_7	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Phospholipase
