hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEGFG010000001.1_18	JBEGFG010000001.1	18	325	Zorya__ZorB	1.1e-06	26.0	0.634	0.462	121	270
JBEGFG010000001.1_21	JBEGFG010000001.1	21	344	Gabija__GajB_3	1.5e-116	387.3	0.997	0.994	1	342
JBEGFG010000001.1_64	JBEGFG010000001.1	64	370	Veles__VlsB1	3.5999999999999997e-125	415.8	0.97	0.978	3	364
JBEGFG010000001.1_64	JBEGFG010000001.1	64	370	Veles__VlsB2	5.300000000000001e-128	425.1	0.936	0.981	2	364
JBEGFG010000001.1_100	JBEGFG010000001.1	100	761	Dodola__DolB	1.2000000000000001e-20	71.8	0.488	0.252	430	621
JBEGFG010000001.1_121	JBEGFG010000001.1	121	381	CBASS__AG_E1_ThiF	1.5e-70	235.3	0.984	0.625	119	356
JBEGFG010000001.1_184	JBEGFG010000001.1	184	305	Lit__Lit	2.1e-110	366.5	0.949	0.97	7	302
JBEGFG010000001.1_185	JBEGFG010000001.1	185	481	PD-T7-5__PD-T7-5	1.8e-40	136.7	0.813	0.644	139	448
JBEGFG010000001.1_185	JBEGFG010000001.1	185	481	PD-T7-1__PD-T7-1	2.4e-111	370.4	0.991	0.936	1	450
JBEGFG010000001.1_244	JBEGFG010000001.1	244	155	Veles__VlsC1	2.1e-35	119.9	0.959	0.974	2	152
JBEGFG010000001.1_244	JBEGFG010000001.1	244	155	Veles__VlsC2	1.5e-35	120.3	0.953	0.961	3	151
JBEGFG010000001.1_290	JBEGFG010000001.1	290	195	DEDDh_I_II_III_IV_V_VI_1	2e-10	38.9	0.956	0.805	12	168
JBEGFG010000001.1_304	JBEGFG010000001.1	304	906	Mokosh_type_I__MkoA_B	5.1e-33	112.0	0.489	0.616	179	736
JBEGFG010000001.1_304	JBEGFG010000001.1	304	906	Mokosh_type_I__MkoA_D	6.6e-98	327.3	0.667	0.645	157	740
JBEGFG010000011.1_74	JBEGFG010000011.1	619	473	DISARM__drmC	8.2e-17	59.4	0.566	0.298	294	434
JBEGFG010000011.1_76	JBEGFG010000011.1	621	724	Gabija__GajB_1	2.8e-34	116.6	0.916	0.834	13	616
JBEGFG010000011.1_76	JBEGFG010000011.1	621	724	UG35__UvrD	1.2e-77	259.6	0.537	0.605	4	441
JBEGFG010000011.1_76	JBEGFG010000011.1	621	724	Gabija__GajB_2	1.6999999999999998e-103	345.0	0.779	0.891	1	645
JBEGFG010000011.1_89	JBEGFG010000011.1	634	934	UG9__DNA_pol	1.7e-31	107.5	0.678	0.403	531	906
JBEGFG010000013.1_26	JBEGFG010000013.1	822	323	WYL_I_II_III_IV_V_VI_4	3.3e-21	74.0	0.971	0.52	143	310
JBEGFG010000013.1_26	JBEGFG010000013.1	822	323	WYL_I_II_III_IV_V_VI_1	2.2e-42	143.5	0.965	0.96	4	313
JBEGFG010000013.1_34	JBEGFG010000013.1	830	1465	Shango__SngC	1.5999999999999998e-67	226.5	0.744	0.372	16	560
JBEGFG010000013.1_34	JBEGFG010000013.1	830	1465	BREX__brxHI	1.2e-71	239.9	0.77	0.394	6	582
JBEGFG010000014.1_16	JBEGFG010000014.1	928	305	Brig1__ADP_ribosyl	3.3e-60	202.1	0.438	0.931	4	287
JBEGFG010000014.1_34	JBEGFG010000014.1	946	599	PsyrTA__PsyrT	1.4999999999999999e-92	308.8	0.517	0.578	4	349
JBEGFG010000014.1_46	JBEGFG010000014.1	958	225	Dpd__QueC	1.8e-53	178.9	0.986	0.978	2	221
JBEGFG010000015.1_54	JBEGFG010000015.1	1058	434	CBASS__Cyclase_II	2.2e-23	80.7	0.932	0.668	5	294
JBEGFG010000015.1_54	JBEGFG010000015.1	1058	434	CBASS__A_Cyclase_AGS_C	1.6e-30	103.6	0.977	0.293	306	432
JBEGFG010000015.1_54	JBEGFG010000015.1	1058	434	CBASS__Cyclase_SMODS	2.9999999999999996e-39	132.7	1.0	0.376	1	163
JBEGFG010000015.1_55	JBEGFG010000015.1	1059	198	CBASS__2TM_Gros	3.5e-19	67.7	0.734	0.859	1	170
JBEGFG010000016.1_2	JBEGFG010000016.1	1101	322	WYL_I_II_III_IV_V_VI_4	5.7e-39	131.8	0.965	0.528	144	313
JBEGFG010000016.1_2	JBEGFG010000016.1	1101	322	WYL_I_II_III_IV_V_VI_1	2.1999999999999998e-67	225.7	0.984	0.994	1	320
JBEGFG010000019.1_1	JBEGFG010000019.1	1376	242	Zorya__ZorB	2.3e-11	41.4	0.562	0.558	93	227
JBEGFG010000019.1_11	JBEGFG010000019.1	1386	256	Gao_Qat__QatD	6.8e-17	59.5	0.953	0.973	2	250
JBEGFG010000019.1_12	JBEGFG010000019.1	1387	277	CBASS__AG_E1_ThiF	1.8e-34	117.0	0.582	0.516	20	162
JBEGFG010000002.1_37	JBEGFG010000002.1	1494	121	Dpd__QueD	6.2000000000000005e-58	192.2	0.967	0.959	5	120
JBEGFG010000002.1_112	JBEGFG010000002.1	1569	399	Zorya__ZorB	2.3e-06	25.0	0.611	0.539	26	240
JBEGFG010000002.1_161	JBEGFG010000002.1	1618	250	Zorya_III__ZorG3	2.1e-92	307.3	0.892	0.992	1	248
JBEGFG010000002.1_162	JBEGFG010000002.1	1619	891	Zorya__ZorA	3.6e-07	27.1	0.462	0.364	109	432
JBEGFG010000002.1_163	JBEGFG010000002.1	1620	225	Zorya__ZorB	1.2e-15	55.4	0.83	0.884	9	207
JBEGFG010000002.1_164	JBEGFG010000002.1	1621	217	Zorya_III__ZorF3	1.4e-79	265.4	0.823	0.982	1	213
JBEGFG010000002.1_191	JBEGFG010000002.1	1648	823	Septu__PtuA	2.3e-24	84.8	0.46	0.239	590	786
JBEGFG010000002.1_192	JBEGFG010000002.1	1649	258	Septu__PtuB	3.3e-24	84.2	0.449	0.492	55	181
JBEGFG010000002.1_197	JBEGFG010000002.1	1654	354	PD-T7-1__PD-T7-1	4.3e-47	158.6	0.725	0.915	13	336
JBEGFG010000002.1_197	JBEGFG010000002.1	1654	354	PD-T7-5__PD-T7-5	1.6e-120	400.2	0.913	0.946	15	349
JBEGFG010000002.1_203	JBEGFG010000002.1	1660	359	Lamassu-Fam__LmuA_effector_hypothetical	1.4e-21	75.3	0.456	0.398	216	358
JBEGFG010000002.1_203	JBEGFG010000002.1	1660	359	Lamassu-Fam__LmuA_effector_Mrr	5.7e-91	303.6	0.985	0.95	18	358
JBEGFG010000002.1_204	JBEGFG010000002.1	1661	165	Lamassu-Fam__LmuC_acc_Lipase	1.4e-06	25.7	0.458	0.467	65	141
JBEGFG010000002.1_204	JBEGFG010000002.1	1661	165	Lamassu-Fam__LmuC_acc_hypothetical	2.4e-16	57.7	0.913	0.818	9	143
JBEGFG010000002.1_204	JBEGFG010000002.1	1661	165	Lamassu-Fam__LmuC_acc_Mrr	8.100000000000001e-46	153.6	0.942	0.891	8	154
JBEGFG010000002.1_205	JBEGFG010000002.1	1662	622	Lamassu-Fam__LmuB_SMC_PDDEXK	2.8e-06	23.9	0.513	0.547	192	531
JBEGFG010000002.1_205	JBEGFG010000002.1	1662	622	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	6.4e-18	63.0	0.926	0.889	21	573
JBEGFG010000002.1_205	JBEGFG010000002.1	1662	622	Lamassu-Fam__LmuB_SMC_Lipase	3.7999999999999998e-22	76.1	0.677	0.659	183	592
JBEGFG010000002.1_205	JBEGFG010000002.1	1662	622	Lamassu-Fam__LmuB_SMC_hypothetical	1.1e-37	127.5	0.985	0.96	3	599
JBEGFG010000002.1_205	JBEGFG010000002.1	1662	622	Lamassu-Fam__LmuB_SMC_Mrr	4.9000000000000004e-132	439.4	0.998	0.968	1	602
JBEGFG010000002.1_225	JBEGFG010000002.1	1682	379	PsyrTA__PsyrA	9.6e-34	114.8	0.862	0.892	32	369
JBEGFG010000002.1_225	JBEGFG010000002.1	1682	379	ShosTA__ShosA	1.4e-56	189.7	0.716	0.567	69	283
JBEGFG010000002.1_286	JBEGFG010000002.1	1743	583	UG6__DnaG	1.6e-34	117.2	0.817	0.492	34	320
JBEGFG010000022.1_35	JBEGFG010000022.1	1940	831	BREX__brxHI	1.2e-50	170.4	0.854	0.762	23	655
JBEGFG010000022.1_35	JBEGFG010000022.1	1940	831	Shango__SngC	5.6e-63	211.5	0.871	0.764	16	650
JBEGFG010000023.1_30	JBEGFG010000023.1	2013	824	Dodola__DolB	1.6e-10	38.5	0.408	0.201	311	476
JBEGFG010000023.1_37	JBEGFG010000023.1	2020	245	DEDDh_I_II_III_IV_V_VI_1	2e-35	120.2	0.994	0.665	4	166
JBEGFG010000025.1_17	JBEGFG010000025.1	2121	299	Retron_VII_2__DUF3800	2.4e-12	45.3	0.972	0.669	48	247
JBEGFG010000025.1_43	JBEGFG010000025.1	2147	659	Gabija__GajB_1	1.2999999999999998e-29	101.2	0.463	0.414	17	289
JBEGFG010000025.1_43	JBEGFG010000025.1	2147	659	UG35__UvrD	3.4e-84	281.2	0.515	0.634	4	421
JBEGFG010000025.1_43	JBEGFG010000025.1	2147	659	Gabija__GajB_2	4.4e-97	323.8	0.775	0.962	4	637
JBEGFG010000027.1_15	JBEGFG010000027.1	2215	56	MADS__mad1	9.7e-16	55.4	0.69	0.875	1	49
JBEGFG010000027.1_16	JBEGFG010000027.1	2216	520	RM_Type_II__Type_II_MTases_FAM_28	1.2e-14	51.6	0.408	0.467	194	436
JBEGFG010000027.1_16	JBEGFG010000027.1	2216	520	RM_Type_II__Type_II_MTases_FAM_29	4.7e-17	59.6	0.43	0.477	180	427
JBEGFG010000027.1_16	JBEGFG010000027.1	2216	520	RM_Type_II__Type_II_MTases_FAM_6	3.7e-19	66.6	0.431	0.462	189	428
JBEGFG010000027.1_16	JBEGFG010000027.1	2216	520	RM_Type_II__Type_II_MTases_FAM_14	1.9e-19	67.3	0.503	0.56	190	480
JBEGFG010000027.1_16	JBEGFG010000027.1	2216	520	RM_Type_II__Type_II_MTases_FAM_13	2.9e-20	70.2	0.424	0.481	169	418
JBEGFG010000027.1_16	JBEGFG010000027.1	2216	520	RM_Type_II__Type_II_MTases_FAM_33	1.8e-37	127.2	0.468	0.475	164	410
JBEGFG010000027.1_16	JBEGFG010000027.1	2216	520	RM__Type_I_MTases_FAM_1	4.9e-48	161.7	0.822	0.781	104	509
JBEGFG010000027.1_16	JBEGFG010000027.1	2216	520	RM__Type_I_MTases_FAM_3	2.4e-48	162.7	0.684	0.867	7	457
JBEGFG010000027.1_16	JBEGFG010000027.1	2216	520	RM__Type_I_MTases_FAM_0	2.7e-153	509.4	0.994	0.987	1	513
JBEGFG010000027.1_16	JBEGFG010000027.1	2216	520	PrrC__EcoprrI	9.6e-164	543.9	0.965	0.99	1	515
JBEGFG010000027.1_17	JBEGFG010000027.1	2217	424	RM__Type_I_S_06	3.8e-32	109.7	0.684	0.913	15	401
JBEGFG010000027.1_17	JBEGFG010000027.1	2217	424	RM__Type_I_S_02	8.5e-33	111.9	0.642	0.705	116	414
JBEGFG010000027.1_17	JBEGFG010000027.1	2217	424	PrrC__EcoprrI	3.6e-34	117.0	0.877	0.993	1	421
JBEGFG010000027.1_17	JBEGFG010000027.1	2217	424	RM__Type_I_S_04	1.3999999999999999e-39	134.4	0.706	0.913	17	403
JBEGFG010000027.1_17	JBEGFG010000027.1	2217	424	RM__Type_I_S_52	3.1e-40	136.4	0.647	0.936	17	413
JBEGFG010000027.1_17	JBEGFG010000027.1	2217	424	RM__Type_I_S_03	1.6e-45	154.1	0.653	0.759	73	394
JBEGFG010000027.1_17	JBEGFG010000027.1	2217	424	RM__Type_I_S_01	6.6e-69	230.8	0.563	0.941	16	414
JBEGFG010000027.1_18	JBEGFG010000027.1	2218	373	PrrC__PrrC	5.200000000000001e-172	569.5	0.995	0.992	1	370
JBEGFG010000027.1_19	JBEGFG010000027.1	2219	1033	RM__Type_I_REases_FAM_1.einsi_trimmed	6.6e-10	35.4	0.429	0.383	31	426
JBEGFG010000027.1_19	JBEGFG010000027.1	2219	1033	RM__Type_I_REases_FAM_0.einsi_trimmed	3.5e-282	937.1	0.988	0.966	29	1026
JBEGFG010000003.1_170	JBEGFG010000003.1	2503	180	DarTG__DarG	1.4999999999999998e-66	222.4	0.744	0.978	1	176
JBEGFG010000003.1_253	JBEGFG010000003.1	2586	862	Dodola__DolB	2.3e-22	77.5	0.595	0.276	486	723
JBEGFG010000004.1_85	JBEGFG010000004.1	2758	371	Veles__VlsB1	6.3999999999999996e-114	378.7	0.957	0.949	15	366
JBEGFG010000004.1_85	JBEGFG010000004.1	2758	371	Veles__VlsB2	3.9e-114	379.5	0.918	0.946	15	365
JBEGFG010000004.1_121	JBEGFG010000004.1	2794	232	WYL_I_II_III_IV_V_VI_4	4.3e-15	54.1	0.512	0.379	140	227
JBEGFG010000004.1_121	JBEGFG010000004.1	2794	232	WYL_I_II_III_IV_V_VI_1	3.3e-74	248.0	0.735	0.974	1	226
