sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAUBLA010000004.1_Zorya_TypeIII_9	Zorya	Zorya_TypeIII	Defense	JAUBLA010000004.1_35	JAUBLA010000004.1_38	JAUBLA010000004.1_35,JAUBLA010000004.1_36,JAUBLA010000004.1_37,JAUBLA010000004.1_38	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JAUBLA010000018.1_CBASS_II_3	CBASS	CBASS_II	Defense	JAUBLA010000018.1_6	JAUBLA010000018.1_9	JAUBLA010000018.1_6,JAUBLA010000018.1_7,JAUBLA010000018.1_8,JAUBLA010000018.1_9	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Phospholipase
JAUBLA010000018.1_Gao_TerY_4	Gao_TerY	Gao_TerY	Defense	JAUBLA010000018.1_10	JAUBLA010000018.1_12	JAUBLA010000018.1_10,JAUBLA010000018.1_11,JAUBLA010000018.1_12	3	Gao_TerY__TerYA,Gao_TerY__TerYB,Gao_TerY__TerYC
JAUBLA010000022.1_SspBCDE_11	SspBCDE	SspBCDE	Defense	JAUBLA010000022.1_26	JAUBLA010000022.1_28	JAUBLA010000022.1_26,JAUBLA010000022.1_27,JAUBLA010000022.1_28	3	SspBCDE__SspB,SspBCDE__SspC,SspBCDE__SspD
JAUBLA010000030.1_CAS_Class1-Subtype-I-F_16	Cas	CAS_Class1-Subtype-I-F	Defense	JAUBLA010000030.1_3	JAUBLA010000030.1_8	JAUBLA010000030.1_3,JAUBLA010000030.1_4,JAUBLA010000030.1_5,JAUBLA010000030.1_6,JAUBLA010000030.1_7,JAUBLA010000030.1_8	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAUBLA010000060.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAUBLA010000060.1_3	JAUBLA010000060.1_7	JAUBLA010000060.1_3,JAUBLA010000060.1_4,JAUBLA010000060.1_7	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUBLA010000066.1_Erebus_5	Erebus	Erebus	Defense	JAUBLA010000066.1_20	JAUBLA010000066.1_20	JAUBLA010000066.1_20	1	Erebus__EruA
JAUBLA010000095.1_Wadjet_I_7	Wadjet	Wadjet_I	Defense	JAUBLA010000095.1_10	JAUBLA010000095.1_15	JAUBLA010000095.1_10,JAUBLA010000095.1_12,JAUBLA010000095.1_14,JAUBLA010000095.1_15	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
JAUBLA010000110.1_AbiD_10	AbiD	AbiD	Defense	JAUBLA010000110.1_8	JAUBLA010000110.1_8	JAUBLA010000110.1_8	1	AbiD__AbiD
JAUBLA010000136.1_Prometheus_12	Prometheus	Prometheus	Defense	JAUBLA010000136.1_6	JAUBLA010000136.1_6	JAUBLA010000136.1_6	1	Prometheus__ProA
JAUBLA010000148.1_AbiE_8	AbiE	AbiE	Defense	JAUBLA010000148.1_3	JAUBLA010000148.1_4	JAUBLA010000148.1_3,JAUBLA010000148.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JAUBLA010000151.1_Septu_13	Septu	Septu	Defense	JAUBLA010000151.1_3	JAUBLA010000151.1_4	JAUBLA010000151.1_3,JAUBLA010000151.1_4	2	Septu__PtuA_2,Septu__PtuB_2
