sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGGK010000001.1_AbiE_1	AbiE	AbiE	Defense	JBEGGK010000001.1_147	JBEGGK010000001.1_148	JBEGGK010000001.1_147,JBEGGK010000001.1_148	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JBEGGK010000004.1_Zorya_TypeIII_10	Zorya	Zorya_TypeIII	Defense	JBEGGK010000004.1_126	JBEGGK010000004.1_129	JBEGGK010000004.1_126,JBEGGK010000004.1_128,JBEGGK010000004.1_129	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEGGK010000009.1_SoFic_15	SoFIC	SoFic	Defense	JBEGGK010000009.1_63	JBEGGK010000009.1_63	JBEGGK010000009.1_63	1	SoFic__SoFic
JBEGGK010000011.1_Hachiman_13	Hachiman	Hachiman	Defense	JBEGGK010000011.1_2	JBEGGK010000011.1_3	JBEGGK010000011.1_2,JBEGGK010000011.1_3	2	Hachiman__HamA_1,Hachiman__HamB
JBEGGK010000012.1_RM_Type_II_20	RM	RM_Type_II	Defense	JBEGGK010000012.1_5	JBEGGK010000012.1_6	JBEGGK010000012.1_5,JBEGGK010000012.1_6	2	RM_Type_II__Type_II_MTases_FAM_32,RM_Type_II__Type_II_REase22
JBEGGK010000016.1_Shango_6	Shango	Shango	Defense	JBEGGK010000016.1_22	JBEGGK010000016.1_24	JBEGGK010000016.1_22,JBEGGK010000016.1_23,JBEGGK010000016.1_24	3	Shango__SngA,Shango__SngB,Shango__SngC
JBEGGK010000017.1_DS-12B_11	DS-12B	DS-12B	Defense	JBEGGK010000017.1_27	JBEGGK010000017.1_27	JBEGGK010000017.1_27	1	DS-12__DS-12B
JBEGGK010000027.1_gcu24_9	gcu24	gcu24	Defense	JBEGGK010000027.1_5	JBEGGK010000027.1_5	JBEGGK010000027.1_5	1	gcu24__gcu24
JBEGGK010000027.1_AbiJ_7	AbiJ	AbiJ	Defense	JBEGGK010000027.1_7	JBEGGK010000027.1_7	JBEGGK010000027.1_7	1	AbiJ__AbiJ
JBEGGK010000027.1_Lamassu-Cap4_nuclease_8	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	JBEGGK010000027.1_8	JBEGGK010000027.1_10	JBEGGK010000027.1_8,JBEGGK010000027.1_9,JBEGGK010000027.1_10	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
JBEGGK010000037.1_Wadjet_I_5	Wadjet	Wadjet_I	Defense	JBEGGK010000037.1_31	JBEGGK010000037.1_33	JBEGGK010000037.1_31,JBEGGK010000037.1_32,JBEGGK010000037.1_33	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEGGK010000043.1_RM_Type_I_19	RM	RM_Type_I	Defense	JBEGGK010000043.1_17	JBEGGK010000043.1_21	JBEGGK010000043.1_17,JBEGGK010000043.1_20,JBEGGK010000043.1_21	3	RM__Type_I_MTases_FAM_1,RM__Type_I_REases_FAM_2.einsi_trimmed,RM__Type_I_S_52
JBEGGK010000070.1_RM_Type_II_16	RM	RM_Type_II	Defense	JBEGGK010000070.1_22	JBEGGK010000070.1_23	JBEGGK010000070.1_22,JBEGGK010000070.1_23	2	RM_Type_II__Type_II_MTases_FAM_41,RM_Type_II__Type_II_REase25
JBEGGK010000083.1_RM_Type_IV_17	RM	RM_Type_IV	Defense	JBEGGK010000083.1_12	JBEGGK010000083.1_13	JBEGGK010000083.1_12,JBEGGK010000083.1_13	2	RM_Type_IV__FAM_1,RM_Type_IV__Type_IV_01
JBEGGK010000126.1_RosmerTA_3	RosmerTA	RosmerTA	Defense	JBEGGK010000126.1_8	JBEGGK010000126.1_9	JBEGGK010000126.1_8,JBEGGK010000126.1_9	2	RosmerTA__RmrA_2662548665,RosmerTA__RmrT_2662548665
JBEGGK010000126.1_AbiE_2	AbiE	AbiE	Defense	JBEGGK010000126.1_10	JBEGGK010000126.1_11	JBEGGK010000126.1_10,JBEGGK010000126.1_11	2	AbiEii__AbiEi_4,AbiEii__AbiEii
JBEGGK010000128.1_PARIS_II_12	Paris	PARIS_II	Defense	JBEGGK010000128.1_1	JBEGGK010000128.1_2	JBEGGK010000128.1_1,JBEGGK010000128.1_2	2	Paris_II__AriA_AAA21,Paris_II__AriB_DUF4435_II
