sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGEJ010000001.1_Gabija_10	Gabija	Gabija	Defense	JBEGEJ010000001.1_171	JBEGEJ010000001.1_172	JBEGEJ010000001.1_171,JBEGEJ010000001.1_172	2	Gabija__GajA,Gabija__GajB_3
JBEGEJ010000011.1_SoFic_2	SoFIC	SoFic	Defense	JBEGEJ010000011.1_37	JBEGEJ010000011.1_37	JBEGEJ010000011.1_37	1	SoFic__SoFic
JBEGEJ010000014.1_Gabija_8	Gabija	Gabija	Defense	JBEGEJ010000014.1_36	JBEGEJ010000014.1_37	JBEGEJ010000014.1_36,JBEGEJ010000014.1_37	2	Gabija__GajA,Gabija__GajB_3
JBEGEJ010000022.1_Zorya_TypeIII_1	Zorya	Zorya_TypeIII	Defense	JBEGEJ010000022.1_26	JBEGEJ010000022.1_29	JBEGEJ010000022.1_26,JBEGEJ010000022.1_27,JBEGEJ010000022.1_29	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEGEJ010000025.1_RM_Type_I_13	RM	RM_Type_I	Defense	JBEGEJ010000025.1_61	JBEGEJ010000025.1_62	JBEGEJ010000025.1_61,JBEGEJ010000025.1_62	2	RM__Type_I_MTases_FAM_2,RM__Type_I_S_52
JBEGEJ010000027.1_RM_Type_I_15	RM	RM_Type_I	Defense	JBEGEJ010000027.1_5	JBEGEJ010000027.1_9	JBEGEJ010000027.1_5,JBEGEJ010000027.1_6,JBEGEJ010000027.1_9	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGEJ010000044.1_SoFic_5	SoFIC	SoFic	Defense	JBEGEJ010000044.1_16	JBEGEJ010000044.1_16	JBEGEJ010000044.1_16	1	SoFic__SoFic
JBEGEJ010000044.1_DS-10_3	DS-10	DS-10	Defense	JBEGEJ010000044.1_29	JBEGEJ010000044.1_29	JBEGEJ010000044.1_29	1	DS-10__DS-10
JBEGEJ010000044.1_RloC_4	RloC	RloC	Defense	JBEGEJ010000044.1_30	JBEGEJ010000044.1_30	JBEGEJ010000044.1_30	1	RloC__RloC
JBEGEJ010000046.1_AbiJ_11	AbiJ	AbiJ	Defense	JBEGEJ010000046.1_14	JBEGEJ010000046.1_14	JBEGEJ010000046.1_14	1	AbiJ__AbiJ
JBEGEJ010000049.1_Shango_9	Shango	Shango	Defense	JBEGEJ010000049.1_16	JBEGEJ010000049.1_18	JBEGEJ010000049.1_16,JBEGEJ010000049.1_17,JBEGEJ010000049.1_18	3	Shango__SngA,Shango__SngB,Shango__SngC
JBEGEJ010000058.1_Wadjet_I_7	Wadjet	Wadjet_I	Defense	JBEGEJ010000058.1_2	JBEGEJ010000058.1_5	JBEGEJ010000058.1_2,JBEGEJ010000058.1_3,JBEGEJ010000058.1_4,JBEGEJ010000058.1_5	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
