hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEGEN010000001.1_36	JBEGEN010000001.1	36	293	SspBCDE__SspD	3.4e-09	34.6	0.713	0.754	16	236
JBEGEN010000001.1_99	JBEGEN010000001.1	99	585	Gabija__GajB_3	7.7e-14	49.7	0.66	0.448	16	277
JBEGEN010000001.1_99	JBEGEN010000001.1	99	585	UG35__UvrD	2.4e-28	96.7	0.46	0.609	3	358
JBEGEN010000001.1_99	JBEGEN010000001.1	99	585	Gabija__GajB_2	1.2e-79	266.5	0.765	0.99	2	580
JBEGEN010000001.1_114	JBEGEN010000001.1	114	771	Gabija__GajB_3	1.5e-15	55.3	0.657	0.363	21	300
JBEGEN010000001.1_114	JBEGEN010000001.1	114	771	UG35__UvrD	8.3e-36	121.4	0.438	0.467	4	363
JBEGEN010000001.1_114	JBEGEN010000001.1	114	771	Gabija__GajB_2	1.1e-64	217.0	0.74	0.813	1	627
JBEGEN010000001.1_171	JBEGEN010000001.1	171	365	Gabija__GajB_3	1.3999999999999999e-114	381.1	0.969	0.934	7	347
JBEGEN010000001.1_172	JBEGEN010000001.1	172	527	Septu__PtuA	2.1e-21	75.3	0.791	0.677	1	357
JBEGEN010000001.1_172	JBEGEN010000001.1	172	527	Gabija__GajA	6.3e-38	129.0	0.812	0.934	1	492
JBEGEN010000001.1_179	JBEGEN010000001.1	179	247	CBASS__Endonuc_small	1e-14	52.8	0.411	0.401	21	119
JBEGEN010000001.1_179	JBEGEN010000001.1	179	247	PD_DExK_I_II_III_IV_V_VI_5	4.3e-36	121.3	0.945	0.482	2	120
JBEGEN010000010.1_37	JBEGEN010000010.1	240	527	Gabija__GajA	3.7e-38	129.7	0.8	0.924	1	487
JBEGEN010000010.1_38	JBEGEN010000010.1	241	366	Gabija__GajB_3	5.4e-114	379.2	0.969	0.932	7	347
JBEGEN010000010.1_94	JBEGEN010000010.1	297	155	Veles__VlsC1	3.3999999999999998e-37	125.9	0.959	0.974	2	152
JBEGEN010000010.1_94	JBEGEN010000010.1	297	155	Veles__VlsC2	2.5e-37	126.2	0.953	0.961	3	151
JBEGEN010000012.1_22	JBEGEN010000012.1	589	862	Dodola__DolB	4.0999999999999995e-22	76.8	0.595	0.276	486	723
JBEGEN010000012.1_89	JBEGEN010000012.1	656	395	CBASS__AG_E1_ThiF	9e-12	42.9	0.516	0.316	172	296
JBEGEN010000013.1_1	JBEGEN010000013.1	708	768	RloC__RloC	1.8e-182	606.8	0.996	0.995	1	764
JBEGEN010000013.1_2	JBEGEN010000013.1	709	274	DS-10__DS-10	2.9e-91	304.4	0.585	0.996	1	273
JBEGEN010000013.1_17	JBEGEN010000013.1	724	383	SoFic__SoFic	1.8e-106	354.4	0.983	0.953	17	381
JBEGEN010000013.1_18	JBEGEN010000013.1	725	832	BREX__brxHI	2.9e-43	146.2	0.463	0.406	77	414
JBEGEN010000013.1_62	JBEGEN010000013.1	769	487	DISARM__drmC	5.1e-18	63.6	0.615	0.316	300	453
JBEGEN010000136.1_2	JBEGEN010000136.1	812	176	DS-5__DS-5A	1.7e-63	211.1	0.952	0.903	14	172
JBEGEN010000014.1_45	JBEGEN010000014.1	865	325	Zorya__ZorB	1.6e-06	25.7	0.596	0.468	119	270
JBEGEN010000017.1_7	JBEGEN010000017.1	1066	322	WYL_I_II_III_IV_V_VI_4	7.599999999999999e-39	131.6	0.965	0.528	144	313
JBEGEN010000017.1_7	JBEGEN010000017.1	1066	322	WYL_I_II_III_IV_V_VI_1	4.9e-67	224.7	0.984	0.994	1	320
JBEGEN010000017.1_43	JBEGEN010000017.1	1102	318	Ukko__UkkC2	1.3e-53	180.6	0.974	0.953	6	308
JBEGEN010000019.1_2	JBEGEN010000019.1	1182	582	RM__Type_I_REases_FAM_2.einsi_trimmed	1.6e-94	315.9	0.621	0.948	23	574
JBEGEN010000019.1_6	JBEGEN010000019.1	1186	979	RM_Type_II__Type_II_MTases_FAM_1	1e-11	42.9	0.458	0.162	162	320
JBEGEN010000019.1_6	JBEGEN010000019.1	1186	979	RM_Type_II__Type_II_MTases_FAM_3	1.1000000000000001e-20	72.3	0.907	0.373	159	523
JBEGEN010000019.1_6	JBEGEN010000019.1	1186	979	RM_Type_III__Type_III_MTases_FAM_0	1.6e-106	355.7	0.983	0.883	1	864
JBEGEN010000019.1_9	JBEGEN010000019.1	1189	693	Gabija__GajB_3	2.9e-10	37.9	0.596	0.364	425	676
JBEGEN010000019.1_9	JBEGEN010000019.1	1189	693	Gabija__GajB_2	1.8e-46	156.9	0.746	0.678	210	679
JBEGEN010000002.1_65	JBEGEN010000002.1	1301	832	BREX__brxHI	5.2e-50	168.5	0.854	0.762	23	656
JBEGEN010000002.1_65	JBEGEN010000002.1	1301	832	Shango__SngC	4.8e-63	211.9	0.871	0.764	16	651
JBEGEN010000002.1_108	JBEGEN010000002.1	1344	264	Ukko__UkkA2	4.2e-93	309.8	0.941	0.962	9	262
JBEGEN010000002.1_108	JBEGEN010000002.1	1344	264	Ukko__UkkA1	4.2e-93	309.8	0.941	0.962	9	262
JBEGEN010000002.1_111	JBEGEN010000002.1	1347	369	Ukko__UkkD2	7.9e-28	95.6	0.477	0.36	3	135
JBEGEN010000002.1_111	JBEGEN010000002.1	1347	369	Ukko__UkkD1	7.9e-28	95.6	0.477	0.36	3	135
JBEGEN010000020.1_2	JBEGEN010000020.1	1363	934	UG9__DNA_pol	9.100000000000001e-32	108.6	0.678	0.403	531	906
JBEGEN010000020.1_9	JBEGEN010000020.1	1370	338	CBASS__Phospholipase	8.4e-52	174.5	0.885	0.944	2	320
JBEGEN010000020.1_13	JBEGEN010000020.1	1374	724	Gabija__GajB_3	5.2e-13	47.0	0.654	0.378	21	294
JBEGEN010000020.1_13	JBEGEN010000020.1	1374	724	Gabija__GajB_1	4.3e-34	116.2	0.916	0.834	13	616
JBEGEN010000020.1_13	JBEGEN010000020.1	1374	724	UG35__UvrD	2.1e-77	259.0	0.534	0.601	4	438
JBEGEN010000020.1_13	JBEGEN010000020.1	1374	724	Gabija__GajB_2	2.6999999999999996e-103	344.5	0.777	0.88	1	637
JBEGEN010000020.1_15	JBEGEN010000020.1	1376	473	DISARM__drmC	8.3e-17	59.6	0.566	0.298	294	434
JBEGEN010000021.1_2	JBEGEN010000021.1	1424	276	RosmerTA__RmrA_2677172838	2.5e-12	44.3	0.405	0.591	6	168
JBEGEN010000021.1_59	JBEGEN010000021.1	1481	195	DEDDh_I_II_III_IV_V_VI_1	2e-10	39.1	0.956	0.805	12	168
JBEGEN010000022.1_53	JBEGEN010000022.1	1538	80	Phrann_gp29_gp30__gp30	2.2e-08	32.1	0.824	0.8	3	66
JBEGEN010000023.1_64	JBEGEN010000023.1	1608	366	Zorya__ZorB	2.4e-05	21.8	0.449	0.298	254	362
JBEGEN010000024.1_13	JBEGEN010000024.1	1630	1370	Gabija__GajB_2	3.5000000000000003e-34	116.3	0.625	0.54	190	929
JBEGEN010000024.1_31	JBEGEN010000024.1	1648	529	DRT2__RmuC	1.1e-06	25.5	0.692	0.635	130	465
JBEGEN010000026.1_18	JBEGEN010000026.1	1731	415	Dnd__DndA	5.8e-35	119.0	0.865	0.819	34	373
JBEGEN010000027.1_1	JBEGEN010000027.1	1775	221	WYL_I_II_III_IV_V_VI_4	2.9e-11	41.8	0.488	0.394	55	141
JBEGEN010000027.1_19	JBEGEN010000027.1	1793	245	DEDDh_I_II_III_IV_V_VI_1	1.7e-35	120.6	0.994	0.665	4	166
JBEGEN010000027.1_26	JBEGEN010000027.1	1800	824	Dodola__DolB	4.7e-10	37.1	0.411	0.203	310	476
JBEGEN010000028.1_5	JBEGEN010000028.1	1834	212	DEDDh_I_II_III_IV_V_VI_1	2.2e-24	84.4	0.994	0.825	26	200
