hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
CP168203.1_14	CP168203.1	14	487	DISARM__drmC	5.4e-18	63.4	0.615	0.316	300	453
CP168203.1_64	CP168203.1	64	832	BREX__brxHI	4e-43	145.6	0.463	0.406	77	414
CP168203.1_80	CP168203.1	80	319	HEC-09__HEC-09	7.700000000000001e-32	108.3	0.825	0.777	5	252
CP168203.1_142	CP168203.1	142	541	Retron__RT_Tot_1	2e-29	100.6	0.76	0.436	33	268
CP168203.1_142	CP168203.1	142	541	Retron__RT_Tot_12	6.9e-35	118.9	0.814	0.508	34	308
CP168203.1_142	CP168203.1	142	541	Retron__RT_Tot_13	1.6e-37	127.0	0.729	0.46	5	253
CP168203.1_142	CP168203.1	142	541	Retron__RT_Tot_11	1.2e-38	130.9	0.749	0.486	38	300
CP168203.1_142	CP168203.1	142	541	Retron__RT_Tot_4	1.3999999999999999e-39	134.0	0.753	0.436	33	268
CP168203.1_142	CP168203.1	142	541	Retron__RT_Tot_5	1.7e-41	140.1	0.491	0.468	15	267
CP168203.1_142	CP168203.1	142	541	Retron__RT_Tot_14	4.4e-45	152.0	0.815	0.46	33	281
CP168203.1_142	CP168203.1	142	541	Retron__RT_Tot_10	2.3e-52	176.1	0.858	0.564	6	310
CP168203.1_142	CP168203.1	142	541	Retron__RT_Tot_6	4.3e-54	181.5	0.769	0.484	11	272
CP168203.1_142	CP168203.1	142	541	Retron_I_C__RT_1_C2	5.6e-65	217.8	0.528	0.564	6	310
CP168203.1_142	CP168203.1	142	541	Retron__RT_Tot_7	9.999999999999999e-69	229.9	0.799	0.599	5	328
CP168203.1_142	CP168203.1	142	541	Retron__RT_Tot_15	5.7e-70	234.8	0.463	0.556	10	310
CP168203.1_142	CP168203.1	142	541	Retron_I_C__RT_1_C1	8.2e-75	250.1	0.551	0.575	2	312
CP168203.1_142	CP168203.1	142	541	Retron_I_C__RT_1_C3	3.1e-86	288.1	0.561	0.586	20	336
CP168203.1_142	CP168203.1	142	541	Retron_XII__RT_12	1.8e-98	328.2	0.579	0.599	6	329
CP168203.1_142	CP168203.1	142	541	Retron_XI__RT_11	4.4e-152	505.4	0.982	0.98	4	533
CP168203.1_147	CP168203.1	147	570	Paris_II__AriA_AAA21	5.8e-19	66.6	0.841	0.595	5	343
CP168203.1_250	CP168203.1	250	385	SoFic__SoFic	1.3000000000000001e-121	404.1	0.981	0.909	18	367
CP168203.1_332	CP168203.1	332	405	RM_Type_II__Type_II_MTases_FAM_16	1.3e-17	61.8	0.541	0.526	173	385
CP168203.1_332	CP168203.1	332	405	RM_Type_II__Type_II_MTases_FAM_15	2.7e-21	73.8	0.566	0.551	5	227
CP168203.1_332	CP168203.1	332	405	RM_Type_II__Type_II_MTases_FAM_2	6.9e-29	99.0	0.41	0.343	1	139
