hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEGGJ010000001.1_72	JBEGGJ010000001.1	72	180	DarTG__DarG	6.9e-66	220.3	0.744	0.978	1	176
JBEGGJ010000001.1_115	JBEGGJ010000001.1	115	195	Kiwa__KwaA	2.7999999999999998e-45	152.2	0.932	0.979	1	191
JBEGGJ010000001.1_116	JBEGGJ010000001.1	116	310	Kiwa__KwaB	1.3999999999999999e-73	246.0	0.981	0.981	3	306
JBEGGJ010000001.1_133	JBEGGJ010000001.1	133	500	RM_Type_II__Type_II_MTases_FAM_1	1.8e-14	51.8	0.476	0.274	2	138
JBEGGJ010000001.1_133	JBEGGJ010000001.1	133	500	RM_Type_II__Type_II_MTases_FAM_3	1.1e-18	65.6	0.925	0.73	2	366
JBEGGJ010000001.1_133	JBEGGJ010000001.1	133	500	RM_Type_III__Type_III_MTases_FAM_0	2.9e-74	249.1	0.634	0.776	1	388
JBEGGJ010000001.1_133	JBEGGJ010000001.1	133	500	RM_Type_III__Type_III_MTases_FAM_1	1.2e-81	273.1	0.537	0.764	1	382
JBEGGJ010000001.1_134	JBEGGJ010000001.1	134	884	RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed	2.1e-112	374.8	0.991	0.988	4	876
JBEGGJ010000004.1_82	JBEGGJ010000004.1	422	121	Dpd__QueD	1.0000000000000001e-57	191.6	0.967	0.959	5	120
JBEGGJ010000005.1_87	JBEGGJ010000005.1	525	906	Mokosh_type_I__MkoA_B	1.4e-35	120.6	0.49	0.617	179	737
JBEGGJ010000005.1_87	JBEGGJ010000005.1	525	906	Mokosh_type_I__MkoA_D	3.1e-100	335.1	0.667	0.645	157	740
JBEGGJ010000008.1_29	JBEGGJ010000008.1	737	113	RM_Type_II__Type_II_MTases_FAM_17	3.4e-05	21.4	0.477	0.841	10	104
JBEGGJ010000008.1_29	JBEGGJ010000008.1	737	113	RM_Type_II__Type_II_MTases_FAM_3	2e-07	28.7	0.44	0.912	2	104
JBEGGJ010000008.1_32	JBEGGJ010000008.1	740	225	Dpd__QueC	1.8e-52	175.8	0.986	0.978	2	221
JBEGGJ010000008.1_44	JBEGGJ010000008.1	752	601	PsyrTA__PsyrT	4.6e-90	300.6	0.52	0.579	4	351
JBEGGJ010000008.1_59	JBEGGJ010000008.1	767	669	csf4_IV-A_1	1.6e-32	110.8	0.402	0.396	25	289
JBEGGJ010000008.1_61	JBEGGJ010000008.1	769	303	Brig1__ADP_ribosyl	1.6e-58	196.6	0.438	0.937	3	286
JBEGGJ010000010.1_30	JBEGGJ010000010.1	883	824	Dodola__DolB	4.3e-10	37.1	0.411	0.203	310	476
JBEGGJ010000010.1_37	JBEGGJ010000010.1	890	245	DEDDh_I_II_III_IV_V_VI_1	1.9e-35	120.3	0.994	0.665	4	166
JBEGGJ010000011.1_40	JBEGGJ010000011.1	973	831	BREX__brxHI	3.1e-48	162.5	0.854	0.762	23	655
JBEGGJ010000011.1_40	JBEGGJ010000011.1	973	831	Shango__SngC	1.8e-62	209.9	0.869	0.77	16	655
JBEGGJ010000013.1_9	JBEGGJ010000013.1	1069	261	Gao_Qat__QatD	7.8e-17	59.3	0.953	0.954	2	250
JBEGGJ010000013.1_10	JBEGGJ010000013.1	1070	279	CBASS__AG_E1_ThiF	8.800000000000001e-34	114.9	0.582	0.513	20	162
JBEGGJ010000013.1_33	JBEGGJ010000013.1	1093	778	DS-12__DS-12B	1.4e-226	752.5	0.992	0.992	1	772
JBEGGJ010000015.1_64	JBEGGJ010000015.1	1247	366	Zorya__ZorB	2.2e-05	21.8	0.449	0.298	254	362
JBEGGJ010000016.1_10	JBEGGJ010000016.1	1266	782	RM_Type_II__Type_II_REase06	3.6e-16	57.7	0.705	0.688	3	540
JBEGGJ010000016.1_11	JBEGGJ010000016.1	1267	391	Dnd__DndA	3.5e-93	310.5	0.966	0.931	9	372
JBEGGJ010000016.1_12	JBEGGJ010000016.1	1268	279	SspBCDE__SspD	2.1e-140	465.0	0.989	0.993	2	278
JBEGGJ010000016.1_13	JBEGGJ010000016.1	1269	1079	BREX__brxC4	7.0000000000000006e-34	114.7	0.454	0.589	133	767
JBEGGJ010000016.1_13	JBEGGJ010000016.1	1269	1079	SspBCDE__SspC	0.0	1256.3	0.969	0.993	1	1071
JBEGGJ010000016.1_14	JBEGGJ010000016.1	1270	312	SspBCDE__SspB	3.3999999999999997e-44	149.2	0.957	0.955	10	307
JBEGGJ010000018.1_21	JBEGGJ010000018.1	1368	385	SoFic__SoFic	1.7000000000000002e-122	407.0	0.981	0.909	18	367
JBEGGJ010000021.1_7	JBEGGJ010000021.1	1529	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	2.7e-11	41.2	0.646	0.406	657	1130
JBEGGJ010000021.1_7	JBEGGJ010000021.1	1529	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	9.2e-12	41.7	0.434	0.415	1	485
JBEGGJ010000021.1_7	JBEGGJ010000021.1	1529	1168	Wadjet__JetC_I	1.2e-14	51.1	0.451	0.431	340	842
JBEGGJ010000021.1_22	JBEGGJ010000021.1	1544	482	DEDDh_I_II_III_IV_V_VI_1	4.5e-17	60.6	0.975	0.373	6	185
JBEGGJ010000021.1_53	JBEGGJ010000021.1	1575	212	DEDDh_I_II_III_IV_V_VI_1	2.1e-24	84.4	0.994	0.825	26	200
JBEGGJ010000022.1_13	JBEGGJ010000022.1	1594	217	Zorya_III__ZorF3	1.2e-79	265.7	0.819	0.977	1	212
JBEGGJ010000022.1_14	JBEGGJ010000022.1	1595	225	Zorya__ZorB	9.1e-16	55.9	0.83	0.884	9	207
JBEGGJ010000022.1_16	JBEGGJ010000022.1	1597	246	Zorya_III__ZorG3	6.7e-94	312.3	0.892	0.992	1	244
JBEGGJ010000023.1_36	JBEGGJ010000023.1	1674	1365	Gabija__GajB_2	1.6e-34	117.4	0.625	0.542	175	914
JBEGGJ010000024.1_11	JBEGGJ010000024.1	1695	415	Dnd__DndA	2.4e-34	116.8	0.865	0.819	34	373
JBEGGJ010000026.1_6	JBEGGJ010000026.1	1781	659	UG35__UvrD	1.6e-83	279.1	0.515	0.634	4	421
JBEGGJ010000026.1_6	JBEGGJ010000026.1	1781	659	Gabija__GajB_2	3e-96	321.1	0.775	0.962	4	637
JBEGGJ010000028.1_28	JBEGGJ010000028.1	1883	379	PsyrTA__PsyrA	8.200000000000001e-31	105.3	0.784	0.818	60	369
JBEGGJ010000028.1_28	JBEGGJ010000028.1	1883	379	ShosTA__ShosA	1.3e-57	193.1	0.686	0.544	79	284
JBEGGJ010000028.1_46	JBEGGJ010000028.1	1901	1081	Hachiman__HamB	0.0	1126.2	0.913	0.915	1	989
JBEGGJ010000028.1_47	JBEGGJ010000028.1	1902	435	Hachiman__HamA_1	1.6e-74	249.0	0.924	0.595	175	433
JBEGGJ010000029.1_10	JBEGGJ010000029.1	1912	269	Gao_Qat__QatD	4.3e-15	53.7	0.795	0.77	16	222
JBEGGJ010000030.1_41	JBEGGJ010000030.1	1988	298	Ukko__UkkD1	1.3e-60	202.9	0.947	0.883	20	282
JBEGGJ010000030.1_41	JBEGGJ010000030.1	1988	298	Ukko__UkkD2	1.3e-60	202.9	0.947	0.883	20	282
JBEGGJ010000033.1_21	JBEGGJ010000033.1	2100	155	Veles__VlsC1	6.299999999999999e-37	124.9	0.959	0.974	2	152
JBEGGJ010000033.1_21	JBEGGJ010000033.1	2100	155	Veles__VlsC2	3.7999999999999995e-37	125.6	0.953	0.961	3	151
JBEGGJ010000034.1_10	JBEGGJ010000034.1	2112	862	Dodola__DolB	3.7999999999999998e-22	76.8	0.595	0.276	486	723
JBEGGJ010000036.1_10	JBEGGJ010000036.1	2185	1354	Wadjet__JetC_I	0.0	1185.9	0.994	0.811	25	1122
JBEGGJ010000036.1_11	JBEGGJ010000036.1	2186	234	Wadjet__JetB_I	4.3999999999999996e-67	223.8	0.802	0.936	11	229
JBEGGJ010000036.1_12	JBEGGJ010000036.1	2187	490	Wadjet__JetA_I	1.1e-155	517.3	0.994	0.992	2	487
JBEGGJ010000036.1_13	JBEGGJ010000036.1	2188	201	Dpd__FolE	3.8000000000000005e-58	194.0	0.978	0.886	17	194
JBEGGJ010000040.1_33	JBEGGJ010000040.1	2353	1481	Shango__SngC	2.9000000000000002e-65	219.1	0.744	0.369	16	561
JBEGGJ010000040.1_33	JBEGGJ010000040.1	2353	1481	BREX__brxHI	6.8e-71	237.5	0.77	0.39	6	583
JBEGGJ010000041.1_13	JBEGGJ010000041.1	2369	388	RosmerTA__RmrA_2617826694	0.00029	17.5	0.644	0.683	36	300
JBEGGJ010000041.1_13	JBEGGJ010000041.1	2369	388	RosmerTA__RmrA_2734955840	0.00028	18.0	0.76	0.794	5	312
JBEGGJ010000041.1_13	JBEGGJ010000041.1	2369	388	RosmerTA__RmrA_2676476075	4.2e-05	20.7	0.753	0.771	5	303
JBEGGJ010000041.1_17	JBEGGJ010000041.1	2373	794	RM__Type_I_REases_FAM_2.einsi_trimmed	2.2e-208	692.5	0.647	0.691	3	551
JBEGGJ010000041.1_20	JBEGGJ010000041.1	2376	490	RM_Type_II__Type_II_MTases_FAM_33	9.8e-44	147.9	0.669	0.776	5	384
JBEGGJ010000041.1_20	JBEGGJ010000041.1	2376	490	RM__Type_I_MTases_FAM_0	5.3e-50	168.7	0.826	0.869	54	479
