replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEGGI010000002.1	JBEGGI010000002.1_13	Zorya_III__ZorF3	170	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGGI010000002.1_Zorya_TypeIII_7	1	1	0.75	3.0	1	Zorya_III__ZorF3	mandatory	217	1.2e-79	265.7	0.819	0.977	1	212			Zorya	Zorya_TypeIII	Defense
JBEGGI010000002.1	JBEGGI010000002.1_14	Zorya__ZorB	171	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGGI010000002.1_Zorya_TypeIII_7	1	1	0.75	3.0	1	Zorya__ZorB	mandatory	225	9.4e-16	55.9	0.83	0.884	9	207			Zorya	Zorya_TypeIII	Defense
JBEGGI010000002.1	JBEGGI010000002.1_16	Zorya_III__ZorG3	173	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGGI010000002.1_Zorya_TypeIII_7	1	1	0.75	3.0	1	Zorya_III__ZorG3	mandatory	246	6.9e-94	312.3	0.892	0.992	1	244			Zorya	Zorya_TypeIII	Defense
JBEGGI010000005.1	JBEGGI010000005.1_27	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	588	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	JBEGGI010000005.1_Lamassu-Cap4_nuclease_1	1	1	1.0	2.5	1	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	653	2.1e-131	437.9	0.997	0.983	1	642			Lamassu-Fam	Lamassu-Cap4_nuclease	Defense
JBEGGI010000005.1	JBEGGI010000005.1_28	Lamassu-Fam__LmuC_acc_Cap4_nuclease	589	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	JBEGGI010000005.1_Lamassu-Cap4_nuclease_1	1	1	1.0	2.5	1	Lamassu-Fam__LmuC_acc_Lipase	accessory	177	5.9e-15	54.1	0.945	0.87	23	176			Lamassu-Fam	Lamassu-Cap4_nuclease	Defense
JBEGGI010000005.1	JBEGGI010000005.1_29	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	590	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	JBEGGI010000005.1_Lamassu-Cap4_nuclease_1	1	1	1.0	2.5	1	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	mandatory	405	5.3e-66	222.3	0.976	0.941	12	392			Lamassu-Fam	Lamassu-Cap4_nuclease	Defense
JBEGGI010000005.1	JBEGGI010000005.1_64	RM_Type_IV__FAM_0	625	defense-finder-models/RM/RM/RM_Type_IV	JBEGGI010000005.1_RM_Type_IV_20	1	1	0.167	1.0	1	RM_Type_IV__FAM_0	mandatory	499	4.7999999999999995e-46	155.5	0.7	0.685	154	495			RM	RM_Type_IV	Defense
JBEGGI010000009.1	JBEGGI010000009.1_63	SoFic__SoFic	961	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEGGI010000009.1_SoFic_14	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	385	1.8e-122	407.0	0.981	0.909	18	367			SoFIC	SoFic	Defense
JBEGGI010000016.1	JBEGGI010000016.1_27	DS-12__DS-12B	1383	defense-finder-models/DefenseFinder/DS-12B/DS-12B	JBEGGI010000016.1_DS-12B_5	1	1	1.0	1.0	1	DS-12__DS-12B	mandatory	778	1.4999999999999998e-226	752.5	0.992	0.992	1	772			DS-12B	DS-12B	Defense
JBEGGI010000018.1	JBEGGI010000018.1_20	Gabija__GajA	1498	defense-finder-models/DefenseFinder/Gabija/Gabija	JBEGGI010000018.1_Gabija_6	1	1	1.0	2.0	1	Gabija__GajA	mandatory	765	4.3e-132	439.9	0.998	0.979	1	749			Gabija	Gabija	Defense
JBEGGI010000018.1	JBEGGI010000018.1_21	Gabija__GajB_1	1499	defense-finder-models/DefenseFinder/Gabija/Gabija	JBEGGI010000018.1_Gabija_6	1	1	1.0	2.0	1	Gabija__GajB_1	mandatory	616	4.3e-119	396.4	0.977	0.982	9	613			Gabija	Gabija	Defense
JBEGGI010000023.1	JBEGGI010000023.1_58	RosmerTA__RmrT_2634932349	1786	defense-finder-models/DefenseFinder/RosmerTA/RosmerTA	JBEGGI010000023.1_RosmerTA_2	1	1	1.0	2.0	1	RosmerTA__RmrT_2585209417	mandatory	210	1.3000000000000001e-67	225.4	0.966	0.976	4	208			RosmerTA	RosmerTA	Defense
JBEGGI010000023.1	JBEGGI010000023.1_59	RosmerTA__RmrA_2634932349	1787	defense-finder-models/DefenseFinder/RosmerTA/RosmerTA	JBEGGI010000023.1_RosmerTA_2	1	1	1.0	2.0	1	RosmerTA__RmrA_2585209417	mandatory	390	1.9e-165	547.9	1.0	0.995	1	388			RosmerTA	RosmerTA	Defense
JBEGGI010000023.1	JBEGGI010000023.1_60	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed	1788	defense-finder-models/RM/RM/RM_Type_IIG	JBEGGI010000023.1_RM_Type_IIG_19	1	1	0.167	1.0	1	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed	mandatory	925	4.2e-216	717.9	0.964	0.971	19	916			RM	RM_Type_IIG	Defense
JBEGGI010000035.1	JBEGGI010000035.1_35	Wadjet__JetA_I	2300	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEGGI010000035.1_Wadjet_I_9	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	1.2e-155	517.3	0.994	0.992	2	487		JBEGGI010000035.1_Wadjet_8	Wadjet	Wadjet_I	Defense
JBEGGI010000035.1	JBEGGI010000035.1_36	Wadjet__JetB_I	2301	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEGGI010000035.1_Wadjet_I_9	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	234	4.5e-67	223.8	0.802	0.936	11	229		JBEGGI010000035.1_Wadjet_8	Wadjet	Wadjet_I	Defense
JBEGGI010000035.1	JBEGGI010000035.1_37	Wadjet__JetC_I	2302	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEGGI010000035.1_Wadjet_I_9	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1354	0.0	1185.9	0.994	0.811	25	1122		JBEGGI010000035.1_Wadjet_8	Wadjet	Wadjet_I	Defense
JBEGGI010000041.1	JBEGGI010000041.1_23	RM__Type_I_S_52	2506	defense-finder-models/RM/RM/RM_Type_I	JBEGGI010000041.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	763	7.799999999999999e-95	316.8	0.909	0.913	61	757		JBEGGI010000041.1_PrrC_15	RM	RM_Type_I	Defense
JBEGGI010000041.1	JBEGGI010000041.1_24	RM__Type_I_MTases_FAM_1	2507	defense-finder-models/RM/RM/RM_Type_I	JBEGGI010000041.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	490	2.2000000000000003e-193	641.2	0.996	0.978	3	481		JBEGGI010000041.1_PrrC_15	RM	RM_Type_I	Defense
JBEGGI010000041.1	JBEGGI010000041.1_27	RM__Type_I_REases_FAM_2.einsi_trimmed	2510	defense-finder-models/RM/RM/RM_Type_I	JBEGGI010000041.1_RM_Type_I_16	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	794	2.3e-208	692.5	0.647	0.691	3	551		JBEGGI010000041.1_PrrC_15	RM	RM_Type_I	Defense
JBEGGI010000068.1	JBEGGI010000068.1_3	RM_Type_II__Type_II_MTases_FAM_41	3324	defense-finder-models/RM/RM/RM_Type_II	JBEGGI010000068.1_RM_Type_II_18	1	1	1.0	2.0	1	RM_Type_II__Type_II_MTases_FAM_0	mandatory	405	4.1e-133	442.1	0.961	0.943	1	382			RM	RM_Type_II	Defense
JBEGGI010000068.1	JBEGGI010000068.1_4	RM_Type_II__Type_II_REase25	3325	defense-finder-models/RM/RM/RM_Type_II	JBEGGI010000068.1_RM_Type_II_18	1	1	1.0	2.0	1	RM_Type_II__Type_II_REase01	mandatory	217	5.2e-25	87.0	0.732	0.885	8	199			RM	RM_Type_II	Defense
JBEGGI010000084.1	JBEGGI010000084.1_12	RM_Type_IV__Type_IV_01	3658	defense-finder-models/RM/RM/RM_Type_IV	JBEGGI010000084.1_RM_Type_IV_17	1	1	0.333	2.0	1	RM_Type_IV__Type_IV_01	mandatory	435	6e-53	179.2	0.819	0.984	3	430			RM	RM_Type_IV	Defense
JBEGGI010000084.1	JBEGGI010000084.1_13	RM_Type_IV__FAM_1	3659	defense-finder-models/RM/RM/RM_Type_IV	JBEGGI010000084.1_RM_Type_IV_17	1	1	0.333	2.0	1	RM_Type_IV__FAM_1	mandatory	442	2.2e-43	147.2	0.474	0.55	192	434			RM	RM_Type_IV	Defense
JBEGGI010000095.1	JBEGGI010000095.1_4	Prometheus__ProA	3821	defense-finder-models/DefenseFinder/Prometheus/Prometheus	JBEGGI010000095.1_Prometheus_13	1	1	1.0	1.0	1	Prometheus__ProA	mandatory	2213	0.0	1086.3	0.527	0.434	1249	2209			Prometheus	Prometheus	Defense
JBEGGI010000139.1	JBEGGI010000139.1_2	Hachiman__HamB	4216	defense-finder-models/DefenseFinder/Hachiman/Hachiman	JBEGGI010000139.1_Hachiman_11	1	1	1.0	2.0	1	Hachiman__HamB	mandatory	1174	0.0	1226.6	0.998	0.917	6	1082		JBEGGI010000139.1_Hachiman_II_12	Hachiman	Hachiman	Defense
