hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEGED010000001.1_169	JBEGED010000001.1	169	225	CBASS__QueC	2.8e-20	71.5	0.941	0.916	3	208
JBEGED010000001.1_169	JBEGED010000001.1	169	225	Dpd__QueC	1.4e-53	179.8	0.982	0.978	4	223
JBEGED010000001.1_170	JBEGED010000001.1	170	227	Dpd__QueE	9.8e-08	30.1	0.643	0.656	71	219
JBEGED010000001.1_186	JBEGED010000001.1	186	202	Retron_V__CSD	1.2e-57	193.5	0.748	0.96	3	196
JBEGED010000001.1_255	JBEGED010000001.1	255	402	Dnd__DndA	1.8e-36	124.2	0.862	0.838	23	359
JBEGED010000001.1_257	JBEGED010000001.1	257	277	CBASS__AG_E1_ThiF	2.2e-40	136.9	0.824	0.874	15	256
JBEGED010000001.1_271	JBEGED010000001.1	271	715	csf4_IV-A_1	1.3e-25	88.3	0.435	0.439	10	323
JBEGED010000001.1_275	JBEGED010000001.1	275	234	Zorya__ZorB	1.3e-09	36.1	0.423	0.415	135	231
JBEGED010000001.1_301	JBEGED010000001.1	301	261	Zorya__ZorB	1.3e-08	32.7	0.668	0.617	86	246
JBEGED010000001.1_380	JBEGED010000001.1	380	405	Dnd__DndA	8.2e-131	434.7	0.984	0.923	5	378
JBEGED010000001.1_460	JBEGED010000001.1	460	334	DS-1__DS-1A	9.7e-27	92.1	0.756	0.817	49	321
JBEGED010000001.1_526	JBEGED010000001.1	526	187	Dpd__FolE	2.6e-107	354.6	0.989	0.957	4	182
JBEGED010000001.1_588	JBEGED010000001.1	588	252	CBASS__AG_E1_ThiF	2.3e-62	208.8	0.992	0.929	10	243
JBEGED010000001.1_635	JBEGED010000001.1	635	412	RM_Type_II__Type_II_MTases_FAM_33	1.6e-12	45.3	0.411	0.505	11	218
JBEGED010000001.1_635	JBEGED010000001.1	635	412	RM_Type_II__Type_II_MTases_FAM_28	9.5e-14	49.1	0.41	0.556	13	241
JBEGED010000001.1_635	JBEGED010000001.1	635	412	RM_Type_II__Type_II_MTases_FAM_6	2.1e-17	61.2	0.415	0.544	8	231
JBEGED010000001.1_654	JBEGED010000001.1	654	236	Wadjet__JetB_I	1.1e-08	32.9	0.574	0.564	15	147
JBEGED010000010.1_2	JBEGED010000010.1	657	1234	Gabija__GajB_2	3.5e-49	166.1	0.723	0.678	16	852
JBEGED010000010.1_60	JBEGED010000010.1	715	262	Gao_Qat__QatD	1.1e-17	62.5	0.929	0.947	3	250
JBEGED010000011.1_34	JBEGED010000011.1	878	728	Gabija__GajB_3	2.4e-18	64.8	0.77	0.455	27	357
JBEGED010000011.1_34	JBEGED010000011.1	878	728	Gabija__GajB_1	5.1e-33	112.8	0.906	0.815	26	618
JBEGED010000011.1_34	JBEGED010000011.1	878	728	UG35__UvrD	3.2e-73	245.4	0.525	0.587	10	436
JBEGED010000011.1_34	JBEGED010000011.1	878	728	Gabija__GajB_2	1.1e-104	349.4	0.777	0.868	11	642
JBEGED010000011.1_44	JBEGED010000011.1	888	480	DISARM__drmC	1.8e-16	58.8	0.574	0.298	303	445
JBEGED010000011.1_110	JBEGED010000011.1	954	372	PsyrTA__PsyrA	7.9e-31	105.7	0.505	0.546	86	288
JBEGED010000011.1_110	JBEGED010000011.1	954	372	ShosTA__ShosA	2.5000000000000002e-58	195.9	0.779	0.626	63	295
JBEGED010000011.1_160	JBEGED010000011.1	1004	921	UG9__DNA_pol	7.6e-29	99.2	0.684	0.413	518	897
JBEGED010000012.1_158	JBEGED010000012.1	1198	389	CapRel__CapRel	7.6e-50	168.3	0.947	0.861	23	357
JBEGED010000012.1_163	JBEGED010000012.1	1203	789	RM__Type_I_REases_FAM_2.einsi_trimmed	1.8e-213	709.7	0.648	0.697	4	553
JBEGED010000012.1_164	JBEGED010000012.1	1204	490	RM_Type_II__Type_II_MTases_FAM_30	1.2e-07	28.9	0.404	0.504	123	369
JBEGED010000012.1_164	JBEGED010000012.1	1204	490	RM_Type_II__Type_II_MTases_FAM_32	1.8e-12	44.8	0.404	0.476	101	333
JBEGED010000012.1_164	JBEGED010000012.1	1204	490	PrrC__EcoprrI	5.6e-16	57.4	0.868	0.865	59	482
JBEGED010000012.1_164	JBEGED010000012.1	1204	490	RM_Type_II__Type_II_MTases_FAM_33	1.9e-43	147.3	0.669	0.776	3	382
JBEGED010000012.1_164	JBEGED010000012.1	1204	490	RM__Type_I_MTases_FAM_0	1.9999999999999997e-51	173.7	0.84	0.886	49	482
JBEGED010000012.1_164	JBEGED010000012.1	1204	490	RM__Type_I_MTases_FAM_2	4e-73	245.1	0.825	0.863	10	432
JBEGED010000012.1_164	JBEGED010000012.1	1204	490	RM__Type_I_MTases_FAM_1	1.2e-193	642.4	0.996	0.978	3	481
JBEGED010000012.1_165	JBEGED010000012.1	1205	763	RM__Type_I_S_03	5.8e-33	113.1	0.834	0.611	83	548
JBEGED010000012.1_165	JBEGED010000012.1	1205	763	RM__Type_I_S_01	1.3e-33	114.6	0.585	0.62	276	748
JBEGED010000012.1_165	JBEGED010000012.1	1205	763	RM__Type_I_S_02	1.5e-36	124.7	0.6	0.507	192	578
JBEGED010000012.1_165	JBEGED010000012.1	1205	763	RM__Type_I_S_51	1.2e-50	170.6	0.962	0.869	80	742
JBEGED010000012.1_165	JBEGED010000012.1	1205	763	RM__Type_I_S_04	3.4e-77	258.9	0.899	0.895	70	752
JBEGED010000012.1_165	JBEGED010000012.1	1205	763	RM__Type_I_S_52	4.1e-108	360.9	0.902	0.906	62	752
JBEGED010000013.1_18	JBEGED010000013.1	1264	569	PD-T7-2__PD-T7-2_B	1.1e-146	487.8	0.947	0.982	10	568
JBEGED010000013.1_19	JBEGED010000013.1	1265	422	Gao_Her_SIR__SIR2	2.5e-22	77.9	0.757	0.673	69	352
JBEGED010000013.1_19	JBEGED010000013.1	1265	422	pAgo__GbbAgaS	5.4e-23	79.7	0.515	0.472	156	354
JBEGED010000013.1_19	JBEGED010000013.1	1265	422	PD-T7-2__PD-T7-2_A	2.2e-55	186.3	0.804	0.697	62	355
JBEGED010000013.1_66	JBEGED010000013.1	1312	477	DEDDh_I_II_III_IV_V_VI_1	4e-19	67.6	0.975	0.375	8	186
JBEGED010000013.1_170	JBEGED010000013.1	1416	807	Dodola__DolB	6.2e-10	37.0	0.643	0.307	348	595
JBEGED010000014.1_2	JBEGED010000014.1	1422	421	DISARM__drmC	2.2e-14	51.9	0.536	0.323	208	343
JBEGED010000014.1_58	JBEGED010000014.1	1478	255	DEDDh_I_II_III_IV_V_VI_1	2.5e-36	123.5	0.994	0.643	11	174
JBEGED010000014.1_71	JBEGED010000014.1	1491	799	Dodola__DolB	4.7e-10	37.3	0.629	0.303	309	550
JBEGED010000014.1_109	JBEGED010000014.1	1529	1215	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	1.9e-09	34.4	0.74	0.691	1	840
JBEGED010000014.1_109	JBEGED010000014.1	1529	1215	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	4e-17	60.7	0.764	0.452	1	549
JBEGED010000017.1_22	JBEGED010000017.1	1852	895	Dodola__DolB	5.8e-27	93.0	0.411	0.187	581	747
JBEGED010000017.1_102	JBEGED010000017.1	1932	643	PsyrTA__PsyrT	1.2e-96	322.7	0.623	0.664	2	428
JBEGED010000019.1_30	JBEGED010000019.1	2078	339	Brig1__ADP_ribosyl	1.2e-18	65.2	0.44	0.938	7	324
JBEGED010000019.1_50	JBEGED010000019.1	2098	226	DEDDh_I_II_III_IV_V_VI_1	1.5000000000000001e-25	88.5	0.994	0.774	33	207
JBEGED010000019.1_52	JBEGED010000019.1	2100	303	Zorya__ZorB	5.9e-06	24.1	0.408	0.304	189	280
JBEGED010000019.1_66	JBEGED010000019.1	2114	831	BREX__brxHI	1.2e-48	164.3	0.847	0.761	13	644
JBEGED010000002.1_53	JBEGED010000002.1	2181	831	Gabija__GajB_2	3.3000000000000004e-31	106.8	0.448	0.313	540	799
JBEGED010000002.1_192	JBEGED010000002.1	2320	385	Dnd__DndA	8.4e-118	391.8	0.981	0.956	6	373
JBEGED010000002.1_194	JBEGED010000002.1	2322	80	MazEF__MazE	1.4e-06	26.5	0.825	0.863	5	73
JBEGED010000002.1_470	JBEGED010000002.1	2598	1737	Mokosh_type_I__MkoA_D	1.8e-75	253.5	0.547	0.356	1054	1672
JBEGED010000002.1_470	JBEGED010000002.1	2598	1737	Prometheus__ProA	0.0	1589.6	0.813	0.819	302	1724
JBEGED010000023.1_21	JBEGED010000023.1	2893	272	Zorya__ZorB	8.9e-08	30.0	0.453	0.379	158	260
JBEGED010000023.1_38	JBEGED010000023.1	2910	635	RM_Type_II__Type_II_REase06	9.3e-08	30.3	0.726	0.724	14	473
JBEGED010000023.1_68	JBEGED010000023.1	2940	270	Gao_Qat__QatD	1.5e-07	29.3	0.713	0.681	39	222
JBEGED010000024.1_12	JBEGED010000024.1	2955	448	DISARM__drmC	3.8e-12	44.5	0.525	0.353	250	407
JBEGED010000024.1_26	JBEGED010000024.1	2969	182	Dpd__FolE	2.2e-115	380.9	0.994	0.989	1	180
JBEGED010000025.1_1	JBEGED010000025.1	3011	119	Dpd__QueD	1.3e-62	207.7	0.967	0.975	3	118
JBEGED010000025.1_29	JBEGED010000025.1	3039	91	Retron_V__CSD	7.1e-34	115.9	0.427	0.934	1	85
JBEGED010000025.1_31	JBEGED010000025.1	3041	757	Dodola__DolB	1.6e-22	78.4	0.469	0.246	437	622
JBEGED010000026.1_15	JBEGED010000026.1	3081	323	PsyrTA__PsyrA	8.400000000000001e-20	69.4	0.5	0.613	67	264
JBEGED010000026.1_15	JBEGED010000026.1	3081	323	ShosTA__ShosA	2.8000000000000003e-84	281.1	0.941	0.935	7	308
JBEGED010000026.1_16	JBEGED010000026.1	3082	410	ShosTA__ShosT	3.0000000000000003e-63	211.9	0.949	0.898	3	370
JBEGED010000027.1_25	JBEGED010000027.1	3156	183	DEDDh_I_II_III_IV_V_VI_1	2.2e-12	45.7	0.994	0.929	5	174
JBEGED010000003.1_206	JBEGED010000003.1	3468	390	RM_Type_II__Type_II_MTases_FAM_5	2e-14	52.0	0.798	0.828	1	323
JBEGED010000003.1_269	JBEGED010000003.1	3531	547	RT_I_II_III_IV_V_VI_1	3.6e-13	47.3	0.448	0.252	151	288
JBEGED010000003.1_269	JBEGED010000003.1	3531	547	DRT_4__drt4	5.2e-186	618.0	0.958	0.989	3	543
JBEGED010000003.1_280	JBEGED010000003.1	3542	682	Gabija__GajB_3	8.6e-11	39.9	0.511	0.34	32	263
JBEGED010000003.1_280	JBEGED010000003.1	3542	682	Gabija__GajB_1	2.4e-38	130.4	0.908	0.877	32	629
JBEGED010000003.1_280	JBEGED010000003.1	3542	682	UG35__UvrD	3.2e-86	288.4	0.518	0.619	14	435
JBEGED010000003.1_280	JBEGED010000003.1	3542	682	Gabija__GajB_2	1.3e-103	345.8	0.784	0.935	13	650
JBEGED010000003.1_296	JBEGED010000003.1	3558	527	DISARM__drmC	1.5e-12	45.9	0.751	0.406	254	467
JBEGED010000035.1_6	JBEGED010000035.1	3692	374	Veles__VlsB1	8.6e-118	391.9	0.97	0.944	2	354
JBEGED010000035.1_6	JBEGED010000035.1	3692	374	Veles__VlsB2	3.3000000000000004e-120	399.9	0.936	0.947	1	354
JBEGED010000035.1_9	JBEGED010000035.1	3695	151	Veles__VlsC2	1.3e-52	176.0	0.987	0.96	5	149
JBEGED010000035.1_9	JBEGED010000035.1	3695	151	Veles__VlsC1	7.3e-54	180.2	0.986	0.967	1	146
JBEGED010000004.1_15	JBEGED010000004.1	3735	262	Gao_Qat__QatD	9.4e-17	59.4	0.949	0.962	2	253
JBEGED010000004.1_65	JBEGED010000004.1	3785	878	Dodola__DolB	4.8e-23	80.1	0.416	0.192	562	730
JBEGED010000004.1_134	JBEGED010000004.1	3854	376	Veles__VlsB1	7.5e-116	385.5	0.976	0.973	5	370
JBEGED010000004.1_134	JBEGED010000004.1	3854	376	Veles__VlsB2	2e-116	387.5	0.926	0.955	12	370
JBEGED010000004.1_173	JBEGED010000004.1	3893	493	DRT2__RmuC	9.999999999999999e-126	418.1	0.924	0.848	66	483
JBEGED010000004.1_293	JBEGED010000004.1	4013	299	AbiEii__AbiEii	2.2000000000000002e-30	104.7	0.967	0.783	37	270
JBEGED010000005.1_71	JBEGED010000005.1	4117	1163	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.7e-07	28.9	0.664	0.393	674	1130
JBEGED010000005.1_167	JBEGED010000005.1	4213	386	Veles__VlsB1	4.3e-126	419.2	0.976	0.99	2	383
JBEGED010000005.1_167	JBEGED010000005.1	4213	386	Veles__VlsB2	7.300000000000001e-128	425.1	0.941	0.992	1	383
JBEGED010000005.1_254	JBEGED010000005.1	4300	710	PsyrTA__PsyrT	7.5e-89	296.9	0.517	0.487	3	348
JBEGED010000006.1_105	JBEGED010000006.1	4439	345	Zorya__ZorB	2.4e-07	28.6	0.819	0.736	24	277
JBEGED010000006.1_107	JBEGED010000006.1	4441	179	DEDDh_I_II_III_IV_V_VI_1	4.5e-09	34.9	0.744	0.732	8	138
JBEGED010000006.1_237	JBEGED010000006.1	4571	855	Dodola__DolB	6.6e-24	82.9	0.72	0.351	530	829
JBEGED010000007.1_20	JBEGED010000007.1	4604	634	Gabija__GajB_3	2e-15	55.2	0.503	0.297	27	214
JBEGED010000007.1_20	JBEGED010000007.1	4604	634	Gabija__GajB_2	1.0999999999999999e-47	161.2	0.737	0.959	7	614
JBEGED010000007.1_20	JBEGED010000007.1	4604	634	Gabija__GajB_1	2.2e-125	417.4	0.979	0.979	12	632
JBEGED010000007.1_21	JBEGED010000007.1	4605	745	Retron_I_A__ATPase_TypeIA	2.8e-14	51.3	0.717	0.564	1	420
JBEGED010000007.1_21	JBEGED010000007.1	4605	745	Septu__PtuA	5.4e-24	84.0	0.766	0.564	1	420
JBEGED010000007.1_21	JBEGED010000007.1	4605	745	Gabija__GajA	3.7e-98	328.1	0.989	0.997	1	743
JBEGED010000007.1_49	JBEGED010000007.1	4633	164	PD-T4-9__PD-T4-9_C	2.5e-05	22.8	0.962	0.805	18	149
JBEGED010000007.1_159	JBEGED010000007.1	4743	240	DEDDh_I_II_III_IV_V_VI_1	5.3e-28	96.4	0.994	0.667	46	205
JBEGED010000007.1_169	JBEGED010000007.1	4753	247	ShosTA__ShosT	4.8e-10	37.8	0.506	0.47	127	242
JBEGED010000007.1_212	JBEGED010000007.1	4796	656	UG6__DnaG	9.399999999999999e-33	111.8	0.841	0.45	35	329
JBEGED010000008.1_67	JBEGED010000008.1	4921	289	RM_Type_II__Type_II_MTases_FAM_0	3.6e-19	67.5	0.519	0.782	27	252
JBEGED010000008.1_67	JBEGED010000008.1	4921	289	Druantia_II__DruM	9.3e-22	76.0	0.478	0.775	27	250
JBEGED010000008.1_70	JBEGED010000008.1	4924	285	RM_Type_II__Type_II_MTases_FAM_4	2.5e-16	58.1	0.908	0.867	3	249
JBEGED010000008.1_82	JBEGED010000008.1	4936	237	Retron_VII_2__DUF3800	4.2e-09	35.3	0.963	0.84	8	206
JBEGED010000009.1_59	JBEGED010000009.1	5224	245	DEDDh_I_II_III_IV_V_VI_1	4.9e-39	132.3	0.981	0.633	47	201
JBEGED010000009.1_130	JBEGED010000009.1	5295	785	SspBCDE__SspE	7.7e-223	740.3	0.997	0.995	3	783
JBEGED010000009.1_131	JBEGED010000009.1	5296	281	SspBCDE__SspD	2.3e-149	494.7	0.989	0.993	2	280
JBEGED010000009.1_132	JBEGED010000009.1	5297	1115	BREX__brxC4	1e-37	127.8	0.479	0.6	137	805
JBEGED010000009.1_132	JBEGED010000009.1	5297	1115	SspBCDE__SspC	0.0	1287.5	0.996	0.986	14	1112
JBEGED010000009.1_133	JBEGED010000009.1	5298	313	SspBCDE__SspB	1.4e-47	160.7	0.963	0.958	11	310
JBEGED010000009.1_212	JBEGED010000009.1	5377	1441	BREX__brxHI	3.8e-70	235.3	0.743	0.387	26	583
JBEGED010000009.1_212	JBEGED010000009.1	5377	1441	Shango__SngC	2.4e-70	236.3	0.749	0.378	15	559
JBEGED010000009.1_219	JBEGED010000009.1	5384	352	Avs_I__Avs1A	3.7999999999999997e-47	159.1	0.642	0.688	105	346
JBEGED010000009.1_219	JBEGED010000009.1	5384	352	Lamassu-Fam__LmuA_effector_Hydrolase	3e-74	248.3	0.977	0.966	1	340
JBEGED010000009.1_222	JBEGED010000009.1	5387	806	Gao_Iet__IetS	4.1e-42	142.4	0.643	0.618	292	789
JBEGED010000009.1_223	JBEGED010000009.1	5388	397	Gao_Iet__IetA	3.6e-57	192.3	0.837	0.859	1	341
