replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JBEGER010000101.1	JBEGER010000101.1_13	SoFic__SoFic	227	defense-finder-models/DefenseFinder/SoFIC/SoFic	JBEGER010000101.1_SoFic_5	1	1	1.0	1.0	1	SoFic__SoFic	mandatory	385	9.7e-122	404.7	0.981	0.909	18	367			SoFIC	SoFic	Defense
JBEGER010000131.1	JBEGER010000131.1_2	6A_MBL__cap2_3	796	defense-finder-models/DefenseFinder/6A_MBL/6A_MBL	JBEGER010000131.1_6A_MBL_18	1	1	1.0	2.0	1	6A_MBL__cap2_3	mandatory	747	2.7e-50	169.2	0.535	0.521	352	740			6A_MBL	6A_MBL	Defense
JBEGER010000131.1	JBEGER010000131.1_3	6A_MBL__MblB	797	defense-finder-models/DefenseFinder/6A_MBL/6A_MBL	JBEGER010000131.1_6A_MBL_18	1	1	1.0	2.0	1	6A_MBL__MblB	mandatory	387	4.3e-43	145.5	0.966	0.956	5	374			6A_MBL	6A_MBL	Defense
JBEGER010000138.1	JBEGER010000138.1_12	DS-1__DS-1A	878	defense-finder-models/DefenseFinder/DS-1/DS-1	JBEGER010000138.1_DS-1_13	1	1	1.0	2.0	1	DS-1__DS-1A	mandatory	389	8.4e-30	102.0	0.738	0.761	85	380			DS-1	DS-1	Defense
JBEGER010000138.1	JBEGER010000138.1_13	DS-1__DS-1B	879	defense-finder-models/DefenseFinder/DS-1/DS-1	JBEGER010000138.1_DS-1_13	1	1	1.0	2.0	1	DS-1__DS-1B	mandatory	187	9.1e-31	105.3	0.423	0.984	1	184			DS-1	DS-1	Defense
JBEGER010000139.1	JBEGER010000139.1_6	RM__Type_I_MTases_FAM_0	885	defense-finder-models/RM/RM/RM_Type_I	JBEGER010000139.1_RM_Type_I_22	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	605	8.700000000000001e-170	564.0	0.98	0.835	100	604		JBEGER010000139.1_PrrC_21	RM	RM_Type_I	Defense
JBEGER010000139.1	JBEGER010000139.1_8	RM__Type_I_S_06	887	defense-finder-models/RM/RM/RM_Type_I	JBEGER010000139.1_RM_Type_I_22	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	525	1.1999999999999998e-69	233.5	0.73	0.76	118	516		JBEGER010000139.1_PrrC_21	RM	RM_Type_I	Defense
JBEGER010000139.1	JBEGER010000139.1_11	RM__Type_I_REases_FAM_0.einsi_trimmed	890	defense-finder-models/RM/RM/RM_Type_I	JBEGER010000139.1_RM_Type_I_22	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1060	1.7999999999999998e-243	809.2	0.994	0.978	1	1037		JBEGER010000139.1_PrrC_21	RM	RM_Type_I	Defense
JBEGER010000146.1	JBEGER010000146.1_5	RloC__RloC	999	defense-finder-models/DefenseFinder/RloC/RloC	JBEGER010000146.1_RloC_7	1	1	1.0	1.0	1	RloC__RloC	mandatory	768	1.3e-189	630.5	0.996	0.995	1	764			RloC	RloC	Defense
JBEGER010000150.1	JBEGER010000150.1_2	RM__Type_I_REases_FAM_0.einsi_trimmed	1085	defense-finder-models/RM/RM/RM_Type_I	JBEGER010000150.1_RM_Type_I_20	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	4e-229	761.7	0.98	0.964	10	1067		JBEGER010000150.1_PrrC_19	RM	RM_Type_I	Defense
JBEGER010000150.1	JBEGER010000150.1_3	RM__Type_I_S_51	1086	defense-finder-models/RM/RM/RM_Type_I	JBEGER010000150.1_RM_Type_I_20	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	402	8.400000000000001e-60	200.6	0.836	0.99	2	399		JBEGER010000150.1_PrrC_19	RM	RM_Type_I	Defense
JBEGER010000150.1	JBEGER010000150.1_6	RM__Type_I_MTases_FAM_0	1089	defense-finder-models/RM/RM/RM_Type_I	JBEGER010000150.1_RM_Type_I_20	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	526	4.4000000000000003e-162	538.6	0.992	0.99	4	524		JBEGER010000150.1_PrrC_19	RM	RM_Type_I	Defense
JBEGER010000160.1	JBEGER010000160.1_5	Hypnos__HyoA	1233	defense-finder-models/DefenseFinder/Hypnos/Hypnos	JBEGER010000160.1_Hypnos_6	1	1	1.0	1.0	1	Hypnos__HyoA	mandatory	1450	0.0	1390.6	0.992	0.979	6	1425			Hypnos	Hypnos	Defense
JBEGER010000185.1	JBEGER010000185.1_2	HEC-09__HEC-09	1509	defense-finder-models/DefenseFinder/HEC-09/HEC-09	JBEGER010000185.1_HEC-09_11	1	1	1.0	1.0	1	HEC-09__HEC-09	mandatory	234	5.1e-37	125.5	0.805	0.979	5	233			HEC-09	HEC-09	Defense
JBEGER010000195.1	JBEGER010000195.1_5	HEC-09__HEC-09	1585	defense-finder-models/DefenseFinder/HEC-09/HEC-09	JBEGER010000195.1_HEC-09_12	1	1	1.0	1.0	1	HEC-09__HEC-09	mandatory	234	2.4e-36	123.2	0.805	0.979	5	233			HEC-09	HEC-09	Defense
JBEGER010000198.1	JBEGER010000198.1_3	AbiEii__AbiEii	1597	defense-finder-models/DefenseFinder/AbiE/AbiE	JBEGER010000198.1_AbiE_10	1	1	1.0	2.0	1	AbiEii__AbiEii	mandatory	309	7.3e-43	145.3	0.967	0.851	10	272			AbiE	AbiE	Defense
JBEGER010000198.1	JBEGER010000198.1_4	AbiEii__AbiEi_3	1598	defense-finder-models/DefenseFinder/AbiE/AbiE	JBEGER010000198.1_AbiE_10	1	1	1.0	2.0	1	AbiEii__AbiEi_1	mandatory	253	6.6000000000000005e-34	115.0	0.918	0.569	101	244			AbiE	AbiE	Defense
JBEGER010000213.1	JBEGER010000213.1_1	Gabija__GajB_2	1839	defense-finder-models/DefenseFinder/Gabija/Gabija	JBEGER010000213.1_Gabija_14	1	1	1.0	2.0	1	Gabija__GajB_1	mandatory	406	1.9e-48	163.5	0.451	0.732	8	304			Gabija	Gabija	Defense
JBEGER010000213.1	JBEGER010000213.1_2	Gabija__GajA	1840	defense-finder-models/DefenseFinder/Gabija/Gabija	JBEGER010000213.1_Gabija_14	1	1	1.0	2.0	1	Gabija__GajA	mandatory	651	3.5e-80	268.6	0.985	0.952	29	648			Gabija	Gabija	Defense
JBEGER010000229.1	JBEGER010000229.1_1	CBASS__Effector_2TM_S_2TMBeta	1933	defense-finder-models/DefenseFinder/CBASS/CBASS_I	JBEGER010000229.1_CBASS_I_3	1	1	1.0	2.0	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	208	5.5e-44	148.1	0.983	0.885	23	206		JBEGER010000229.1_CBASS_2	CBASS	CBASS_I	Defense
JBEGER010000229.1	JBEGER010000229.1_2	CBASS__Cyclase_new	1934	defense-finder-models/DefenseFinder/CBASS/CBASS_I	JBEGER010000229.1_CBASS_I_3	1	1	1.0	2.0	1	CBASS__Cyclase_SMODS	mandatory	372	7.5e-129	427.9	0.967	0.954	1	355		JBEGER010000229.1_CBASS_2	CBASS	CBASS_I	Defense
JBEGER010000049.1	JBEGER010000049.1_12	Wadjet__JetC_I	3174	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEGER010000049.1_Wadjet_I_9	1	1	0.75	3.0	1	Wadjet__JetC_I	mandatory	1355	0.0	1180.2	0.994	0.81	25	1122		JBEGER010000049.1_Wadjet_8	Wadjet	Wadjet_I	Defense
JBEGER010000049.1	JBEGER010000049.1_13	Wadjet__JetB_I	3175	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEGER010000049.1_Wadjet_I_9	1	1	0.75	3.0	1	Wadjet__JetB_I	mandatory	234	1.2e-66	222.5	0.843	0.979	1	229		JBEGER010000049.1_Wadjet_8	Wadjet	Wadjet_I	Defense
JBEGER010000049.1	JBEGER010000049.1_14	Wadjet__JetA_I	3176	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JBEGER010000049.1_Wadjet_I_9	1	1	0.75	3.0	1	Wadjet__JetA_I	mandatory	490	1.7e-155	516.8	0.994	0.992	2	487		JBEGER010000049.1_Wadjet_8	Wadjet	Wadjet_I	Defense
JBEGER010000050.1	JBEGER010000050.1_20	Zorya_III__ZorG3	3314	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGER010000050.1_Zorya_TypeIII_1	1	1	1.0	4.0	1	Zorya_III__ZorG3	mandatory	246	1.2e-93	311.6	0.892	0.992	1	244			Zorya	Zorya_TypeIII	Defense
JBEGER010000050.1	JBEGER010000050.1_21	Zorya__ZorA	3315	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGER010000050.1_Zorya_TypeIII_1	1	1	1.0	4.0	1	Zorya__ZorA2	mandatory	902	6.4e-06	23.2	0.695	0.579	120	641			Zorya	Zorya_TypeIII	Defense
JBEGER010000050.1	JBEGER010000050.1_22	Zorya__ZorB	3316	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGER010000050.1_Zorya_TypeIII_1	1	1	1.0	4.0	1	Zorya__ZorB	mandatory	225	2.2e-15	54.8	0.838	0.893	7	207			Zorya	Zorya_TypeIII	Defense
JBEGER010000050.1	JBEGER010000050.1_23	Zorya_III__ZorF3	3317	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JBEGER010000050.1_Zorya_TypeIII_1	1	1	1.0	4.0	1	Zorya_III__ZorF3	mandatory	217	9.900000000000001e-81	269.3	0.819	0.977	1	212			Zorya	Zorya_TypeIII	Defense
JBEGER010000057.1	JBEGER010000057.1_23	Prometheus__ProA	3515	defense-finder-models/DefenseFinder/Prometheus/Prometheus	JBEGER010000057.1_Prometheus_4	1	1	1.0	1.0	1	Prometheus__ProA	mandatory	2213	0.0	1086.3	0.527	0.434	1249	2209			Prometheus	Prometheus	Defense
JBEGER010000069.1	JBEGER010000069.1_4	CBASS__Phospholipase	3884	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JBEGER010000069.1_CBASS_II_17	1	1	1.0	3.0	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	362	1.4e-81	272.4	0.915	0.928	2	337		JBEGER010000069.1_CBASS_15,JBEGER010000069.1_CBASS_I_16	CBASS	CBASS_II	Defense
JBEGER010000069.1	JBEGER010000069.1_5	CBASS__Cyclase_II	3885	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JBEGER010000069.1_CBASS_II_17	1	1	1.0	3.0	1	CBASS__Cyclase_SMODS	mandatory	348	1.8e-42	143.7	0.882	0.851	11	306		JBEGER010000069.1_CBASS_15,JBEGER010000069.1_CBASS_I_16	CBASS	CBASS_II	Defense
JBEGER010000069.1	JBEGER010000069.1_6	CBASS__AG_E1_ThiF	3886	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JBEGER010000069.1_CBASS_II_17	1	1	1.0	3.0	1	CBASS__E2	mandatory	576	3.5000000000000005e-22	77.0	0.492	0.212	320	441		JBEGER010000069.1_CBASS_15	CBASS	CBASS_II	Defense
JBEGER010000069.1	JBEGER010000069.1_7	CBASS__Jab	3887	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JBEGER010000069.1_CBASS_II_17	1	1	1.0	3.0	1	CBASS__E2	mandatory	167	4.6e-37	125.5	0.64	0.802	9	142		JBEGER010000069.1_CBASS_15	CBASS	CBASS_II	Defense
