hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEGEE010000001.1_77	JBEGEE010000001.1	77	385	SoFic__SoFic	1.4e-121	404.1	0.981	0.909	18	367
JBEGEE010000101.1_7	JBEGEE010000101.1	222	322	WYL_I_II_III_IV_V_VI_4	7.3e-39	131.6	0.965	0.528	144	313
JBEGEE010000101.1_7	JBEGEE010000101.1	222	322	WYL_I_II_III_IV_V_VI_1	4.6999999999999994e-67	224.7	0.984	0.994	1	320
JBEGEE010000110.1_3	JBEGEE010000110.1	395	733	BREX__brxHI	1.3e-103	345.7	0.983	0.982	6	725
JBEGEE010000110.1_3	JBEGEE010000110.1	395	733	Shango__SngC	8.1e-268	888.8	0.996	0.986	4	726
JBEGEE010000110.1_4	JBEGEE010000110.1	396	433	BREX__brxD	2.8000000000000002e-55	185.9	0.913	0.91	2	395
JBEGEE010000110.1_4	JBEGEE010000110.1	396	433	Shango__SngB	3.9000000000000005e-184	610.6	0.995	0.995	2	432
JBEGEE010000110.1_5	JBEGEE010000110.1	397	1082	Shango__SngA	1.0999999999999998e-103	346.4	0.973	0.665	362	1081
JBEGEE010000110.1_6	JBEGEE010000110.1	398	858	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	3.7e-09	34.1	0.486	0.455	301	690
JBEGEE010000118.1_8	JBEGEE010000118.1	455	634	Gao_Her_DUF__HerA_DUF	4.5e-60	202.0	0.798	0.743	100	570
JBEGEE010000118.1_8	JBEGEE010000118.1	455	634	PD-T7-2__PD-T7-2_B	3.7e-93	310.7	0.935	0.902	11	582
JBEGEE010000118.1_9	JBEGEE010000118.1	456	442	pAgo__GbbAgaS	2.2000000000000002e-20	70.9	0.473	0.416	171	354
JBEGEE010000118.1_9	JBEGEE010000118.1	456	442	PD-T7-2__PD-T7-2_A	2.3000000000000003e-28	97.1	0.712	0.609	66	334
JBEGEE010000125.1_5	JBEGEE010000125.1	576	309	AbiEii__AbiEii	6.9000000000000004e-43	145.3	0.967	0.851	10	272
JBEGEE010000125.1_6	JBEGEE010000125.1	577	253	AbiEii__AbiEi_4	1.8e-07	29.2	0.673	0.13	26	58
JBEGEE010000125.1_6	JBEGEE010000125.1	577	253	AbiEii__AbiEi_3	6.100000000000001e-34	115.0	0.918	0.569	101	244
JBEGEE010000013.1_27	JBEGEE010000013.1	616	832	BREX__brxHI	2.6e-49	166.1	0.854	0.762	23	656
JBEGEE010000013.1_27	JBEGEE010000013.1	616	832	Shango__SngC	1.1e-62	210.7	0.869	0.772	16	657
JBEGEE010000131.1_4	JBEGEE010000131.1	671	1172	Mokosh_TypeII__MkoC	0.0	1454.4	0.998	0.996	1	1167
JBEGEE010000135.1_2	JBEGEE010000135.1	693	266	Thoeris__ThsB_Global	4.4e-09	34.4	0.715	0.711	4	192
JBEGEE010000015.1_32	JBEGEE010000015.1	836	366	CBASS__AG_E1_ThiF	6.2e-70	233.3	0.984	0.65	104	341
JBEGEE010000015.1_53	JBEGEE010000015.1	857	761	Dodola__DolB	1.9000000000000002e-20	71.2	0.488	0.252	430	621
JBEGEE010000150.1_2	JBEGEE010000150.1	865	261	CBASS__Sensing_SAVED	5.9e-38	128.6	1.0	0.774	44	245
JBEGEE010000150.1_2	JBEGEE010000150.1	865	261	CBASS__Endonuc_big	8.8e-91	303.2	0.479	0.935	3	246
JBEGEE010000016.1_7	JBEGEE010000016.1	887	413	PD-Lambda-2__PD-Lambda-2_B	6.8e-208	688.4	0.985	0.961	11	407
JBEGEE010000016.1_8	JBEGEE010000016.1	888	380	PD-Lambda-2__PD-Lambda-2_C	5.8e-110	365.8	0.987	0.982	1	373
JBEGEE010000016.1_9	JBEGEE010000016.1	889	308	AbiH__AbiH	1.9e-53	180.1	0.954	0.818	6	257
JBEGEE010000165.1_1	JBEGEE010000165.1	950	238	HEC-09__HEC-09	1.2e-33	114.3	0.777	0.937	11	233
JBEGEE010000019.1_7	JBEGEE010000019.1	1106	195	DEDDh_I_II_III_IV_V_VI_1	1.9e-10	39.1	0.956	0.805	12	168
JBEGEE010000002.1_6	JBEGEE010000002.1	1164	1028	RM__Type_I_REases_FAM_0.einsi_trimmed	4.4e-71	238.4	0.673	0.724	118	861
JBEGEE010000002.1_6	JBEGEE010000002.1	1164	1028	RM__Type_I_REases_FAM_1.einsi_trimmed	0.0	1102.5	0.993	0.984	4	1015
