sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAUBLD010000005.1_Zorya_TypeIII_11	Zorya	Zorya_TypeIII	Defense	JAUBLD010000005.1_15	JAUBLD010000005.1_18	JAUBLD010000005.1_15,JAUBLD010000005.1_16,JAUBLD010000005.1_17,JAUBLD010000005.1_18	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JAUBLD010000019.1_Gao_TerY_7	Gao_TerY	Gao_TerY	Defense	JAUBLD010000019.1_30	JAUBLD010000019.1_32	JAUBLD010000019.1_30,JAUBLD010000019.1_31,JAUBLD010000019.1_32	3	Gao_TerY__TerYA,Gao_TerY__TerYB,Gao_TerY__TerYC
JAUBLD010000019.1_CBASS_II_6	CBASS	CBASS_II	Defense	JAUBLD010000019.1_33	JAUBLD010000019.1_36	JAUBLD010000019.1_33,JAUBLD010000019.1_34,JAUBLD010000019.1_35,JAUBLD010000019.1_36	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Phospholipase
JAUBLD010000023.1_SspBCDE_1	SspBCDE	SspBCDE	Defense	JAUBLD010000023.1_26	JAUBLD010000023.1_28	JAUBLD010000023.1_26,JAUBLD010000023.1_27,JAUBLD010000023.1_28	3	SspBCDE__SspB,SspBCDE__SspC,SspBCDE__SspD
JAUBLD010000030.1_CAS_Class1-Subtype-I-F_16	Cas	CAS_Class1-Subtype-I-F	Defense	JAUBLD010000030.1_22	JAUBLD010000030.1_27	JAUBLD010000030.1_22,JAUBLD010000030.1_23,JAUBLD010000030.1_24,JAUBLD010000030.1_25,JAUBLD010000030.1_26,JAUBLD010000030.1_27	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAUBLD010000060.1_RM_Type_I_15	RM	RM_Type_I	Defense	JAUBLD010000060.1_10	JAUBLD010000060.1_14	JAUBLD010000060.1_10,JAUBLD010000060.1_13,JAUBLD010000060.1_14	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JAUBLD010000066.1_Erebus_13	Erebus	Erebus	Defense	JAUBLD010000066.1_20	JAUBLD010000066.1_20	JAUBLD010000066.1_20	1	Erebus__EruA
JAUBLD010000094.1_Wadjet_I_3	Wadjet	Wadjet_I	Defense	JAUBLD010000094.1_10	JAUBLD010000094.1_15	JAUBLD010000094.1_10,JAUBLD010000094.1_12,JAUBLD010000094.1_14,JAUBLD010000094.1_15	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
JAUBLD010000108.1_AbiD_9	AbiD	AbiD	Defense	JAUBLD010000108.1_8	JAUBLD010000108.1_8	JAUBLD010000108.1_8	1	AbiD__AbiD
JAUBLD010000134.1_Prometheus_12	Prometheus	Prometheus	Defense	JAUBLD010000134.1_2	JAUBLD010000134.1_2	JAUBLD010000134.1_2	1	Prometheus__ProA
JAUBLD010000146.1_AbiE_8	AbiE	AbiE	Defense	JAUBLD010000146.1_3	JAUBLD010000146.1_4	JAUBLD010000146.1_3,JAUBLD010000146.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JAUBLD010000149.1_Septu_10	Septu	Septu	Defense	JAUBLD010000149.1_1	JAUBLD010000149.1_2	JAUBLD010000149.1_1,JAUBLD010000149.1_2	2	Septu__PtuA_2,Septu__PtuB_2
