sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGGD010000046.1_Wadjet_I_9	Wadjet	Wadjet_I	Defense	JBEGGD010000046.1_12	JBEGGD010000046.1_14	JBEGGD010000046.1_12,JBEGGD010000046.1_13,JBEGGD010000046.1_14	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEGGD010000048.1_Zorya_TypeIII_5	Zorya	Zorya_TypeIII	Defense	JBEGGD010000048.1_20	JBEGGD010000048.1_23	JBEGGD010000048.1_20,JBEGGD010000048.1_21,JBEGGD010000048.1_22,JBEGGD010000048.1_23	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JBEGGD010000056.1_Prometheus_10	Prometheus	Prometheus	Defense	JBEGGD010000056.1_3	JBEGGD010000056.1_3	JBEGGD010000056.1_3	1	Prometheus__ProA
JBEGGD010000090.1_CBASS_II_4	CBASS	CBASS_II	Defense	JBEGGD010000090.1_22	JBEGGD010000090.1_25	JBEGGD010000090.1_22,JBEGGD010000090.1_23,JBEGGD010000090.1_24,JBEGGD010000090.1_25	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Phospholipase
JBEGGD010000105.1_SoFic_1	SoFIC	SoFic	Defense	JBEGGD010000105.1_13	JBEGGD010000105.1_13	JBEGGD010000105.1_13	1	SoFic__SoFic
JBEGGD010000135.1_6A_MBL_7	6A_MBL	6A_MBL	Defense	JBEGGD010000135.1_6	JBEGGD010000135.1_7	JBEGGD010000135.1_6,JBEGGD010000135.1_7	2	6A_MBL__MblB,6A_MBL__cap2_3
JBEGGD010000141.1_DS-1_6	DS-1	DS-1	Defense	JBEGGD010000141.1_1	JBEGGD010000141.1_2	JBEGGD010000141.1_1,JBEGGD010000141.1_2	2	DS-1__DS-1A,DS-1__DS-1B
JBEGGD010000142.1_RM_Type_I_20	RM	RM_Type_I	Defense	JBEGGD010000142.1_6	JBEGGD010000142.1_11	JBEGGD010000142.1_6,JBEGGD010000142.1_8,JBEGGD010000142.1_11	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_06
JBEGGD010000149.1_RloC_18	RloC	RloC	Defense	JBEGGD010000149.1_5	JBEGGD010000149.1_5	JBEGGD010000149.1_5	1	RloC__RloC
JBEGGD010000152.1_RM_Type_I_22	RM	RM_Type_I	Defense	JBEGGD010000152.1_2	JBEGGD010000152.1_6	JBEGGD010000152.1_2,JBEGGD010000152.1_3,JBEGGD010000152.1_6	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGGD010000160.1_Hypnos_15	Hypnos	Hypnos	Defense	JBEGGD010000160.1_5	JBEGGD010000160.1_5	JBEGGD010000160.1_5	1	Hypnos__HyoA
JBEGGD010000176.1_HEC-09_13	HEC-09	HEC-09	Defense	JBEGGD010000176.1_4	JBEGGD010000176.1_4	JBEGGD010000176.1_4	1	HEC-09__HEC-09
JBEGGD010000189.1_HEC-09_14	HEC-09	HEC-09	Defense	JBEGGD010000189.1_6	JBEGGD010000189.1_6	JBEGGD010000189.1_6	1	HEC-09__HEC-09
JBEGGD010000201.1_AbiE_16	AbiE	AbiE	Defense	JBEGGD010000201.1_3	JBEGGD010000201.1_4	JBEGGD010000201.1_3,JBEGGD010000201.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JBEGGD010000216.1_Gabija_17	Gabija	Gabija	Defense	JBEGGD010000216.1_1	JBEGGD010000216.1_2	JBEGGD010000216.1_1,JBEGGD010000216.1_2	2	Gabija__GajA,Gabija__GajB_2
JBEGGD010000234.1_CBASS_I_12	CBASS	CBASS_I	Defense	JBEGGD010000234.1_1	JBEGGD010000234.1_2	JBEGGD010000234.1_1,JBEGGD010000234.1_2	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
