sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGFV010000046.1_Wadjet_I_8	Wadjet	Wadjet_I	Defense	JBEGFV010000046.1_19	JBEGFV010000046.1_21	JBEGFV010000046.1_19,JBEGFV010000046.1_20,JBEGFV010000046.1_21	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEGFV010000049.1_Zorya_TypeIII_1	Zorya	Zorya_TypeIII	Defense	JBEGFV010000049.1_9	JBEGFV010000049.1_12	JBEGFV010000049.1_9,JBEGFV010000049.1_10,JBEGFV010000049.1_11,JBEGFV010000049.1_12	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JBEGFV010000051.1_Prometheus_11	Prometheus	Prometheus	Defense	JBEGFV010000051.1_5	JBEGFV010000051.1_5	JBEGFV010000051.1_5	1	Prometheus__ProA
JBEGFV010000069.1_CBASS_II_6	CBASS	CBASS_II	Defense	JBEGFV010000069.1_28	JBEGFV010000069.1_31	JBEGFV010000069.1_28,JBEGFV010000069.1_29,JBEGFV010000069.1_30,JBEGFV010000069.1_31	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Phospholipase
JBEGFV010000098.1_SoFic_16	SoFIC	SoFic	Defense	JBEGFV010000098.1_13	JBEGFV010000098.1_13	JBEGFV010000098.1_13	1	SoFic__SoFic
JBEGFV010000125.1_6A_MBL_15	6A_MBL	6A_MBL	Defense	JBEGFV010000125.1_2	JBEGFV010000125.1_3	JBEGFV010000125.1_2,JBEGFV010000125.1_3	2	6A_MBL__MblB,6A_MBL__cap2_3
JBEGFV010000131.1_DS-1_3	DS-1	DS-1	Defense	JBEGFV010000131.1_12	JBEGFV010000131.1_13	JBEGFV010000131.1_12,JBEGFV010000131.1_13	2	DS-1__DS-1A,DS-1__DS-1B
JBEGFV010000132.1_RM_Type_I_20	RM	RM_Type_I	Defense	JBEGFV010000132.1_3	JBEGFV010000132.1_8	JBEGFV010000132.1_3,JBEGFV010000132.1_6,JBEGFV010000132.1_8	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_06
JBEGFV010000139.1_RloC_9	RloC	RloC	Defense	JBEGFV010000139.1_5	JBEGFV010000139.1_5	JBEGFV010000139.1_5	1	RloC__RloC
JBEGFV010000144.1_RM_Type_I_22	RM	RM_Type_I	Defense	JBEGFV010000144.1_3	JBEGFV010000144.1_7	JBEGFV010000144.1_3,JBEGFV010000144.1_6,JBEGFV010000144.1_7	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGFV010000156.1_Hypnos_2	Hypnos	Hypnos	Defense	JBEGFV010000156.1_5	JBEGFV010000156.1_5	JBEGFV010000156.1_5	1	Hypnos__HyoA
JBEGFV010000182.1_HEC-09_17	HEC-09	HEC-09	Defense	JBEGFV010000182.1_2	JBEGFV010000182.1_2	JBEGFV010000182.1_2	1	HEC-09__HEC-09
JBEGFV010000190.1_HEC-09_18	HEC-09	HEC-09	Defense	JBEGFV010000190.1_6	JBEGFV010000190.1_6	JBEGFV010000190.1_6	1	HEC-09__HEC-09
JBEGFV010000193.1_AbiE_12	AbiE	AbiE	Defense	JBEGFV010000193.1_3	JBEGFV010000193.1_4	JBEGFV010000193.1_3,JBEGFV010000193.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JBEGFV010000209.1_Gabija_10	Gabija	Gabija	Defense	JBEGFV010000209.1_1	JBEGFV010000209.1_2	JBEGFV010000209.1_1,JBEGFV010000209.1_2	2	Gabija__GajA,Gabija__GajB_2
JBEGFV010000226.1_CBASS_I_14	CBASS	CBASS_I	Defense	JBEGFV010000226.1_2	JBEGFV010000226.1_3	JBEGFV010000226.1_2,JBEGFV010000226.1_3	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
