sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGFZ010000046.1_Wadjet_I_2	Wadjet	Wadjet_I	Defense	JBEGFZ010000046.1_12	JBEGFZ010000046.1_14	JBEGFZ010000046.1_12,JBEGFZ010000046.1_13,JBEGFZ010000046.1_14	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JBEGFZ010000049.1_Zorya_TypeIII_9	Zorya	Zorya_TypeIII	Defense	JBEGFZ010000049.1_9	JBEGFZ010000049.1_12	JBEGFZ010000049.1_9,JBEGFZ010000049.1_10,JBEGFZ010000049.1_11,JBEGFZ010000049.1_12	4	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorA,Zorya__ZorB
JBEGFZ010000057.1_Prometheus_15	Prometheus	Prometheus	Defense	JBEGFZ010000057.1_23	JBEGFZ010000057.1_23	JBEGFZ010000057.1_23	1	Prometheus__ProA
JBEGFZ010000077.1_CBASS_II_7	CBASS	CBASS_II	Defense	JBEGFZ010000077.1_4	JBEGFZ010000077.1_7	JBEGFZ010000077.1_4,JBEGFZ010000077.1_5,JBEGFZ010000077.1_6,JBEGFZ010000077.1_7	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_II,CBASS__Jab,CBASS__Phospholipase
JBEGFZ010000104.1_SoFic_14	SoFIC	SoFic	Defense	JBEGFZ010000104.1_6	JBEGFZ010000104.1_6	JBEGFZ010000104.1_6	1	SoFic__SoFic
JBEGFZ010000126.1_6A_MBL_8	6A_MBL	6A_MBL	Defense	JBEGFZ010000126.1_2	JBEGFZ010000126.1_3	JBEGFZ010000126.1_2,JBEGFZ010000126.1_3	2	6A_MBL__MblB,6A_MBL__cap2_3
JBEGFZ010000131.1_DS-1_11	DS-1	DS-1	Defense	JBEGFZ010000131.1_12	JBEGFZ010000131.1_13	JBEGFZ010000131.1_12,JBEGFZ010000131.1_13	2	DS-1__DS-1A,DS-1__DS-1B
JBEGFZ010000132.1_RM_Type_I_20	RM	RM_Type_I	Defense	JBEGFZ010000132.1_6	JBEGFZ010000132.1_11	JBEGFZ010000132.1_6,JBEGFZ010000132.1_8,JBEGFZ010000132.1_11	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_06
JBEGFZ010000140.1_RloC_12	RloC	RloC	Defense	JBEGFZ010000140.1_5	JBEGFZ010000140.1_5	JBEGFZ010000140.1_5	1	RloC__RloC
JBEGFZ010000142.1_RM_Type_I_22	RM	RM_Type_I	Defense	JBEGFZ010000142.1_3	JBEGFZ010000142.1_7	JBEGFZ010000142.1_3,JBEGFZ010000142.1_6,JBEGFZ010000142.1_7	3	RM__Type_I_MTases_FAM_0,RM__Type_I_REases_FAM_0.einsi_trimmed,RM__Type_I_S_51
JBEGFZ010000145.1_RM_Type_II_23	RM	RM_Type_II	Defense	JBEGFZ010000145.1_11	JBEGFZ010000145.1_12	JBEGFZ010000145.1_11,JBEGFZ010000145.1_12	2	RM_Type_II__Type_II_MTases_FAM_32,RM_Type_II__Type_II_REase22
JBEGFZ010000152.1_Hypnos_16	Hypnos	Hypnos	Defense	JBEGFZ010000152.1_5	JBEGFZ010000152.1_5	JBEGFZ010000152.1_5	1	Hypnos__HyoA
JBEGFZ010000175.1_HEC-09_17	HEC-09	HEC-09	Defense	JBEGFZ010000175.1_2	JBEGFZ010000175.1_2	JBEGFZ010000175.1_2	1	HEC-09__HEC-09
JBEGFZ010000184.1_HEC-09_18	HEC-09	HEC-09	Defense	JBEGFZ010000184.1_1	JBEGFZ010000184.1_1	JBEGFZ010000184.1_1	1	HEC-09__HEC-09
JBEGFZ010000188.1_AbiE_13	AbiE	AbiE	Defense	JBEGFZ010000188.1_3	JBEGFZ010000188.1_4	JBEGFZ010000188.1_3,JBEGFZ010000188.1_4	2	AbiEii__AbiEi_3,AbiEii__AbiEii
JBEGFZ010000203.1_Gabija_10	Gabija	Gabija	Defense	JBEGFZ010000203.1_1	JBEGFZ010000203.1_2	JBEGFZ010000203.1_1,JBEGFZ010000203.1_2	2	Gabija__GajA,Gabija__GajB_2
JBEGFZ010000217.1_CBASS_I_4	CBASS	CBASS_I	Defense	JBEGFZ010000217.1_1	JBEGFZ010000217.1_2	JBEGFZ010000217.1_1,JBEGFZ010000217.1_2	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
