replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
JAUBLD010000005.1	JAUBLD010000005.1_15	Zorya_III__ZorF3	239	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAUBLD010000005.1_Zorya_TypeIII_11	1	1	1.0	4.0	1	Zorya_III__ZorF3	mandatory	224	7.2e-79	262.8	0.815	0.969	1	217			Zorya	Zorya_TypeIII	Defense
JAUBLD010000005.1	JAUBLD010000005.1_16	Zorya__ZorB	240	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAUBLD010000005.1_Zorya_TypeIII_11	1	1	1.0	4.0	1	Zorya__ZorB	mandatory	225	3.6e-16	56.9	0.819	0.876	9	205			Zorya	Zorya_TypeIII	Defense
JAUBLD010000005.1	JAUBLD010000005.1_17	Zorya__ZorA	241	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAUBLD010000005.1_Zorya_TypeIII_11	1	1	1.0	4.0	1	Zorya__ZorA2	mandatory	835	4.6e-08	29.9	0.737	0.612	120	630			Zorya	Zorya_TypeIII	Defense
JAUBLD010000005.1	JAUBLD010000005.1_18	Zorya_III__ZorG3	242	defense-finder-models/DefenseFinder/Zorya/Zorya_TypeIII	JAUBLD010000005.1_Zorya_TypeIII_11	1	1	1.0	4.0	1	Zorya_III__ZorG3	mandatory	246	9e-91	301.8	0.892	0.992	1	244			Zorya	Zorya_TypeIII	Defense
JAUBLD010000019.1	JAUBLD010000019.1_30	Gao_TerY__TerYC	904	defense-finder-models/DefenseFinder/Gao_TerY/Gao_TerY	JAUBLD010000019.1_Gao_TerY_7	1	1	1.0	3.0	1	Gao_TerY__TerYC	mandatory	553	1.9e-176	585.5	0.923	0.937	1	518			Gao_TerY	Gao_TerY	Defense
JAUBLD010000019.1	JAUBLD010000019.1_31	Gao_TerY__TerYB	905	defense-finder-models/DefenseFinder/Gao_TerY/Gao_TerY	JAUBLD010000019.1_Gao_TerY_7	1	1	1.0	3.0	1	Gao_TerY__TerYB	mandatory	249	3.5000000000000003e-71	236.9	0.979	0.96	4	242			Gao_TerY	Gao_TerY	Defense
JAUBLD010000019.1	JAUBLD010000019.1_32	Gao_TerY__TerYA	906	defense-finder-models/DefenseFinder/Gao_TerY/Gao_TerY	JAUBLD010000019.1_Gao_TerY_7	1	1	1.0	3.0	1	Gao_TerY__TerYA	mandatory	278	2.4e-157	520.1	1.0	0.996	1	277			Gao_TerY	Gao_TerY	Defense
JAUBLD010000019.1	JAUBLD010000019.1_33	CBASS__Jab	907	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JAUBLD010000019.1_CBASS_II_6	1	1	1.0	3.0	1	CBASS__E2	mandatory	159	2.4e-52	175.0	0.664	0.874	9	147		JAUBLD010000019.1_CBASS_4	CBASS	CBASS_II	Defense
JAUBLD010000019.1	JAUBLD010000019.1_34	CBASS__AG_E1_ThiF	908	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JAUBLD010000019.1_CBASS_II_6	1	1	1.0	3.0	1	CBASS__E2	mandatory	545	9.1e-20	68.7	0.824	0.38	305	511		JAUBLD010000019.1_CBASS_4	CBASS	CBASS_II	Defense
JAUBLD010000019.1	JAUBLD010000019.1_35	CBASS__Cyclase_II	909	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JAUBLD010000019.1_CBASS_II_6	1	1	1.0	3.0	1	CBASS__Cyclase_SMODS	mandatory	379	1.4e-78	262.0	0.973	0.953	3	363		JAUBLD010000019.1_CBASS_4,JAUBLD010000019.1_CBASS_I_5	CBASS	CBASS_II	Defense
JAUBLD010000019.1	JAUBLD010000019.1_36	CBASS__Phospholipase	910	defense-finder-models/DefenseFinder/CBASS/CBASS_II	JAUBLD010000019.1_CBASS_II_6	1	1	1.0	3.0	1	CBASS__Effector_2TM_S_2TMBeta	mandatory	329	1.3e-114	380.6	0.958	0.967	6	323		JAUBLD010000019.1_CBASS_4,JAUBLD010000019.1_CBASS_I_5	CBASS	CBASS_II	Defense
JAUBLD010000023.1	JAUBLD010000023.1_26	SspBCDE__SspD	1067	defense-finder-models/DefenseFinder/SspBCDE/SspBCDE	JAUBLD010000023.1_SspBCDE_1	1	1	0.429	3.0	1	SspBCDE__SspD	mandatory	279	4.3e-141	467.0	0.989	0.993	2	278			SspBCDE	SspBCDE	Defense
JAUBLD010000023.1	JAUBLD010000023.1_27	SspBCDE__SspC	1068	defense-finder-models/DefenseFinder/SspBCDE/SspBCDE	JAUBLD010000023.1_SspBCDE_1	1	1	0.429	3.0	1	SspBCDE__SspC	mandatory	1109	0.0	1286.8	0.993	0.989	5	1101			SspBCDE	SspBCDE	Defense
JAUBLD010000023.1	JAUBLD010000023.1_28	SspBCDE__SspB	1069	defense-finder-models/DefenseFinder/SspBCDE/SspBCDE	JAUBLD010000023.1_SspBCDE_1	1	1	0.429	3.0	1	SspBCDE__SspB	mandatory	312	5.199999999999999e-43	145.1	0.92	0.917	10	295			SspBCDE	SspBCDE	Defense
JAUBLD010000030.1	JAUBLD010000030.1_22	cas1_I-F_1	1287	CasFinder/CAS_Class1-Subtype-I-F	JAUBLD010000030.1_CAS_Class1-Subtype-I-F_16	1	1	1.0	6.0	1	cas1_I-F_1	mandatory	330	2.6e-155	513.9	0.997	0.924	12	316		JAUBLD010000030.1_CAS_Class1-Type-I_17,JAUBLD010000030.1_CAS_Cluster_18	Cas	CAS_Class1-Subtype-I-F	Defense
JAUBLD010000030.1	JAUBLD010000030.1_23	cas3f_I-F_1	1288	CasFinder/CAS_Class1-Subtype-I-F	JAUBLD010000030.1_CAS_Class1-Subtype-I-F_16	1	1	1.0	6.0	1	cas3f_I-F_1	mandatory	1122	0.0	1227.9	0.999	0.995	1	1116		JAUBLD010000030.1_CAS_Class1-Type-I_17,JAUBLD010000030.1_CAS_Cluster_18	Cas	CAS_Class1-Subtype-I-F	Defense
JAUBLD010000030.1	JAUBLD010000030.1_24	cas8f_I-F_8	1289	CasFinder/CAS_Class1-Subtype-I-F	JAUBLD010000030.1_CAS_Class1-Subtype-I-F_16	1	1	1.0	6.0	1	cas8f_I-F_8	mandatory	452	4.1e-129	428.6	1.0	0.863	39	428		JAUBLD010000030.1_CAS_Class1-Type-I_17,JAUBLD010000030.1_CAS_Cluster_18	Cas	CAS_Class1-Subtype-I-F	Defense
JAUBLD010000030.1	JAUBLD010000030.1_25	cas5f_I-F_4	1290	CasFinder/CAS_Class1-Subtype-I-F	JAUBLD010000030.1_CAS_Class1-Subtype-I-F_16	1	1	1.0	6.0	1	cas5f_I-F_4	mandatory	337	6.9e-108	358.0	1.0	0.905	11	315		JAUBLD010000030.1_CAS_Class1-Type-I_17,JAUBLD010000030.1_CAS_Cluster_18	Cas	CAS_Class1-Subtype-I-F	Defense
JAUBLD010000030.1	JAUBLD010000030.1_26	cas7f_I-F_2	1291	CasFinder/CAS_Class1-Subtype-I-F	JAUBLD010000030.1_CAS_Class1-Subtype-I-F_16	1	1	1.0	6.0	1	cas7f_I-F_3	mandatory	346	1.1e-140	466.3	0.997	0.971	7	342		JAUBLD010000030.1_CAS_Class1-Type-I_17,JAUBLD010000030.1_CAS_Cluster_18	Cas	CAS_Class1-Subtype-I-F	Defense
JAUBLD010000030.1	JAUBLD010000030.1_27	cas6f_I_II_III_IV_V_VI_3	1292	CasFinder/CAS_Class1-Subtype-I-F	JAUBLD010000030.1_CAS_Class1-Subtype-I-F_16	1	1	1.0	6.0	1	cas6f_I_II_III_IV_V_VI_3	accessory	189	2.4999999999999997e-62	208.0	1.0	0.979	4	188		JAUBLD010000030.1_CAS_Class1-Type-I_17,JAUBLD010000030.1_CAS_Cluster_18	Cas	CAS_Class1-Subtype-I-F	Defense
JAUBLD010000060.1	JAUBLD010000060.1_10	RM__Type_I_MTases_FAM_0	2019	defense-finder-models/RM/RM/RM_Type_I	JAUBLD010000060.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_MTases_FAM_0	mandatory	503	1.2000000000000002e-167	556.6	0.992	0.99	4	501		JAUBLD010000060.1_PrrC_14	RM	RM_Type_I	Defense
JAUBLD010000060.1	JAUBLD010000060.1_13	RM__Type_I_S_51	2022	defense-finder-models/RM/RM/RM_Type_I	JAUBLD010000060.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_S_01	mandatory	421	4.7000000000000005e-80	267.0	0.836	0.99	2	418		JAUBLD010000060.1_PrrC_14	RM	RM_Type_I	Defense
JAUBLD010000060.1	JAUBLD010000060.1_14	RM__Type_I_REases_FAM_0.einsi_trimmed	2023	defense-finder-models/RM/RM/RM_Type_I	JAUBLD010000060.1_RM_Type_I_15	1	1	1.0	3.0	1	RM__Type_I_REases_FAM_0.einsi_trimmed	mandatory	1097	4.2e-230	764.5	0.98	0.964	10	1067		JAUBLD010000060.1_PrrC_14	RM	RM_Type_I	Defense
JAUBLD010000066.1	JAUBLD010000066.1_20	Erebus__EruA	2129	defense-finder-models/DefenseFinder/Erebus/Erebus	JAUBLD010000066.1_Erebus_13	1	1	1.0	1.0	1	Erebus__EruA	mandatory	1354	6.100000000000001e-274	910.1	0.995	0.991	1	1342			Erebus	Erebus	Defense
JAUBLD010000094.1	JAUBLD010000094.1_10	Wadjet__JetD_I	2614	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAUBLD010000094.1_Wadjet_I_3	1	1	1.0	4.0	1	Wadjet__JetD_I	mandatory	394	4.8e-108	359.4	0.964	0.975	9	392		JAUBLD010000094.1_Wadjet_2	Wadjet	Wadjet_I	Defense
JAUBLD010000094.1	JAUBLD010000094.1_12	Wadjet__JetC_I	2616	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAUBLD010000094.1_Wadjet_I_3	1	1	1.0	4.0	1	Wadjet__JetC_I	mandatory	678	4e-204	678.3	0.588	0.96	1	651		JAUBLD010000094.1_Wadjet_2	Wadjet	Wadjet_I	Defense
JAUBLD010000094.1	JAUBLD010000094.1_14	Wadjet__JetB_I	2618	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAUBLD010000094.1_Wadjet_I_3	1	1	1.0	4.0	1	Wadjet__JetB_I	mandatory	234	4.4e-65	217.0	0.806	0.919	11	225		JAUBLD010000094.1_Wadjet_2	Wadjet	Wadjet_I	Defense
JAUBLD010000094.1	JAUBLD010000094.1_15	Wadjet__JetA_I	2619	defense-finder-models/DefenseFinder/Wadjet/Wadjet_I	JAUBLD010000094.1_Wadjet_I_3	1	1	1.0	4.0	1	Wadjet__JetA_I	mandatory	491	3.5e-149	495.6	0.996	0.992	2	488		JAUBLD010000094.1_Wadjet_2	Wadjet	Wadjet_I	Defense
JAUBLD010000108.1	JAUBLD010000108.1_8	AbiD__AbiD	2807	defense-finder-models/DefenseFinder/AbiD/AbiD	JAUBLD010000108.1_AbiD_9	1	1	1.0	1.0	1	AbiD__AbiD	mandatory	304	1.3e-76	255.7	0.929	0.987	1	300			AbiD	AbiD	Defense
JAUBLD010000134.1	JAUBLD010000134.1_2	Prometheus__ProA	3046	defense-finder-models/DefenseFinder/Prometheus/Prometheus	JAUBLD010000134.1_Prometheus_12	1	1	1.0	1.0	1	Prometheus__ProA	mandatory	1867	0.0	1031.7	0.546	0.497	936	1863			Prometheus	Prometheus	Defense
JAUBLD010000146.1	JAUBLD010000146.1_3	AbiEii__AbiEi_3	3144	defense-finder-models/DefenseFinder/AbiE/AbiE	JAUBLD010000146.1_AbiE_8	1	1	1.0	2.0	1	AbiEii__AbiEi_1	mandatory	253	1.3000000000000001e-33	113.6	0.918	0.569	101	244			AbiE	AbiE	Defense
JAUBLD010000146.1	JAUBLD010000146.1_4	AbiEii__AbiEii	3145	defense-finder-models/DefenseFinder/AbiE/AbiE	JAUBLD010000146.1_AbiE_8	1	1	1.0	2.0	1	AbiEii__AbiEii	mandatory	309	4.9e-43	145.5	0.967	0.851	10	272			AbiE	AbiE	Defense
JAUBLD010000149.1	JAUBLD010000149.1_1	Septu__PtuB_2	3156	defense-finder-models/DefenseFinder/Septu/Septu	JAUBLD010000149.1_Septu_10	1	1	1.0	2.0	1	Septu__PtuB	mandatory	287	1.4000000000000001e-30	104.6	0.785	0.826	39	275			Septu	Septu	Defense
JAUBLD010000149.1	JAUBLD010000149.1_2	Septu__PtuA_2	3157	defense-finder-models/DefenseFinder/Septu/Septu	JAUBLD010000149.1_Septu_10	1	1	1.0	2.0	1	Septu__PtuA	mandatory	515	8.7e-162	537.0	0.954	0.986	3	510			Septu	Septu	Defense
