hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAUBLF010000001.1_23	JAUBLF010000001.1	23	383	Septu__PtuA	3.4e-49	166.5	0.832	0.906	1	347
JAUBLF010000001.1_63	JAUBLF010000001.1	63	325	Zorya__ZorB	3.5e-07	27.5	0.604	0.458	122	270
JAUBLF010000002.1_47	JAUBLF010000002.1	111	582	UG6__DnaG	1.1e-35	120.9	0.832	0.503	34	326
JAUBLF010000004.1_2	JAUBLF010000004.1	195	724	Gabija__GajB_3	4.7e-13	46.8	0.654	0.378	21	294
JAUBLF010000004.1_2	JAUBLF010000004.1	195	724	Gabija__GajB_1	2.4000000000000002e-30	103.4	0.472	0.388	13	293
JAUBLF010000004.1_2	JAUBLF010000004.1	195	724	UG35__UvrD	1.3e-76	256.0	0.53	0.597	4	435
JAUBLF010000004.1_2	JAUBLF010000004.1	195	724	Gabija__GajB_2	2.0000000000000003e-102	341.3	0.777	0.88	1	637
JAUBLF010000004.1_4	JAUBLF010000004.1	197	473	Mokosh_type_I__MkoB_C	1.3e-06	24.7	0.463	0.696	115	443
JAUBLF010000004.1_4	JAUBLF010000004.1	197	473	DISARM__drmC	2.3e-16	57.8	0.566	0.298	295	435
JAUBLF010000005.1_14	JAUBLF010000005.1	249	224	Zorya_III__ZorF3	7.2e-79	262.8	0.815	0.969	1	217
JAUBLF010000005.1_15	JAUBLF010000005.1	250	225	Zorya__ZorB	3.6e-16	56.9	0.819	0.876	9	205
JAUBLF010000005.1_16	JAUBLF010000005.1	251	835	Zorya__ZorA	4.6e-08	29.9	0.737	0.612	120	630
JAUBLF010000005.1_17	JAUBLF010000005.1	252	246	Zorya_III__ZorG3	9.1e-91	301.8	0.892	0.992	1	244
JAUBLF010000007.1_8	JAUBLF010000007.1	359	118	Dpd__QueD	7.4e-57	188.6	0.958	0.975	3	117
JAUBLF010000009.1_2	JAUBLF010000009.1	469	225	Dpd__QueC	8.4e-54	179.8	0.986	0.978	2	221
JAUBLF010000009.1_9	JAUBLF010000009.1	476	601	PsyrTA__PsyrT	4.3e-91	303.7	0.52	0.579	4	351
JAUBLF010000011.1_29	JAUBLF010000011.1	578	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	9.8e-10	35.7	0.517	0.307	772	1130
JAUBLF010000011.1_29	JAUBLF010000011.1	578	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	1e-11	41.3	0.434	0.415	1	485
JAUBLF010000011.1_29	JAUBLF010000011.1	578	1168	Wadjet__JetC_I	4e-13	45.8	0.449	0.429	340	840
JAUBLF010000011.1_43	JAUBLF010000011.1	592	482	DEDDh_I_II_III_IV_V_VI_1	6.7e-18	63.0	0.988	0.378	6	187
JAUBLF010000012.1_36	JAUBLF010000012.1	630	342	PD-T7-1__PD-T7-1	2.3000000000000003e-46	156.0	0.722	0.959	1	328
JAUBLF010000012.1_36	JAUBLF010000012.1	630	342	PD-T7-5__PD-T7-5	1.9999999999999998e-130	432.6	0.913	0.991	1	339
JAUBLF010000012.1_44	JAUBLF010000012.1	638	209	Rst_gop_beta_cll__cll	3.1e-13	47.6	0.77	0.952	4	202
JAUBLF010000012.1_45	JAUBLF010000012.1	639	342	Rst_gop_beta_cll__beta	2.9e-51	171.8	0.927	0.977	3	336
JAUBLF010000014.1_36	JAUBLF010000014.1	716	761	Dodola__DolB	1.0000000000000001e-20	71.9	0.488	0.252	430	621
JAUBLF010000015.1_7	JAUBLF010000015.1	731	415	Dnd__DndA	8.6e-36	121.3	0.865	0.819	34	373
JAUBLF010000016.1_11	JAUBLF010000016.1	782	245	DEDDh_I_II_III_IV_V_VI_1	4.4000000000000005e-36	122.1	0.994	0.665	4	166
JAUBLF010000017.1_11	JAUBLF010000017.1	825	322	WYL_I_II_III_IV_V_VI_4	1.6e-39	133.4	0.965	0.528	144	313
JAUBLF010000017.1_11	JAUBLF010000017.1	825	322	WYL_I_II_III_IV_V_VI_1	5.3e-67	224.2	0.984	0.994	1	320
JAUBLF010000022.1_17	JAUBLF010000022.1	1032	219	DarTG__DarG	2.6e-67	224.7	0.812	0.913	1	200
JAUBLF010000022.1_25	JAUBLF010000022.1	1040	782	RM_Type_II__Type_II_REase06	1.9e-16	58.4	0.717	0.696	3	546
JAUBLF010000022.1_26	JAUBLF010000022.1	1041	383	Dnd__DndA	1.3e-91	305.1	0.968	0.953	1	365
JAUBLF010000022.1_27	JAUBLF010000022.1	1042	279	SspBCDE__SspD	4.3e-141	467.0	0.989	0.993	2	278
JAUBLF010000022.1_28	JAUBLF010000022.1	1043	1109	BREX__brxC4	1.4e-33	113.4	0.451	0.569	157	787
JAUBLF010000022.1_28	JAUBLF010000022.1	1043	1109	SspBCDE__SspC	0.0	1289.0	0.993	0.989	5	1101
JAUBLF010000022.1_29	JAUBLF010000022.1	1044	312	SspBCDE__SspB	5.2e-43	145.1	0.92	0.917	10	295
JAUBLF010000027.1_5	JAUBLF010000027.1	1183	681	UG35__UvrD	9.1e-83	276.3	0.515	0.614	26	443
JAUBLF010000027.1_5	JAUBLF010000027.1	1183	681	Gabija__GajB_2	2.2e-98	328.0	0.777	0.932	25	659
JAUBLF010000030.1_2	JAUBLF010000030.1	1259	189	cas6f_I_II_III_IV_V_VI_1	1.1999999999999999e-54	182.7	1.0	0.995	1	188
JAUBLF010000030.1_2	JAUBLF010000030.1	1259	189	cas6f_I_II_III_IV_V_VI_2	3.7e-58	194.3	1.0	0.995	1	188
JAUBLF010000030.1_2	JAUBLF010000030.1	1259	189	cas6f_I_II_III_IV_V_VI_3	2.5e-62	208.0	1.0	0.979	4	188
JAUBLF010000030.1_3	JAUBLF010000030.1	1260	346	cas7f_I-F_1	5.199999999999999e-134	444.6	1.0	0.983	6	345
JAUBLF010000030.1_3	JAUBLF010000030.1	1260	346	cas7f_I-F_2	9.7e-141	466.6	0.997	0.971	7	342
JAUBLF010000030.1_4	JAUBLF010000030.1	1261	337	cas5f_I-F_1	1.5e-16	58.0	0.51	0.415	11	150
JAUBLF010000030.1_4	JAUBLF010000030.1	1261	337	cas5f_I-F_2	1.1e-86	288.4	1.0	0.911	10	316
JAUBLF010000030.1_4	JAUBLF010000030.1	1261	337	cas5f_I-F_3	6.5e-103	341.8	1.0	0.908	11	316
JAUBLF010000030.1_4	JAUBLF010000030.1	1261	337	cas5f_I-F_4	6.900000000000001e-108	358.0	1.0	0.905	11	315
JAUBLF010000030.1_5	JAUBLF010000030.1	1262	452	cas8f_I-F_3	2.1e-105	350.4	0.984	0.874	39	433
JAUBLF010000030.1_5	JAUBLF010000030.1	1262	452	cas8f_I-F_4	3.2e-126	419.2	1.0	0.865	39	429
JAUBLF010000030.1_5	JAUBLF010000030.1	1262	452	cas8f_I-F_8	4.1e-129	428.6	1.0	0.863	39	428
JAUBLF010000030.1_6	JAUBLF010000030.1	1263	1122	cas3HD_I_1	2.9e-14	51.0	0.818	0.207	100	331
JAUBLF010000030.1_6	JAUBLF010000030.1	1263	1122	cas3_I_5	1.7e-75	252.4	0.729	0.62	197	892
JAUBLF010000030.1_6	JAUBLF010000030.1	1263	1122	cas3f_I-F_1	0.0	1227.9	0.999	0.995	1	1116
JAUBLF010000030.1_7	JAUBLF010000030.1	1264	330	cas1_I_II_III_IV_V_VI_10	5.6e-21	72.6	0.827	0.752	25	272
JAUBLF010000030.1_7	JAUBLF010000030.1	1264	330	cas1_I_II_III_IV_V_VI_1	3.7e-32	109.3	0.823	0.83	20	293
JAUBLF010000030.1_7	JAUBLF010000030.1	1264	330	cas1_I_II_III_IV_V_VI_2	5.5e-57	190.7	0.988	0.818	20	289
JAUBLF010000030.1_7	JAUBLF010000030.1	1264	330	cas1_I_II_III_IV_V_VI_8	1.4e-65	219.2	0.884	0.918	14	316
JAUBLF010000030.1_7	JAUBLF010000030.1	1264	330	cas1_I-F_1	2.6e-155	513.9	0.997	0.924	12	316
JAUBLF010000033.1_6	JAUBLF010000033.1	1348	212	DEDDh_I_II_III_IV_V_VI_1	2.6e-24	83.9	0.994	0.825	26	200
JAUBLF010000037.1_11	JAUBLF010000037.1	1461	529	DRT2__RmuC	6.7e-06	22.5	0.749	0.686	103	465
JAUBLF010000039.1_24	JAUBLF010000039.1	1529	113	Veles__VlsC1	1.2e-27	94.5	0.682	0.947	2	108
JAUBLF010000039.1_24	JAUBLF010000039.1	1529	113	Veles__VlsC2	5.4e-28	95.6	0.678	0.947	3	109
JAUBLF010000045.1_2	JAUBLF010000045.1	1656	208	CapRel__CapRel	5.1e-29	99.1	0.503	0.875	7	188
JAUBLF010000045.1_4	JAUBLF010000045.1	1658	238	RM_Type_II__Type_II_MTases_FAM_17	3.1e-06	24.6	0.824	0.769	13	195
JAUBLF010000045.1_4	JAUBLF010000045.1	1658	238	RM_Type_II__Type_II_MTases_FAM_1	3.6999999999999995e-22	76.8	0.476	0.639	2	153
JAUBLF010000045.1_4	JAUBLF010000045.1	1658	238	RM_Type_II__Type_II_MTases_FAM_3	7.7e-36	121.6	0.907	0.987	2	236
JAUBLF010000049.1_4	JAUBLF010000049.1	1765	832	BREX__brxHI	1e-42	144.1	0.466	0.409	77	416
JAUBLF010000053.1_18	JAUBLF010000053.1	1863	831	BREX__brxHI	1.9999999999999997e-51	172.9	0.849	0.757	23	651
JAUBLF010000053.1_18	JAUBLF010000053.1	1863	831	Shango__SngC	1.8e-63	213.0	0.869	0.771	16	656
JAUBLF010000059.1_3	JAUBLF010000059.1	1986	1097	RM__Type_I_REases_FAM_0.einsi_trimmed	2.8e-230	765.1	0.98	0.964	10	1067
JAUBLF010000059.1_4	JAUBLF010000059.1	1987	403	RM__Type_I_S_06	7.6000000000000005e-25	85.4	0.743	0.98	3	397
JAUBLF010000059.1_4	JAUBLF010000059.1	1987	403	RM__Type_I_S_03	3.4e-34	116.6	0.859	0.99	2	400
JAUBLF010000059.1_4	JAUBLF010000059.1	1987	403	RM__Type_I_S_52	6e-38	128.6	0.671	0.975	2	394
JAUBLF010000059.1_4	JAUBLF010000059.1	1987	403	RM__Type_I_S_04	5.6e-50	168.5	0.754	0.99	2	400
JAUBLF010000059.1_4	JAUBLF010000059.1	1987	403	RM__Type_I_S_51	3.8e-62	207.9	0.836	0.99	2	400
JAUBLF010000059.1_7	JAUBLF010000059.1	1990	503	RM_Type_II__Type_II_MTases_FAM_29	4.2e-06	23.2	0.491	0.575	165	453
JAUBLF010000059.1_7	JAUBLF010000059.1	1990	503	RM_Type_II__Type_II_MTases_FAM_13	2.2e-13	47.3	0.408	0.479	158	398
JAUBLF010000059.1_7	JAUBLF010000059.1	1990	503	RM_Type_II__Type_II_MTases_FAM_14	6.5e-14	48.9	0.446	0.495	176	424
JAUBLF010000059.1_7	JAUBLF010000059.1	1990	503	RM_Type_II__Type_II_MTases_FAM_6	3.3e-16	56.7	0.454	0.501	177	428
JAUBLF010000059.1_7	JAUBLF010000059.1	1990	503	RM_Type_II__Type_II_MTases_FAM_33	4e-38	129.1	0.464	0.479	159	399
JAUBLF010000059.1_7	JAUBLF010000059.1	1990	503	RM__Type_I_MTases_FAM_1	1.5e-56	189.6	0.747	0.722	133	495
JAUBLF010000059.1_7	JAUBLF010000059.1	1990	503	RM__Type_I_MTases_FAM_3	2.8999999999999997e-59	198.6	0.68	0.849	10	436
JAUBLF010000059.1_7	JAUBLF010000059.1	1990	503	PrrC__EcoprrI	3.3e-97	324.5	0.958	0.994	1	500
JAUBLF010000059.1_7	JAUBLF010000059.1	1990	503	RM__Type_I_MTases_FAM_0	1.2e-167	556.6	0.992	0.99	4	501
JAUBLF010000061.1_14	JAUBLF010000061.1	2034	381	CBASS__AG_E1_ThiF	5.8000000000000006e-71	236.4	0.996	0.627	119	357
JAUBLF010000062.1_6	JAUBLF010000062.1	2046	862	Dodola__DolB	4.399999999999999e-22	76.4	0.595	0.276	486	723
JAUBLF010000065.1_5	JAUBLF010000065.1	2095	195	DEDDh_I_II_III_IV_V_VI_1	1.9e-10	38.8	0.956	0.805	12	168
JAUBLF010000066.1_5	JAUBLF010000066.1	2116	1465	Hachiman__HamB	7.2e-22	75.0	0.421	0.253	3	372
JAUBLF010000066.1_5	JAUBLF010000066.1	2116	1465	Shango__SngC	9.999999999999999e-69	230.2	0.746	0.373	16	561
JAUBLF010000066.1_5	JAUBLF010000066.1	2116	1465	BREX__brxHI	4.1000000000000005e-72	241.2	0.771	0.395	6	583
JAUBLF010000067.1_3	JAUBLF010000067.1	2134	379	PsyrTA__PsyrA	2.3000000000000003e-28	96.9	0.739	0.77	78	369
JAUBLF010000067.1_3	JAUBLF010000067.1	2134	379	ShosTA__ShosA	7.4e-58	193.7	0.752	0.599	55	281
JAUBLF010000068.1_4	JAUBLF010000068.1	2155	936	UG9__DNA_pol	3.1e-31	106.5	0.682	0.404	533	910
JAUBLF010000071.1_9	JAUBLF010000071.1	2214	913	Dodola__DolB	1.4e-27	94.5	0.437	0.194	602	778
JAUBLF010000079.1_15	JAUBLF010000079.1	2379	85	MADS__mad1	6.8e-05	20.4	0.451	0.376	19	50
JAUBLF010000083.1_9	JAUBLF010000083.1	2438	1044	Mokosh_type_I__MkoA_D	1.4000000000000002e-72	243.3	0.699	0.76	246	1038
JAUBLF010000084.1_16	JAUBLF010000084.1	2459	384	Zorya__ZorB	1.1e-05	22.6	0.615	0.562	26	241
JAUBLF010000096.1_1	JAUBLF010000096.1	2638	491	Wadjet__JetA_I	5.3e-149	495.0	0.996	0.992	2	488
JAUBLF010000096.1_2	JAUBLF010000096.1	2639	234	Wadjet__JetB_I	4.500000000000001e-65	217.0	0.806	0.919	11	225
JAUBLF010000096.1_4	JAUBLF010000096.1	2641	678	Wadjet__JetC_I	4e-204	678.3	0.588	0.96	1	651
