hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAYGQM010000001.1_37	JAYGQM010000001.1	37	862	Dodola__DolB	5.099999999999999e-22	76.4	0.587	0.273	489	723
JAYGQM010000001.1_128	JAYGQM010000001.1	128	180	DarTG__DarG	4.6999999999999994e-67	224.2	0.735	0.967	1	174
JAYGQM010000001.1_399	JAYGQM010000001.1	399	118	Dpd__QueD	1.9000000000000002e-57	190.8	0.958	0.975	3	117
JAYGQM010000001.1_524	JAYGQM010000001.1	524	246	Zorya_III__ZorG3	6.2e-92	305.9	0.892	0.992	1	244
JAYGQM010000001.1_526	JAYGQM010000001.1	526	222	Zorya__ZorB	1.8e-16	58.3	0.845	0.914	8	210
JAYGQM010000001.1_527	JAYGQM010000001.1	527	219	Zorya_III__ZorF3	1.7e-80	268.4	0.835	0.977	1	214
JAYGQM010000001.1_575	JAYGQM010000001.1	575	379	PsyrTA__PsyrA	3.1e-31	106.7	0.769	0.802	66	369
JAYGQM010000001.1_575	JAYGQM010000001.1	575	379	ShosTA__ShosA	7.2e-57	190.8	0.726	0.575	67	284
JAYGQM010000001.1_644	JAYGQM010000001.1	644	583	UG6__DnaG	1.1e-33	114.5	0.817	0.492	34	320
JAYGQM010000002.1_60	JAYGQM010000002.1	719	375	Veles__VlsB1	8e-115	381.8	0.959	0.941	18	370
JAYGQM010000002.1_60	JAYGQM010000002.1	719	375	Veles__VlsB2	7.1e-115	382.0	0.921	0.939	18	369
JAYGQM010000002.1_99	JAYGQM010000002.1	758	309	RM_Type_II__Type_II_MTases_FAM_8	4.4e-13	47.0	0.457	0.46	161	302
JAYGQM010000002.1_99	JAYGQM010000002.1	758	309	RM_Type_II__Type_II_MTases_FAM_20	1.0000000000000001e-20	71.9	0.89	0.809	53	302
JAYGQM010000002.1_99	JAYGQM010000002.1	758	309	RM_Type_II__Type_II_MTases_FAM_26	1.5e-28	97.7	0.734	0.803	53	300
JAYGQM010000002.1_99	JAYGQM010000002.1	758	309	RM_Type_II__Type_II_MTases_FAM_19	7.7e-29	98.8	0.94	0.799	53	299
JAYGQM010000002.1_99	JAYGQM010000002.1	758	309	RM_Type_II__Type_II_MTases_FAM_9	2e-31	107.1	0.894	0.828	50	305
JAYGQM010000002.1_99	JAYGQM010000002.1	758	309	RM_Type_II__Type_II_MTases_FAM_3	1.0000000000000001e-34	118.2	0.91	0.812	53	303
JAYGQM010000002.1_99	JAYGQM010000002.1	758	309	RM_Type_II__Type_II_MTases_FAM_1	3.1e-70	234.7	0.894	0.816	51	302
JAYGQM010000002.1_133	JAYGQM010000002.1	792	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.4e-10	38.9	0.633	0.405	658	1130
JAYGQM010000002.1_133	JAYGQM010000002.1	792	1168	Wadjet__JetC_I	2.7e-12	43.4	0.449	0.429	340	840
JAYGQM010000002.1_133	JAYGQM010000002.1	792	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	2e-12	43.9	0.436	0.417	1	487
JAYGQM010000002.1_148	JAYGQM010000002.1	807	482	DEDDh_I_II_III_IV_V_VI_1	3.5e-17	61.0	0.975	0.373	6	185
JAYGQM010000002.1_179	JAYGQM010000002.1	838	212	DEDDh_I_II_III_IV_V_VI_1	3.9e-24	83.6	0.994	0.825	26	200
JAYGQM010000002.1_248	JAYGQM010000002.1	907	242	Zorya__ZorB	2.7e-11	41.3	0.562	0.558	93	227
JAYGQM010000002.1_258	JAYGQM010000002.1	917	256	Gao_Qat__QatD	2.8e-17	60.8	0.953	0.973	2	250
JAYGQM010000002.1_259	JAYGQM010000002.1	918	278	CBASS__AG_E1_ThiF	1.4e-34	117.6	0.586	0.518	20	163
JAYGQM010000002.1_397	JAYGQM010000002.1	1056	834	BREX__brxHI	5.9e-49	165.0	0.854	0.763	23	658
JAYGQM010000002.1_397	JAYGQM010000002.1	1056	834	Shango__SngC	3.5e-62	209.0	0.871	0.772	15	658
JAYGQM010000002.1_443	JAYGQM010000002.1	1102	264	Ukko__UkkA1	2.9999999999999997e-93	310.2	0.941	0.962	9	262
JAYGQM010000002.1_443	JAYGQM010000002.1	1102	264	Ukko__UkkA2	2.9999999999999997e-93	310.2	0.941	0.962	9	262
JAYGQM010000002.1_447	JAYGQM010000002.1	1106	391	Ukko__UkkD2	5.1e-29	99.4	0.691	0.529	26	232
JAYGQM010000002.1_447	JAYGQM010000002.1	1106	391	Ukko__UkkD1	5.1e-29	99.4	0.691	0.529	26	232
JAYGQM010000003.1_24	JAYGQM010000003.1	1210	370	Veles__VlsB1	7.9e-124	411.4	0.97	0.978	3	364
JAYGQM010000003.1_24	JAYGQM010000003.1	1210	370	Veles__VlsB2	1.3e-126	420.7	0.936	0.981	2	364
JAYGQM010000003.1_62	JAYGQM010000003.1	1248	761	Dodola__DolB	1.2000000000000001e-20	72.0	0.491	0.254	429	621
JAYGQM010000003.1_83	JAYGQM010000003.1	1269	381	CBASS__AG_E1_ThiF	1.9000000000000003e-72	241.6	0.996	0.627	119	357
JAYGQM010000003.1_168	JAYGQM010000003.1	1354	83	Lamassu-Fam__LmuC_DS-30C	1.2e-14	52.0	0.96	0.916	2	77
JAYGQM010000003.1_169	JAYGQM010000003.1	1355	592	Lamassu-Fam__LmuB_SMC_Cap4_nuclease	3.9e-07	26.8	0.823	0.831	38	529
JAYGQM010000003.1_169	JAYGQM010000003.1	1355	592	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	4.9e-14	50.2	0.9	0.883	15	537
JAYGQM010000003.1_169	JAYGQM010000003.1	1355	592	Lamassu-Fam__LmuB_DS-30D	1.6e-157	523.7	0.996	0.997	1	590
JAYGQM010000003.1_173	JAYGQM010000003.1	1359	78	MazEF__MazE	9e-12	42.8	0.525	0.538	2	43
JAYGQM010000003.1_226	JAYGQM010000003.1	1412	525	RM_Type_II__Type_II_MTases_FAM_0	6.2000000000000004e-21	73.0	0.473	0.37	14	207
JAYGQM010000003.1_226	JAYGQM010000003.1	1412	525	Druantia_II__DruM	2.9000000000000004e-26	90.5	0.437	0.377	10	207
JAYGQM010000003.1_226	JAYGQM010000003.1	1412	525	RM_Type_II__Type_II_MTases_FAM_2	8e-29	98.8	0.508	0.37	15	208
JAYGQM010000003.1_245	JAYGQM010000003.1	1431	573	RT_I_II_III_IV_V_VI_1	2e-55	185.8	0.869	0.464	70	335
JAYGQM010000003.1_270	JAYGQM010000003.1	1456	997	Gabija__GajB_3	3.2e-09	34.4	0.593	0.262	664	924
JAYGQM010000003.1_270	JAYGQM010000003.1	1456	997	Gabija__GajB_2	1.2e-40	137.6	0.53	0.298	632	928
JAYGQM010000003.1_282	JAYGQM010000003.1	1468	889	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	2.2e-11	41.5	0.73	0.606	179	717
JAYGQM010000003.1_287	JAYGQM010000003.1	1473	321	SspBCDE__SspD	2.6e-07	28.4	0.468	0.421	122	256
JAYGQM010000003.1_294	JAYGQM010000003.1	1480	155	Veles__VlsC1	1.4e-37	127.0	0.959	0.974	2	152
JAYGQM010000003.1_294	JAYGQM010000003.1	1480	155	Veles__VlsC2	1.2e-37	127.2	0.953	0.961	3	151
JAYGQM010000003.1_341	JAYGQM010000003.1	1527	195	DEDDh_I_II_III_IV_V_VI_1	2.3e-10	38.8	0.956	0.805	12	168
JAYGQM010000003.1_487	JAYGQM010000003.1	1673	1465	Hachiman__HamB	5.6e-21	72.4	0.42	0.252	5	373
JAYGQM010000003.1_487	JAYGQM010000003.1	1673	1465	Shango__SngC	2.3999999999999997e-66	222.7	0.744	0.372	16	560
