sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JAYGQN010000001.1_SoFic_17	SoFIC	SoFic	Defense	JAYGQN010000001.1_91	JAYGQN010000001.1_91	JAYGQN010000001.1_91	1	SoFic__SoFic
JAYGQN010000001.1_CAS_Class1-Subtype-I-F_20	Cas	CAS_Class1-Subtype-I-F	Defense	JAYGQN010000001.1_119	JAYGQN010000001.1_124	JAYGQN010000001.1_119,JAYGQN010000001.1_120,JAYGQN010000001.1_121,JAYGQN010000001.1_122,JAYGQN010000001.1_123,JAYGQN010000001.1_124	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JAYGQN010000001.1_DRT_3_15	DRT	DRT_3	Defense	JAYGQN010000001.1_500	JAYGQN010000001.1_502	JAYGQN010000001.1_500,JAYGQN010000001.1_501,JAYGQN010000001.1_502	3	DRT_3__SLATT,DRT_3__drt3a,DRT_3__drt3b
JAYGQN010000001.1_PD-Lambda-1_16	PD-Lambda-1	PD-Lambda-1	Defense	JAYGQN010000001.1_505	JAYGQN010000001.1_505	JAYGQN010000001.1_505	1	PD-Lambda-1__PD-Lambda-1
JAYGQN010000002.1_DS-35_4	DS-35	DS-35	Defense	JAYGQN010000002.1_143	JAYGQN010000002.1_143	JAYGQN010000002.1_143	1	DS-35__DS-35
JAYGQN010000002.1_PD-T7-2_7	PD-T7-2	PD-T7-2	Defense	JAYGQN010000002.1_147	JAYGQN010000002.1_148	JAYGQN010000002.1_147,JAYGQN010000002.1_148	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
JAYGQN010000002.1_Hypnos_6	Hypnos	Hypnos	Defense	JAYGQN010000002.1_150	JAYGQN010000002.1_150	JAYGQN010000002.1_150	1	Hypnos__HyoA
JAYGQN010000002.1_Gabija_5	Gabija	Gabija	Defense	JAYGQN010000002.1_169	JAYGQN010000002.1_170	JAYGQN010000002.1_169,JAYGQN010000002.1_170	2	Gabija__GajA,Gabija__GajB_2
JAYGQN010000002.1_Septu_8	Septu	Septu	Defense	JAYGQN010000002.1_255	JAYGQN010000002.1_256	JAYGQN010000002.1_255,JAYGQN010000002.1_256	2	Septu__PtuA_2,Septu__PtuB_2
JAYGQN010000002.1_Septu_9	Septu	Septu	Defense	JAYGQN010000002.1_276	JAYGQN010000002.1_277	JAYGQN010000002.1_276,JAYGQN010000002.1_277	2	Septu__PtuA,Septu__PtuB
JAYGQN010000003.1_RM_Type_III_18	RM	RM_Type_III	Defense	JAYGQN010000003.1_238	JAYGQN010000003.1_239	JAYGQN010000003.1_238,JAYGQN010000003.1_239	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JAYGQN010000003.1_RloC_11	RloC	RloC	Defense	JAYGQN010000003.1_257	JAYGQN010000003.1_257	JAYGQN010000003.1_257	1	RloC__RloC
JAYGQN010000003.1_JukAB_10	JukAB	JukAB	Defense	JAYGQN010000003.1_292	JAYGQN010000003.1_293	JAYGQN010000003.1_292,JAYGQN010000003.1_293	2	JukAB__JukA,JukAB__JukB
JAYGQN010000004.1_RM_Type_IV_19	RM	RM_Type_IV	Defense	JAYGQN010000004.1_172	JAYGQN010000004.1_173	JAYGQN010000004.1_172,JAYGQN010000004.1_173	2	RM_Type_IV__FAM_1,RM_Type_IV__Type_IV_01
JAYGQN010000004.1_Zorya_TypeIII_12	Zorya	Zorya_TypeIII	Defense	JAYGQN010000004.1_646	JAYGQN010000004.1_649	JAYGQN010000004.1_646,JAYGQN010000004.1_648,JAYGQN010000004.1_649	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JAYGQN010000005.1_Dnd_ABCDE_14	Dnd	Dnd_ABCDE	Defense	JAYGQN010000005.1_270	JAYGQN010000005.1_277	JAYGQN010000005.1_270,JAYGQN010000005.1_271,JAYGQN010000005.1_272,JAYGQN010000005.1_273,JAYGQN010000005.1_274,JAYGQN010000005.1_277	6	Dnd__DndA,Dnd__DndB,Dnd__DndB,Dnd__DndC,Dnd__DndD,Dnd__DndE
JAYGQN010000006.1_SoFic_1	SoFIC	SoFic	Defense	JAYGQN010000006.1_110	JAYGQN010000006.1_110	JAYGQN010000006.1_110	1	SoFic__SoFic
JAYGQN010000006.1_Wadjet_I_3	Wadjet	Wadjet_I	Defense	JAYGQN010000006.1_250	JAYGQN010000006.1_254	JAYGQN010000006.1_250,JAYGQN010000006.1_251,JAYGQN010000006.1_254	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
JAYGQN010000011.1_Septu_13	Septu	Septu	Defense	JAYGQN010000011.1_27	JAYGQN010000011.1_28	JAYGQN010000011.1_27,JAYGQN010000011.1_28	2	Septu__PtuA,Septu__PtuB
