hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JAUBLA010000001.1_61	JAUBLA010000001.1	61	322	WYL_I_II_III_IV_V_VI_4	1.6e-39	133.4	0.965	0.528	144	313
JAUBLA010000001.1_61	JAUBLA010000001.1	61	322	WYL_I_II_III_IV_V_VI_1	5.2e-67	224.2	0.984	0.994	1	320
JAUBLA010000002.1_18	JAUBLA010000002.1	88	582	UG6__DnaG	1.1e-35	120.9	0.832	0.503	34	326
JAUBLA010000003.1_2	JAUBLA010000003.1	136	724	Gabija__GajB_3	3.4e-13	47.2	0.654	0.378	21	294
JAUBLA010000003.1_2	JAUBLA010000003.1	136	724	Gabija__GajB_1	4.2e-35	119.1	0.916	0.834	13	616
JAUBLA010000003.1_2	JAUBLA010000003.1	136	724	UG35__UvrD	2.9e-77	258.1	0.532	0.599	4	437
JAUBLA010000003.1_2	JAUBLA010000003.1	136	724	Gabija__GajB_2	9.1e-103	342.4	0.777	0.88	1	637
JAUBLA010000003.1_4	JAUBLA010000003.1	138	473	Mokosh_type_I__MkoB_C	1.3e-06	24.7	0.463	0.696	115	443
JAUBLA010000003.1_4	JAUBLA010000003.1	138	473	DISARM__drmC	2.3e-16	57.8	0.566	0.298	295	435
JAUBLA010000004.1_35	JAUBLA010000004.1	211	246	Zorya_III__ZorG3	9e-91	301.8	0.892	0.992	1	244
JAUBLA010000004.1_36	JAUBLA010000004.1	212	835	Zorya__ZorA	4.6e-08	29.9	0.737	0.612	120	630
JAUBLA010000004.1_37	JAUBLA010000004.1	213	225	Zorya__ZorB	3.6e-16	56.9	0.819	0.876	9	205
JAUBLA010000004.1_38	JAUBLA010000004.1	214	224	Zorya_III__ZorF3	7.2e-79	262.8	0.815	0.969	1	217
JAUBLA010000006.1_8	JAUBLA010000006.1	300	118	Dpd__QueD	7.4e-57	188.6	0.958	0.975	3	117
JAUBLA010000007.1_27	JAUBLA010000007.1	373	383	Septu__PtuA	3.6e-49	166.4	0.832	0.906	1	347
JAUBLA010000008.1_2	JAUBLA010000008.1	397	225	Dpd__QueC	8.3e-54	179.8	0.986	0.978	2	221
JAUBLA010000008.1_9	JAUBLA010000008.1	404	601	PsyrTA__PsyrT	4.3e-91	303.7	0.52	0.579	4	351
JAUBLA010000011.1_29	JAUBLA010000011.1	563	1168	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	9.7e-10	35.7	0.517	0.307	772	1130
JAUBLA010000011.1_29	JAUBLA010000011.1	563	1168	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	1e-11	41.3	0.434	0.415	1	485
JAUBLA010000011.1_29	JAUBLA010000011.1	563	1168	Wadjet__JetC_I	3.9e-13	45.8	0.449	0.429	340	840
JAUBLA010000011.1_43	JAUBLA010000011.1	577	482	DEDDh_I_II_III_IV_V_VI_1	6.7e-18	63.0	0.988	0.378	6	187
JAUBLA010000013.1_36	JAUBLA010000013.1	654	761	Dodola__DolB	9.9e-21	71.9	0.488	0.252	430	621
JAUBLA010000015.1_41	JAUBLA010000015.1	741	415	Dnd__DndA	3.2e-36	122.7	0.865	0.819	34	373
JAUBLA010000016.1_33	JAUBLA010000016.1	780	245	DEDDh_I_II_III_IV_V_VI_1	4.4000000000000005e-36	122.1	0.994	0.665	4	166
JAUBLA010000018.1_6	JAUBLA010000018.1	831	329	CBASS__Phospholipase	1.2999999999999999e-114	380.6	0.958	0.967	6	323
JAUBLA010000018.1_7	JAUBLA010000018.1	832	379	CBASS__Cyclase_II	1.4e-78	262.0	0.973	0.953	3	363
JAUBLA010000018.1_8	JAUBLA010000018.1	833	545	CBASS__AG_E2_Prok-E2_B	7e-11	39.7	0.791	0.198	27	134
JAUBLA010000018.1_8	JAUBLA010000018.1	833	545	CBASS__AG_E1_ThiF	9.100000000000001e-20	68.7	0.824	0.38	305	511
JAUBLA010000018.1_9	JAUBLA010000018.1	834	159	CBASS__Jab	2.3999999999999998e-52	175.0	0.664	0.874	9	147
JAUBLA010000018.1_10	JAUBLA010000018.1	835	278	Gao_TerY__TerYA	2.4e-157	520.1	1.0	0.996	1	277
JAUBLA010000018.1_11	JAUBLA010000018.1	836	249	Gao_TerY__TerYB	3.5000000000000003e-71	236.9	0.979	0.96	4	242
JAUBLA010000018.1_12	JAUBLA010000018.1	837	553	Gao_TerY__TerYC	1.9e-176	585.5	0.923	0.937	1	518
JAUBLA010000018.1_37	JAUBLA010000018.1	862	362	Retron_VII_2__DUF3800	2.6e-14	51.4	0.981	0.862	3	314
JAUBLA010000022.1_17	JAUBLA010000022.1	1009	194	DarTG__DarG	1.0999999999999999e-66	222.6	0.748	0.912	1	177
JAUBLA010000022.1_24	JAUBLA010000022.1	1016	782	RM_Type_II__Type_II_REase06	1.8e-16	58.4	0.717	0.696	3	546
JAUBLA010000022.1_25	JAUBLA010000022.1	1017	383	Dnd__DndA	1.3e-91	305.1	0.968	0.953	1	365
JAUBLA010000022.1_26	JAUBLA010000022.1	1018	279	SspBCDE__SspD	4.3e-141	467.0	0.989	0.993	2	278
JAUBLA010000022.1_27	JAUBLA010000022.1	1019	1109	BREX__brxC4	1.4e-33	113.4	0.451	0.569	157	787
JAUBLA010000022.1_27	JAUBLA010000022.1	1019	1109	SspBCDE__SspC	0.0	1286.8	0.993	0.989	5	1101
JAUBLA010000022.1_28	JAUBLA010000022.1	1020	312	SspBCDE__SspB	5.2e-43	145.1	0.92	0.917	10	295
JAUBLA010000029.1_5	JAUBLA010000029.1	1220	681	UG35__UvrD	9e-83	276.3	0.515	0.614	26	443
JAUBLA010000029.1_5	JAUBLA010000029.1	1220	681	Gabija__GajB_2	2.1e-98	328.0	0.777	0.932	25	659
JAUBLA010000030.1_3	JAUBLA010000030.1	1241	189	cas6f_I_II_III_IV_V_VI_1	1.1999999999999999e-54	182.7	1.0	0.995	1	188
JAUBLA010000030.1_3	JAUBLA010000030.1	1241	189	cas6f_I_II_III_IV_V_VI_2	3.6e-58	194.3	1.0	0.995	1	188
JAUBLA010000030.1_3	JAUBLA010000030.1	1241	189	cas6f_I_II_III_IV_V_VI_3	2.5e-62	208.0	1.0	0.979	4	188
JAUBLA010000030.1_4	JAUBLA010000030.1	1242	346	cas7f_I-F_1	3.6e-134	445.1	1.0	0.983	6	345
JAUBLA010000030.1_4	JAUBLA010000030.1	1242	346	cas7f_I-F_2	1.1e-140	466.3	0.997	0.971	7	342
JAUBLA010000030.1_5	JAUBLA010000030.1	1243	337	cas5f_I-F_1	1.5e-16	58.0	0.51	0.415	11	150
JAUBLA010000030.1_5	JAUBLA010000030.1	1243	337	cas5f_I-F_2	1.1e-86	288.4	1.0	0.911	10	316
JAUBLA010000030.1_5	JAUBLA010000030.1	1243	337	cas5f_I-F_3	6.5e-103	341.8	1.0	0.908	11	316
JAUBLA010000030.1_5	JAUBLA010000030.1	1243	337	cas5f_I-F_4	6.900000000000001e-108	358.0	1.0	0.905	11	315
JAUBLA010000030.1_6	JAUBLA010000030.1	1244	452	cas8f_I-F_3	2.1e-105	350.4	0.984	0.874	39	433
JAUBLA010000030.1_6	JAUBLA010000030.1	1244	452	cas8f_I-F_4	3.2e-126	419.2	1.0	0.865	39	429
JAUBLA010000030.1_6	JAUBLA010000030.1	1244	452	cas8f_I-F_8	4.1e-129	428.6	1.0	0.863	39	428
