sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
JBEGDW010000001.1_Zorya_TypeIII_8	Zorya	Zorya_TypeIII	Defense	JBEGDW010000001.1_135	JBEGDW010000001.1_138	JBEGDW010000001.1_135,JBEGDW010000001.1_136,JBEGDW010000001.1_138	3	Zorya_III__ZorF3,Zorya_III__ZorG3,Zorya__ZorB
JBEGDW010000001.1_RM_Type_IV_18	RM	RM_Type_IV	Defense	JBEGDW010000001.1_607	JBEGDW010000001.1_608	JBEGDW010000001.1_607,JBEGDW010000001.1_608	2	RM_Type_IV__FAM_1,RM_Type_IV__Type_IV_01
JBEGDW010000001.1_Septu_5	Septu	Septu	Defense	JBEGDW010000001.1_1626	JBEGDW010000001.1_1627	JBEGDW010000001.1_1626,JBEGDW010000001.1_1627	2	Septu__PtuA,Septu__PtuB
JBEGDW010000001.1_Septu_6	Septu	Septu	Defense	JBEGDW010000001.1_1647	JBEGDW010000001.1_1648	JBEGDW010000001.1_1647,JBEGDW010000001.1_1648	2	Septu__PtuA_2,Septu__PtuB_2
JBEGDW010000001.1_Gabija_2	Gabija	Gabija	Defense	JBEGDW010000001.1_1733	JBEGDW010000001.1_1734	JBEGDW010000001.1_1733,JBEGDW010000001.1_1734	2	Gabija__GajA,Gabija__GajB_2
JBEGDW010000001.1_Hypnos_3	Hypnos	Hypnos	Defense	JBEGDW010000001.1_1753	JBEGDW010000001.1_1753	JBEGDW010000001.1_1753	1	Hypnos__HyoA
JBEGDW010000001.1_PD-T7-2_4	PD-T7-2	PD-T7-2	Defense	JBEGDW010000001.1_1755	JBEGDW010000001.1_1756	JBEGDW010000001.1_1755,JBEGDW010000001.1_1756	2	PD-T7-2__PD-T7-2_A,PD-T7-2__PD-T7-2_B
JBEGDW010000001.1_DS-35_1	DS-35	DS-35	Defense	JBEGDW010000001.1_1760	JBEGDW010000001.1_1760	JBEGDW010000001.1_1760	1	DS-35__DS-35
JBEGDW010000001.1_Septu_7	Septu	Septu	Defense	JBEGDW010000001.1_1918	JBEGDW010000001.1_1919	JBEGDW010000001.1_1918,JBEGDW010000001.1_1919	2	Septu__PtuA,Septu__PtuB
JBEGDW010000002.1_JukAB_10	JukAB	JukAB	Defense	JBEGDW010000002.1_502	JBEGDW010000002.1_503	JBEGDW010000002.1_502,JBEGDW010000002.1_503	2	JukAB__JukA,JukAB__JukB
JBEGDW010000002.1_RloC_11	RloC	RloC	Defense	JBEGDW010000002.1_537	JBEGDW010000002.1_537	JBEGDW010000002.1_537	1	RloC__RloC
JBEGDW010000002.1_RM_Type_III_19	RM	RM_Type_III	Defense	JBEGDW010000002.1_555	JBEGDW010000002.1_556	JBEGDW010000002.1_555,JBEGDW010000002.1_556	2	RM_Type_III__Type_III_MTases_FAM_0,RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed
JBEGDW010000003.1_PD-Lambda-1_13	PD-Lambda-1	PD-Lambda-1	Defense	JBEGDW010000003.1_91	JBEGDW010000003.1_91	JBEGDW010000003.1_91	1	PD-Lambda-1__PD-Lambda-1
JBEGDW010000003.1_DRT_3_12	DRT	DRT_3	Defense	JBEGDW010000003.1_94	JBEGDW010000003.1_96	JBEGDW010000003.1_94,JBEGDW010000003.1_95,JBEGDW010000003.1_96	3	DRT_3__SLATT,DRT_3__drt3a,DRT_3__drt3b
JBEGDW010000003.1_CAS_Class1-Subtype-I-F_20	Cas	CAS_Class1-Subtype-I-F	Defense	JBEGDW010000003.1_475	JBEGDW010000003.1_480	JBEGDW010000003.1_475,JBEGDW010000003.1_476,JBEGDW010000003.1_477,JBEGDW010000003.1_478,JBEGDW010000003.1_479,JBEGDW010000003.1_480	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
JBEGDW010000003.1_SoFic_14	SoFIC	SoFic	Defense	JBEGDW010000003.1_509	JBEGDW010000003.1_509	JBEGDW010000003.1_509	1	SoFic__SoFic
JBEGDW010000004.1_Dnd_ABCDE_9	Dnd	Dnd_ABCDE	Defense	JBEGDW010000004.1_42	JBEGDW010000004.1_49	JBEGDW010000004.1_42,JBEGDW010000004.1_45,JBEGDW010000004.1_46,JBEGDW010000004.1_47,JBEGDW010000004.1_48,JBEGDW010000004.1_49	6	Dnd__DndA,Dnd__DndB,Dnd__DndB,Dnd__DndC,Dnd__DndD,Dnd__DndE
JBEGDW010000005.1_SoFic_15	SoFIC	SoFic	Defense	JBEGDW010000005.1_110	JBEGDW010000005.1_110	JBEGDW010000005.1_110	1	SoFic__SoFic
JBEGDW010000005.1_Wadjet_I_17	Wadjet	Wadjet_I	Defense	JBEGDW010000005.1_250	JBEGDW010000005.1_254	JBEGDW010000005.1_250,JBEGDW010000005.1_251,JBEGDW010000005.1_254	3	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I
