hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
CP167815.1_15	CP167815.1	15	487	DISARM__drmC	3.6e-18	64.0	0.604	0.31	301	451
CP167815.1_16	CP167815.1	16	242	WYL_I_II_III_IV_V_VI_4	1.2e-14	52.8	0.512	0.364	141	228
CP167815.1_16	CP167815.1	16	242	WYL_I_II_III_IV_V_VI_1	2.9e-60	202.3	0.722	0.926	1	224
CP167815.1_53	CP167815.1	53	832	BREX__brxHI	1.5e-43	147.1	0.463	0.406	77	414
CP167815.1_55	CP167815.1	55	86	PfiAT__PfiA	1.6e-08	32.4	0.939	0.953	1	82
CP167815.1_106	CP167815.1	106	877	RloC__RloC	1.1000000000000001e-131	438.9	0.976	0.886	79	855
CP167815.1_206	CP167815.1	206	277	SoFic__SoFic	1.4e-86	288.9	0.715	0.957	7	271
CP167815.1_288	CP167815.1	288	271	Gao_Qat__QatD	1.6e-15	55.1	0.795	0.764	16	222
CP167815.1_427	CP167815.1	427	352	Ukko__UkkD2	6.6e-61	203.9	0.947	0.747	73	335
CP167815.1_427	CP167815.1	427	352	Ukko__UkkD1	6.6e-61	203.9	0.947	0.747	73	335
CP167815.1_634	CP167815.1	634	322	WYL_I_II_III_IV_V_VI_4	9e-40	134.5	0.965	0.528	144	313
CP167815.1_634	CP167815.1	634	322	WYL_I_II_III_IV_V_VI_1	5.2e-68	227.8	0.984	0.994	1	320
CP167815.1_1056	CP167815.1	1056	824	Dodola__DolB	9.1e-11	39.4	0.515	0.24	311	508
CP167815.1_1063	CP167815.1	1063	245	DEDDh_I_II_III_IV_V_VI_1	2.5e-35	119.9	0.994	0.665	4	166
CP167815.1_1144	CP167815.1	1144	1060	RM__Type_I_REases_FAM_2.einsi_trimmed	1.3e-09	34.9	0.463	0.408	314	746
CP167815.1_1144	CP167815.1	1144	1060	RM__Type_I_REases_FAM_0.einsi_trimmed	1.7999999999999998e-243	809.1	0.994	0.978	1	1037
CP167815.1_1283	CP167815.1	1283	232	WYL_I_II_III_IV_V_VI_4	1.1e-08	33.3	0.448	0.332	138	214
CP167815.1_1283	CP167815.1	1283	232	WYL_I_II_III_IV_V_VI_1	1.2e-58	197.1	0.712	0.944	4	222
CP167815.1_1336	CP167815.1	1336	232	WYL_I_II_III_IV_V_VI_4	1.1e-08	33.3	0.448	0.332	138	214
CP167815.1_1336	CP167815.1	1336	232	WYL_I_II_III_IV_V_VI_1	1.2e-58	197.1	0.712	0.944	4	222
CP167815.1_1384	CP167815.1	1384	834	BREX__brxHI	1.4e-50	170.3	0.853	0.761	23	657
CP167815.1_1384	CP167815.1	1384	834	Shango__SngC	3.2e-62	209.1	0.869	0.772	16	659
CP167815.1_1515	CP167815.1	1515	277	CBASS__AG_E1_ThiF	4.5e-35	119.1	0.582	0.516	20	162
CP167815.1_1516	CP167815.1	1516	256	Gao_Qat__QatD	3.3e-16	57.3	0.937	0.957	2	246
CP167815.1_1526	CP167815.1	1526	242	Zorya__ZorB	8.7e-12	42.9	0.562	0.558	93	227
CP167815.1_1600	CP167815.1	1600	212	DEDDh_I_II_III_IV_V_VI_1	1.9e-24	84.5	0.994	0.825	26	200
CP167815.1_1629	CP167815.1	1629	482	DEDDh_I_II_III_IV_V_VI_1	5.9e-18	63.5	0.975	0.373	6	185
CP167815.1_1659	CP167815.1	1659	1188	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	6e-11	40.0	0.645	0.398	678	1150
CP167815.1_1659	CP167815.1	1659	1188	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	6.4e-12	42.3	0.434	0.408	21	505
CP167815.1_1659	CP167815.1	1659	1188	Wadjet__JetC_I	5.1e-15	52.3	0.451	0.423	360	862
CP167815.1_1721	CP167815.1	1721	375	Veles__VlsB1	1.5e-110	367.7	0.959	0.941	18	370
CP167815.1_1721	CP167815.1	1721	375	Veles__VlsB2	2.8e-111	370.2	0.923	0.941	17	369
CP167815.1_1909	CP167815.1	1909	382	Dpd__DpdA	6.9e-08	29.5	0.52	0.545	141	348
