hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
JBEGFQ010000105.1_13	JBEGFQ010000105.1	297	385	SoFic__SoFic	1e-121	404.7	0.981	0.909	18	367
JBEGFQ010000107.1_7	JBEGFQ010000107.1	325	279	CBASS__AG_E1_ThiF	9.2e-32	108.5	0.582	0.513	20	162
JBEGFQ010000107.1_8	JBEGFQ010000107.1	326	261	Gao_Qat__QatD	3.3e-16	57.5	0.953	0.954	2	250
JBEGFQ010000108.1_8	JBEGFQ010000108.1	342	1380	Gabija__GajB_2	1.7999999999999998e-33	114.0	0.625	0.536	190	929
JBEGFQ010000011.1_18	JBEGFQ010000011.1	378	379	PsyrTA__PsyrA	2.9999999999999997e-29	100.3	0.784	0.826	57	369
JBEGFQ010000011.1_18	JBEGFQ010000011.1	378	379	ShosTA__ShosA	1.8000000000000001e-56	189.6	0.686	0.544	79	284
JBEGFQ010000111.1_11	JBEGFQ010000111.1	457	299	WYL_I_II_III_IV_V_VI_4	3e-22	77.6	0.988	0.572	119	289
JBEGFQ010000111.1_11	JBEGFQ010000111.1	457	299	WYL_I_II_III_IV_V_VI_1	7.7e-43	145.3	0.901	0.967	2	290
JBEGFQ010000117.1_8	JBEGFQ010000117.1	531	862	Dodola__DolB	4.299999999999999e-22	76.8	0.595	0.276	486	723
JBEGFQ010000125.1_2	JBEGFQ010000125.1	675	747	CBASS__AG_E1_ThiF	3e-14	51.1	0.406	0.135	370	470
JBEGFQ010000125.1_2	JBEGFQ010000125.1	675	747	CBASS__Jab	3.5e-27	93.3	0.649	0.183	603	739
JBEGFQ010000125.1_2	JBEGFQ010000125.1	675	747	6A_MBL__cap2_3	2.8e-50	169.2	0.535	0.521	352	740
JBEGFQ010000125.1_3	JBEGFQ010000125.1	676	387	6A_MBL__MblB	4.4e-43	145.5	0.966	0.956	5	374
JBEGFQ010000127.1_4	JBEGFQ010000127.1	691	322	WYL_I_II_III_IV_V_VI_4	8e-39	131.6	0.965	0.528	144	313
JBEGFQ010000127.1_4	JBEGFQ010000127.1	691	322	WYL_I_II_III_IV_V_VI_1	5.2e-67	224.7	0.984	0.994	1	320
JBEGFQ010000128.1_11	JBEGFQ010000128.1	708	521	DISARM__drmC	3.8e-14	51.0	0.479	0.261	329	464
JBEGFQ010000013.1_38	JBEGFQ010000013.1	754	180	DarTG__DarG	1.3e-66	222.8	0.744	0.978	1	176
