seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAUIPJ010000001.1	361	6	0	1	11	0.2806	0.8570	0.2909	0.0000	0.7091	0.0000	0.0582	0.2521	0.0305	0.0609	0.0000	0.0028	0.0222	0.0000	0.0139	0.3407	0.0637	0.0360	0.8044	0.5510	0.0000	0.0000	0.0000	0.0000	0.0000	54.0462	-118.3606	-367.1474
JAUIPJ010000002.1	286	4	0	0	11	0.2947	0.8551	0.2727	0.0000	0.7273	0.0000	0.0699	0.3147	0.0350	0.0420	0.0035	0.0000	0.0070	0.0000	0.0070	0.4196	0.0455	0.0140	0.7833	0.6012	0.0000	0.0000	0.0000	0.0000	0.0035	59.3446	-91.4224	-347.7703
JAUIPJ010000003.1	261	5	1	1	11	0.3115	0.8788	0.3103	0.0000	0.6897	0.0000	0.0383	0.2950	0.0268	0.0268	0.0038	0.0000	0.0077	0.0038	0.0000	0.3602	0.0307	0.0115	0.7934	0.5937	0.0000	0.0000	0.0000	0.0000	0.0000	46.8046	-70.0013	-272.6267
JAUIPJ010000004.1	247	1	0	0	11	0.3211	0.8747	0.3522	0.0000	0.6478	0.0000	0.0769	0.3522	0.0283	0.0526	0.0000	0.0000	0.0040	0.0000	0.0000	0.4575	0.0526	0.0040	0.8025	0.5950	0.0000	0.0000	0.0000	0.0000	0.0000	60.7855	-73.9594	-338.4016
JAUIPJ010000005.1	186	3	0	0	11	0.2595	0.8567	0.3118	0.0000	0.6882	0.0000	0.0376	0.2527	0.0108	0.0430	0.0108	0.0054	0.0108	0.0054	0.0108	0.3011	0.0591	0.0269	0.8044	0.5653	0.0000	0.0000	0.0000	0.0000	0.0000	17.2375	-41.1383	-173.4541
JAUIPJ010000006.1	147	25	1	1	11	0.2397	0.8362	0.2517	0.0000	0.7483	0.0000	0.1565	0.2653	0.0612	0.0136	0.0068	0.0000	0.0068	0.0136	0.0204	0.4830	0.0204	0.0408	0.8985	0.2827	0.0000	0.0000	0.0000	0.0000	0.0068	60.3024	-91.8823	-164.5505
JAUIPJ010000007.1	120	1	1	1	11	0.3109	0.8776	0.3417	0.0000	0.6583	0.0000	0.1000	0.2750	0.0167	0.0583	0.0000	0.0000	0.0167	0.0000	0.0333	0.3917	0.0583	0.0500	0.7767	0.5177	0.0000	0.0000	0.0000	0.0000	0.0083	20.1753	-45.2344	-132.3843
JAUIPJ010000008.1	118	1	0	0	11	0.3077	0.8248	0.2373	0.0000	0.7627	0.0000	0.0424	0.3136	0.0000	0.0424	0.0085	0.0000	0.0085	0.0000	0.0169	0.3559	0.0508	0.0254	0.7773	0.6228	0.0000	0.0000	0.0000	0.0001	0.0000	13.6089	-24.6793	-129.9832
JAUIPJ010000009.1	91	1	0	1	11	0.3333	0.8470	0.2747	0.0000	0.7253	0.0000	0.0440	0.2747	0.0440	0.0220	0.0110	0.0000	0.0000	0.0000	0.0330	0.3626	0.0330	0.0330	0.7846	0.5942	0.0000	0.0000	0.0000	0.0003	0.0000	8.9545	-26.1960	-89.5596
JAUIPJ010000010.1	106	0	0	0	11	0.2857	0.8749	0.3113	0.0000	0.6887	0.0000	0.0755	0.3302	0.0283	0.0189	0.0000	0.0000	0.0566	0.0000	0.0094	0.4340	0.0189	0.0660	0.8138	0.4553	0.0000	0.0000	0.0001	0.0000	0.0000	29.9705	-57.8365	-122.3127
JAUIPJ010000011.1	78	4	0	0	11	0.1948	0.8561	0.2821	0.0000	0.7179	0.0000	0.0513	0.2564	0.0641	0.0513	0.0000	0.0000	0.0128	0.0000	0.0000	0.3718	0.0513	0.0128	0.7610	0.6380	0.0000	0.0000	0.0000	0.0003	0.0000	12.9822	-23.7350	-85.2739
JAUIPJ010000012.1	90	0	0	0	11	0.3933	0.8657	0.3444	0.0000	0.6556	0.0000	0.1333	0.3000	0.0111	0.0111	0.0000	0.0000	0.0333	0.0000	0.0333	0.4444	0.0111	0.0667	0.8986	0.3100	0.0000	0.0000	0.0050	0.0000	0.0333	30.0705	-52.5606	-95.2546
JAUIPJ010000013.1	85	0	1	0	11	0.2976	0.8610	0.2118	0.0000	0.7882	0.0000	0.0353	0.1647	0.0118	0.0706	0.0000	0.0000	0.0118	0.0000	0.0235	0.2118	0.0706	0.0353	0.7624	0.6073	0.0000	0.0000	0.0010	0.0104	0.0000	3.2708	-16.2528	-60.4582
JAUIPJ010000014.1	84	0	1	1	11	0.3373	0.8278	0.2619	0.0000	0.7381	0.0000	0.0238	0.2143	0.0119	0.1071	0.0119	0.0000	0.0000	0.0119	0.0119	0.2500	0.1190	0.0238	0.6511	0.7461	0.0000	0.0000	0.0000	0.2808	0.0000	-2.3482	-6.3086	-83.5592
JAUIPJ010000015.1	93	1	0	0	11	0.3261	0.7811	0.3656	0.0000	0.6344	0.0000	0.0108	0.2581	0.0108	0.1290	0.0108	0.0000	0.0000	0.0000	0.0000	0.2796	0.1398	0.0000	0.6629	0.7487	0.0000	0.0000	0.0000	0.1745	0.0000	2.5913	-4.4632	-110.8171
JAUIPJ010000016.1	94	2	0	0	11	0.3548	0.8196	0.2660	0.0000	0.7340	0.0000	0.0851	0.2979	0.0638	0.0319	0.0106	0.0000	0.0106	0.0000	0.0106	0.4468	0.0426	0.0213	0.8032	0.5774	0.0000	0.0000	0.0000	0.0000	0.0000	26.0158	-43.3309	-111.7051
JAUIPJ010000017.1	88	0	0	0	11	0.2414	0.8556	0.2273	0.0000	0.7727	0.0000	0.0227	0.2386	0.0000	0.0227	0.0227	0.0000	0.0000	0.0000	0.0114	0.2614	0.0455	0.0114	0.7045	0.6721	0.0000	0.0000	0.0000	0.3007	0.0000	-0.1370	-3.6397	-74.9806
JAUIPJ010000018.1	97	0	0	0	11	0.3854	0.8675	0.3299	0.0000	0.6701	0.0000	0.0825	0.2990	0.0103	0.0619	0.0206	0.0000	0.0000	0.0000	0.0000	0.3918	0.0825	0.0000	0.7692	0.6390	0.0000	0.0000	0.0000	0.0009	0.0000	13.3646	-15.4914	-121.8024
JAUIPJ010000019.1	73	0	0	0	11	0.2500	0.8801	0.2466	0.0000	0.7534	0.0000	0.0685	0.2740	0.0137	0.0411	0.0000	0.0000	0.0274	0.0000	0.0137	0.3562	0.0411	0.0411	0.7660	0.6180	0.0000	0.0000	0.0002	0.0007	0.0000	9.5554	-22.1329	-76.0417
JAUIPJ010000020.1	67	0	0	0	11	0.4091	0.8733	0.2687	0.0000	0.7313	0.0000	0.0000	0.3433	0.0149	0.1194	0.0000	0.0000	0.0000	0.0149	0.0299	0.3582	0.1194	0.0448	0.6571	0.7414	0.0000	0.0000	0.0000	0.5491	0.0149	-6.2726	-5.6610	-88.8103
JAUIPJ010000021.1	68	0	1	1	11	0.3731	0.8071	0.2941	0.0000	0.7059	0.0000	0.0294	0.3676	0.0588	0.0588	0.0147	0.0000	0.0588	0.0000	0.0000	0.4559	0.0735	0.0588	0.7870	0.5939	0.0000	0.0000	0.0000	0.0004	0.0000	8.3729	-28.6676	-92.8712
JAUIPJ010000022.1	71	3	5	0	11	0.2000	0.9041	0.1268	0.0000	0.8732	0.0000	0.0986	0.3944	0.0423	0.0563	0.0282	0.0000	0.0000	0.0000	0.0000	0.5352	0.0845	0.0000	0.8522	0.5232	0.0000	0.0000	0.0000	0.0000	0.0000	24.8665	-29.9700	-112.1425
JAUIPJ010000023.1	61	0	0	0	11	0.0667	0.8970	0.3443	0.0000	0.6557	0.0000	0.0328	0.4918	0.0000	0.0164	0.0000	0.0000	0.0164	0.0000	0.0164	0.5246	0.0164	0.0328	0.7786	0.6216	0.0000	0.0000	0.0000	0.0008	0.0000	10.7807	-17.9209	-94.9670
JAUIPJ010000024.1	57	1	0	0	11	0.2143	0.8838	0.4035	0.0000	0.5965	0.0000	0.0351	0.3860	0.0175	0.0702	0.0000	0.0000	0.0000	0.0000	0.0000	0.4386	0.0702	0.0000	0.7744	0.6327	0.0000	0.0000	0.0000	0.0057	0.0000	9.5862	-11.9913	-81.3620
JAUIPJ010000025.1	55	0	0	0	11	0.2222	0.8969	0.4182	0.0000	0.5818	0.0000	0.0364	0.3455	0.0000	0.0545	0.0000	0.0000	0.0000	0.0000	0.0000	0.3818	0.0545	0.0000	0.7850	0.6193	0.0000	0.0000	0.0000	0.0363	0.0000	6.5597	-6.5597	-69.1198
JAUIPJ010000026.1	59	3	0	0	11	0.2759	0.8614	0.2712	0.0000	0.7288	0.0000	0.0508	0.3051	0.0339	0.0339	0.0000	0.0000	0.0000	0.0000	0.0000	0.3898	0.0339	0.0000	0.7839	0.6209	0.0000	0.0000	0.0002	0.0013	0.0000	12.4955	-15.1614	-66.7207
JAUIPJ010000027.1	56	1	0	0	11	0.3091	0.8439	0.3036	0.0000	0.6964	0.0000	0.0536	0.2143	0.0000	0.0357	0.0000	0.0000	0.0000	0.0000	0.0179	0.2679	0.0357	0.0179	0.7558	0.6427	0.0000	0.0001	0.0038	0.0185	0.0000	6.2205	-9.6571	-45.5456
JAUIPJ010000028.1	64	2	0	0	11	0.3333	0.8436	0.2500	0.0000	0.7500	0.0000	0.0000	0.1562	0.0312	0.1250	0.0469	0.0000	0.0000	0.0000	0.0000	0.1875	0.1719	0.0000	0.6534	0.7570	0.0000	0.0000	0.0000	0.7674	0.0000	-2.9720	0.8536	-59.0980
JAUIPJ010000029.1	54	1	0	0	11	0.2453	0.8866	0.2778	0.0000	0.7222	0.0000	0.0741	0.2222	0.0741	0.0000	0.0000	0.0000	0.0556	0.0000	0.0000	0.3704	0.0000	0.0556	0.8419	0.4667	0.0000	0.0000	0.0635	0.0001	0.0000	12.5426	-29.4320	-46.1529
JAUIPJ010000030.1	47	1	0	0	11	0.2826	0.8761	0.2766	0.0000	0.7234	0.0000	0.0213	0.3404	0.0213	0.0426	0.0000	0.0000	0.0426	0.0000	0.0000	0.3830	0.0426	0.0426	0.7970	0.5901	0.0000	0.0000	0.0023	0.0046	0.0000	7.6185	-16.4246	-55.4230
JAUIPJ010000031.1	52	0	0	0	11	0.4510	0.7654	0.3077	0.0000	0.6923	0.0000	0.0192	0.2500	0.0192	0.0192	0.0000	0.0000	0.0000	0.0000	0.0000	0.2885	0.0192	0.0000	0.7551	0.6555	0.0000	0.0002	0.0014	0.1053	0.0000	3.6945	-5.6686	-45.0948
JAUIPJ010000032.1	43	0	0	1	11	0.2619	0.8331	0.3023	0.0000	0.6977	0.0000	0.0465	0.3488	0.0233	0.1395	0.0233	0.0000	0.0233	0.0000	0.0000	0.4186	0.1628	0.0233	0.6537	0.7527	0.0000	0.0000	0.0000	0.3309	0.0000	-0.4959	-5.0539	-69.0597
