seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAYIRJ010000059.1	28547	No terminal repeats	30	11	1.0000	NA	17	29.0588	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAYIRJ010000075.1	16100	No terminal repeats	17	11	1.0000	NA	1	4.1647	NA	NA
JAYIRJ010000078.1	12034	No terminal repeats	12	11	1.0000	NA	0	7.5573	NA	NA
JAYIRJ010000090.1	5901	No terminal repeats	6	11	0.9998	NA	0	1.5922	NA	NA
JAYIRJ010000044.1	42039	No terminal repeats	31	11	0.9995	NA	0	2.3511	NA	NA
JAYIRJ010000062.1	25638	No terminal repeats	23	11	0.9993	NA	0	2.4834	NA	NA
JAYIRJ010000061.1	26309	No terminal repeats	18	11	0.9990	NA	0	1.6359	NA	NF033135
JAYIRJ010000077.1	14974	No terminal repeats	13	11	0.9987	NA	0	2.2371	NA	NA
JAYIRJ010000064.1	24098	No terminal repeats	21	11	0.9986	NA	0	3.3335	NA	NA
JAYIRJ010000094.1	3004	No terminal repeats	3	11	0.9976	NA	2	2.6906	T_virB6;virb4	NA
JAYIRJ010000079.1	11335	No terminal repeats	7	11	0.9873	NA	0	1.5299	NA	NA
JAYIRJ010000027.1	66455	No terminal repeats	64	11	0.9815	NA	0	0.8536	NA	NF000496
JAYIRJ010000084.1	9649	No terminal repeats	7	11	0.9658	NA	0	0.2071	NA	NA
JAYIRJ010000093.1	5642	No terminal repeats	3	11	0.8059	NA	0	1.0004	NA	NA
