JBEFUU010000001.1_tRNA1_Phe	230940	231015
JBEFUU010000001.1_tRNA2_Pro	260230	260306
JBEFUU010000002.1_tRNA1_Thr	105245	105320
JBEFUU010000003.1_tRNA1_Val	15065	15139
JBEFUU010000003.1_tRNA2_Asn	17992	18068
JBEFUU010000003.1_tRNA3_Met	46827	46903
JBEFUU010000003.1_tRNA4_Leu	62058	62142
JBEFUU010000007.1_tRNA1_Arg	95832	95908
JBEFUU010000007.1_tRNA2_Arg	96005	96081
JBEFUU010000007.1_tRNA3_Glu	136425	136499
JBEFUU010000009.1_tRNA1_Thr	91419	91494
JBEFUU010000010.1_tRNA1_Ser	3456	3545
JBEFUU010000022.1_tRNA1_Lys	2182	2257
JBEFUU010000025.1_tRNA1_Gly	2409	2482
