seq_name	chromosome_score	plasmid_score	virus_score
JAUIPU010000001.1	0.9996	0.0004	0.0000
JAUIPU010000002.1	1.0000	0.0000	0.0000
JAUIPU010000003.1	1.0000	0.0000	0.0000
JAUIPU010000004.1	0.9997	0.0003	0.0000
JAUIPU010000005.1	1.0000	0.0000	0.0000
JAUIPU010000006.1	1.0000	0.0000	0.0000
JAUIPU010000007.1	0.9998	0.0002	0.0000
JAUIPU010000008.1	1.0000	0.0000	0.0000
JAUIPU010000009.1	0.9994	0.0006	0.0000
JAUIPU010000010.1	0.9999	0.0001	0.0000
JAUIPU010000011.1	1.0000	0.0000	0.0000
JAUIPU010000012.1	1.0000	0.0000	0.0000
JAUIPU010000013.1	0.9999	0.0001	0.0000
JAUIPU010000014.1	0.9998	0.0002	0.0000
JAUIPU010000015.1	1.0000	0.0000	0.0000
JAUIPU010000016.1	0.9999	0.0001	0.0000
JAUIPU010000017.1	0.9998	0.0002	0.0000
JAUIPU010000018.1	0.9998	0.0002	0.0000
JAUIPU010000019.1	0.8956	0.1044	0.0000
JAUIPU010000020.1	0.9998	0.0002	0.0000
JAUIPU010000021.1	1.0000	0.0000	0.0000
JAUIPU010000022.1	0.9992	0.0008	0.0000
JAUIPU010000023.1	0.9993	0.0007	0.0000
JAUIPU010000024.1	1.0000	0.0000	0.0000
JAUIPU010000025.1	1.0000	0.0000	0.0000
JAUIPU010000026.1	0.9993	0.0007	0.0000
JAUIPU010000027.1	0.1720	0.8280	0.0000
JAUIPU010000028.1	1.0000	0.0000	0.0000
JAUIPU010000029.1	0.9999	0.0001	0.0000
JAUIPU010000030.1	0.9997	0.0003	0.0000
JAUIPU010000031.1	1.0000	0.0000	0.0000
JAUIPU010000032.1	0.9999	0.0001	0.0000
JAUIPU010000033.1	1.0000	0.0000	0.0000
JAUIPU010000034.1	1.0000	0.0000	0.0000
JAUIPU010000035.1	0.9986	0.0014	0.0000
JAUIPU010000036.1	0.9999	0.0001	0.0000
JAUIPU010000037.1	0.9999	0.0001	0.0000
JAUIPU010000038.1	0.6690	0.3310	0.0000
JAUIPU010000039.1	0.9996	0.0003	0.0000
JAUIPU010000040.1	1.0000	0.0000	0.0000
JAUIPU010000041.1	0.0010	0.9990	0.0000
JAUIPU010000042.1	0.9864	0.0136	0.0000
JAUIPU010000043.1	0.9997	0.0003	0.0000
JAUIPU010000044.1	0.0526	0.9474	0.0000
JAUIPU010000045.1	0.9854	0.0146	0.0000
JAUIPU010000046.1	0.9999	0.0001	0.0000
JAUIPU010000047.1	0.9981	0.0019	0.0000
JAUIPU010000048.1	0.0140	0.9859	0.0000
JAUIPU010000049.1	0.4588	0.5412	0.0000
JAUIPU010000050.1	0.9999	0.0001	0.0000
JAUIPU010000051.1	0.9868	0.0132	0.0000
JAUIPU010000052.1	1.0000	0.0000	0.0000
JAUIPU010000053.1	0.9816	0.0151	0.0034
JAUIPU010000054.1	0.9998	0.0000	0.0002
JAUIPU010000055.1	0.9674	0.0326	0.0000
JAUIPU010000056.1	0.7808	0.2192	0.0001
JAUIPU010000057.1	0.0003	0.9997	0.0000
JAUIPU010000058.1	0.0528	0.9471	0.0001
JAUIPU010000059.1	0.0458	0.9542	0.0001
JAUIPU010000060.1	0.0013	0.9987	0.0000
JAUIPU010000061.1	0.9160	0.0840	0.0000
JAUIPU010000062.1	0.7217	0.2764	0.0019
JAUIPU010000063.1	0.5346	0.2421	0.2233
JAUIPU010000064.1	0.7537	0.2327	0.0136
JAUIPU010000065.1	1.0000	0.0000	0.0000
JAUIPU010000066.1	0.1430	0.8542	0.0028
JAUIPU010000067.1	0.6104	0.3893	0.0003
JAUIPU010000068.1	0.0004	0.9996	0.0000
JAUIPU010000069.1	0.0052	0.9948	0.0000
JAUIPU010000070.1	0.7573	0.0899	0.1528
JAUIPU010000071.1	0.0155	0.9780	0.0065
JAUIPU010000072.1	0.8940	0.1060	0.0000
JAUIPU010000073.1	0.5547	0.1597	0.2856
JAUIPU010000074.1	0.8762	0.0880	0.0358
JAUIPU010000075.1	0.9618	0.0378	0.0004
JAUIPU010000076.1	0.4520	0.2406	0.3074
JAUIPU010000077.1	0.0006	0.9991	0.0004
JAUIPU010000078.1	0.0446	0.0013	0.9541
JAUIPU010000079.1	0.4685	0.2172	0.3143
JAUIPU010000080.1	0.0475	0.9515	0.0010
JAUIPU010000081.1	0.6347	0.1375	0.2278
JAUIPU010000082.1	0.8141	0.0587	0.1271
JAUIPU010000083.1	0.5673	0.4296	0.0031
JAUIPU010000084.1	0.4460	0.5523	0.0017
JAUIPU010000085.1	0.7599	0.2390	0.0011
JAUIPU010000086.1	0.8925	0.0110	0.0966
JAUIPU010000087.1	0.8507	0.0323	0.1170
JAUIPU010000088.1	0.8130	0.0663	0.1207
JAUIPU010000089.1	0.0487	0.9502	0.0011
JAUIPU010000090.1	0.0003	0.9997	0.0000
JAUIPU010000091.1	0.6054	0.0303	0.3643
JAUIPU010000092.1	0.5459	0.1628	0.2913
JAUIPU010000093.1	0.4519	0.2118	0.3363
JAUIPU010000094.1	0.0015	0.9952	0.0032
JAUIPU010000095.1	0.6370	0.0273	0.3357
JAUIPU010000096.1	0.6370	0.0273	0.3357
JAUIPU010000097.1	0.6993	0.0544	0.2463
