seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAUIPX010000066.1	3564	DTR	4	11	1.0000	NA	2	5.9341	MOBQ	NA
JAUIPX010000041.1	28862	No terminal repeats	30	11	1.0000	NA	17	30.7770	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
JAUIPX010000044.1	18625	No terminal repeats	21	11	1.0000	NA	1	5.8830	NA	NA
JAUIPX010000054.1	9352	No terminal repeats	11	11	0.9999	NA	0	5.8391	NA	NA
JAUIPX010000067.1	3179	No terminal repeats	4	11	0.9998	NA	1	3.4366	T_virB6	NA
JAUIPX010000062.1	5638	No terminal repeats	9	11	0.9997	NA	0	0.3559	NA	NA
JAUIPX010000061.1	5693	No terminal repeats	5	11	0.9997	NA	1	3.4366	T_virB6	NA
JAUIPX010000028.1	82179	No terminal repeats	74	11	0.9996	NA	1	1.7276	NA	NA
JAUIPX010000060.1	5847	No terminal repeats	9	11	0.9994	NA	0	1.5596	NA	NA
JAUIPX010000065.1	3758	No terminal repeats	6	11	0.9991	NA	0	1.1242	NA	NA
JAUIPX010000049.1	15181	No terminal repeats	12	11	0.9980	NA	0	1.2466	NA	NA
JAUIPX010000068.1	3061	No terminal repeats	3	11	0.9968	NA	2	2.6906	virb4;T_virB6	NA
JAUIPX010000040.1	33294	No terminal repeats	29	11	0.9401	NA	0	3.0122	NA	NA
JAUIPX010000056.1	8369	No terminal repeats	6	11	0.9296	NA	0	0.3825	NA	NA
JAUIPX010000055.1	8971	No terminal repeats	7	11	0.9004	NA	0	0.3254	NA	NA
