seq_name	chromosome_score	plasmid_score	virus_score
JAYIUC010000001.1	0.9227	0.0719	0.0053
JAYIUC010000010.1	0.9491	0.0471	0.0037
JAYIUC010000011.1	0.9436	0.0525	0.0039
JAYIUC010000012.1	0.9314	0.0642	0.0044
JAYIUC010000013.1	0.9536	0.0428	0.0035
JAYIUC010000014.1	0.9262	0.0687	0.0052
JAYIUC010000015.1	0.9297	0.0649	0.0054
JAYIUC010000016.1	0.8901	0.1038	0.0061
JAYIUC010000017.1	0.8684	0.1246	0.0070
JAYIUC010000018.1	0.9346	0.0601	0.0053
JAYIUC010000019.1	0.9787	0.0194	0.0019
JAYIUC010000002.1	0.9483	0.0479	0.0038
JAYIUC010000020.1	0.9183	0.0772	0.0044
JAYIUC010000021.1	0.9286	0.0667	0.0047
JAYIUC010000022.1	0.9807	0.0177	0.0016
JAYIUC010000023.1	0.9598	0.0373	0.0029
JAYIUC010000024.1	0.9521	0.0447	0.0032
JAYIUC010000025.1	0.9640	0.0334	0.0026
JAYIUC010000026.1	0.9675	0.0297	0.0029
JAYIUC010000027.1	0.9630	0.0341	0.0029
JAYIUC010000028.1	0.9914	0.0075	0.0011
JAYIUC010000029.1	0.0000	1.0000	0.0000
JAYIUC010000003.1	0.9710	0.0266	0.0024
JAYIUC010000030.1	0.9606	0.0366	0.0029
JAYIUC010000031.1	0.9552	0.0407	0.0041
JAYIUC010000032.1	0.6422	0.3503	0.0075
JAYIUC010000033.1	0.2018	0.7956	0.0026
JAYIUC010000034.1	0.9959	0.0036	0.0005
JAYIUC010000035.1	0.9320	0.0633	0.0047
JAYIUC010000036.1	0.9970	0.0020	0.0009
JAYIUC010000037.1	0.0015	0.9980	0.0004
JAYIUC010000038.1	0.9861	0.0126	0.0013
JAYIUC010000039.1	0.9426	0.0546	0.0029
JAYIUC010000004.1	0.9524	0.0439	0.0037
JAYIUC010000040.1	0.0167	0.9494	0.0339
JAYIUC010000041.1	0.1851	0.8114	0.0035
JAYIUC010000042.1	0.0608	0.9296	0.0096
JAYIUC010000043.1	0.1037	0.8857	0.0107
JAYIUC010000044.1	0.0187	0.6379	0.3434
JAYIUC010000045.1	0.0002	0.9993	0.0005
JAYIUC010000046.1	0.9072	0.0874	0.0054
JAYIUC010000047.1	0.0001	0.0009	0.9990
JAYIUC010000048.1	0.9976	0.0021	0.0003
JAYIUC010000049.1	0.0000	0.9997	0.0002
JAYIUC010000005.1	0.9699	0.0278	0.0023
JAYIUC010000050.1	0.9988	0.0010	0.0002
JAYIUC010000051.1	0.0001	0.9998	0.0001
JAYIUC010000052.1	0.0035	0.9964	0.0000
JAYIUC010000053.1	0.3797	0.5481	0.0722
JAYIUC010000054.1	0.7141	0.0795	0.2064
JAYIUC010000055.1	0.0001	0.0023	0.9976
JAYIUC010000056.1	0.7823	0.2021	0.0156
JAYIUC010000057.1	0.1190	0.8351	0.0459
JAYIUC010000006.1	0.9728	0.0246	0.0026
JAYIUC010000007.1	0.8812	0.1104	0.0084
JAYIUC010000008.1	0.9742	0.0234	0.0024
JAYIUC010000009.1	0.9670	0.0305	0.0025
