name	len	score	pvalue
JAUINF010000001.1 Xanthomonas campestris pv. campestris strain 5630 NODE_1_length_373890_cov_57.752628, whole genome shotgun sequence	373890	0.34611696004867554	0.10871289372309087
JAUINF010000002.1 Xanthomonas campestris pv. campestris strain 5630 NODE_2_length_237534_cov_62.517786, whole genome shotgun sequence	237534	0.46449679136276245	0.07955661303723846
JAUINF010000003.1 Xanthomonas campestris pv. campestris strain 5630 NODE_3_length_197837_cov_67.407342, whole genome shotgun sequence	197837	0.3529433608055115	0.10727774001057482
JAUINF010000004.1 Xanthomonas campestris pv. campestris strain 5630 NODE_4_length_189113_cov_56.461272, whole genome shotgun sequence	189113	0.09494724124670029	0.1927071531082408
JAUINF010000005.1 Xanthomonas campestris pv. campestris strain 5630 NODE_5_length_181432_cov_68.782074, whole genome shotgun sequence	181432	0.12333901226520538	0.17703376387944708
JAUINF010000006.1 Xanthomonas campestris pv. campestris strain 5630 NODE_6_length_179967_cov_65.839763, whole genome shotgun sequence	179967	0.13069315254688263	0.1735025304025984
JAUINF010000007.1 Xanthomonas campestris pv. campestris strain 5630 NODE_7_length_177428_cov_60.628787, whole genome shotgun sequence	177428	0.21412025392055511	0.14202356673464764
JAUINF010000008.1 Xanthomonas campestris pv. campestris strain 5630 NODE_8_length_152191_cov_69.592582, whole genome shotgun sequence	152191	0.11296141147613525	0.18215121988065563
JAUINF010000009.1 Xanthomonas campestris pv. campestris strain 5630 NODE_9_length_151847_cov_67.117078, whole genome shotgun sequence	151847	0.16622987389564514	0.15830123121081652
JAUINF010000010.1 Xanthomonas campestris pv. campestris strain 5630 NODE_10_length_145593_cov_69.647688, whole genome shotgun sequence	145593	0.2863187789916992	0.12302666364529043
JAUINF010000011.1 Xanthomonas campestris pv. campestris strain 5630 NODE_11_length_132435_cov_70.021419, whole genome shotgun sequence	132435	0.04035881906747818	0.2489047511141325
JAUINF010000012.1 Xanthomonas campestris pv. campestris strain 5630 NODE_12_length_117633_cov_67.897394, whole genome shotgun sequence	117633	0.1641751229763031	0.15918876048039882
JAUINF010000013.1 Xanthomonas campestris pv. campestris strain 5630 NODE_13_length_116792_cov_69.987320, whole genome shotgun sequence	116792	0.19318567216396332	0.14901049928242313
JAUINF010000014.1 Xanthomonas campestris pv. campestris strain 5630 NODE_14_length_111557_cov_63.872659, whole genome shotgun sequence	111557	0.08071032911539078	0.20307425032102122
JAUINF010000015.1 Xanthomonas campestris pv. campestris strain 5630 NODE_15_length_111448_cov_64.149671, whole genome shotgun sequence	111448	0.05662747099995613	0.22662210136717276
