name	len	score	pvalue
JAUIOZ010000001.1 Xanthomonas campestris pv. campestris strain 5821 NODE_1_length_456457_cov_173.098440, whole genome shotgun sequence	456457	0.45482832193374634	0.08231361885338771
JAUIOZ010000002.1 Xanthomonas campestris pv. campestris strain 5821 NODE_2_length_341907_cov_155.598141, whole genome shotgun sequence	341907	0.2329798936843872	0.13673615832011482
JAUIOZ010000003.1 Xanthomonas campestris pv. campestris strain 5821 NODE_3_length_313213_cov_133.794987, whole genome shotgun sequence	313213	0.30705469846725464	0.11751265201299192
JAUIOZ010000004.1 Xanthomonas campestris pv. campestris strain 5821 NODE_4_length_283102_cov_175.774140, whole genome shotgun sequence	283102	0.2858475148677826	0.1231210816526928
JAUIOZ010000005.1 Xanthomonas campestris pv. campestris strain 5821 NODE_5_length_143665_cov_148.034752, whole genome shotgun sequence	143665	0.15942685306072235	0.1609827026210439
JAUIOZ010000006.1 Xanthomonas campestris pv. campestris strain 5821 NODE_6_length_141297_cov_165.995567, whole genome shotgun sequence	141297	0.1476345658302307	0.16557141778079915
JAUIOZ010000007.1 Xanthomonas campestris pv. campestris strain 5821 NODE_7_length_124893_cov_187.018724, whole genome shotgun sequence	124893	0.15015995502471924	0.16453281969937306
JAUIOZ010000008.1 Xanthomonas campestris pv. campestris strain 5821 NODE_8_length_121422_cov_192.711640, whole genome shotgun sequence	121422	0.08570800721645355	0.1989576251982778
JAUIOZ010000009.1 Xanthomonas campestris pv. campestris strain 5821 NODE_9_length_116625_cov_181.357887, whole genome shotgun sequence	116625	0.18026569485664368	0.15373139965254173
JAUIOZ010000010.1 Xanthomonas campestris pv. campestris strain 5821 NODE_10_length_109566_cov_143.414672, whole genome shotgun sequence	109566	0.14973323047161102	0.16474053931565827
JAUIOZ010000011.1 Xanthomonas campestris pv. campestris strain 5821 NODE_11_length_109046_cov_159.829162, whole genome shotgun sequence	109046	0.06899003684520721	0.21338469672936022
JAUIOZ010000012.1 Xanthomonas campestris pv. campestris strain 5821 NODE_12_length_108272_cov_141.230879, whole genome shotgun sequence	108272	0.1136738508939743	0.18179243145252663
JAUIOZ010000013.1 Xanthomonas campestris pv. campestris strain 5821 NODE_13_length_108247_cov_142.091624, whole genome shotgun sequence	108247	0.09145679324865341	0.19497318528589772
JAUIOZ010000014.1 Xanthomonas campestris pv. campestris strain 5821 NODE_14_length_107685_cov_189.255734, whole genome shotgun sequence	107685	0.1440676748752594	0.1673087091170028
JAUIOZ010000015.1 Xanthomonas campestris pv. campestris strain 5821 NODE_15_length_102724_cov_129.164993, whole genome shotgun sequence	102724	0.04778435826301575	0.23749905581992597
JAUIOZ010000016.1 Xanthomonas campestris pv. campestris strain 5821 NODE_16_length_101425_cov_141.750701, whole genome shotgun sequence	101425	0.08768366277217865	0.19769242389908603
JAUIOZ010000017.1 Xanthomonas campestris pv. campestris strain 5821 NODE_17_length_100331_cov_148.886069, whole genome shotgun sequence	100331	0.11454504728317261	0.18124480700959286
JAUIOZ010000018.1 Xanthomonas campestris pv. campestris strain 5821 NODE_18_length_98506_cov_185.601855, whole genome shotgun sequence	98506	0.11238811910152435	0.1825477755117456
JAUIOZ010000019.1 Xanthomonas campestris pv. campestris strain 5821 NODE_19_length_97931_cov_139.263116, whole genome shotgun sequence	97931	0.07096928358078003	0.211704056197598
JAUIOZ010000020.1 Xanthomonas campestris pv. campestris strain 5821 NODE_20_length_95336_cov_179.502924, whole genome shotgun sequence	95336	0.06010957062244415	0.22280761386811693
JAUIOZ010000021.1 Xanthomonas campestris pv. campestris strain 5821 NODE_21_length_91822_cov_164.781045, whole genome shotgun sequence	91822	0.08475366979837418	0.19973185285897727
JAUIOZ010000022.1 Xanthomonas campestris pv. campestris strain 5821 NODE_22_length_81011_cov_162.559567, whole genome shotgun sequence	81011	0.12009798735380173	0.17875217161417026
JAUIOZ010000023.1 Xanthomonas campestris pv. campestris strain 5821 NODE_23_length_80356_cov_187.557817, whole genome shotgun sequence	80356	0.0913405641913414	0.1950487196918196
JAUIOZ010000024.1 Xanthomonas campestris pv. campestris strain 5821 NODE_24_length_78861_cov_199.071499, whole genome shotgun sequence	78861	0.028849579393863678	0.2702998715915099
JAUIOZ010000025.1 Xanthomonas campestris pv. campestris strain 5821 NODE_25_length_78623_cov_138.148588, whole genome shotgun sequence	78623	0.25550180673599243	0.1309200090641287
JAUIOZ010000026.1 Xanthomonas campestris pv. campestris strain 5821 NODE_26_length_73911_cov_154.964691, whole genome shotgun sequence	73911	0.035858459770679474	0.2568358637359317
JAUIOZ010000027.1 Xanthomonas campestris pv. campestris strain 5821 NODE_27_length_71368_cov_138.072155, whole genome shotgun sequence	71368	0.08991487324237823	0.19610620137472617
JAUIOZ010000028.1 Xanthomonas campestris pv. campestris strain 5821 NODE_28_length_71152_cov_131.390053, whole genome shotgun sequence	71152	0.07953722774982452	0.20394289598912305
JAUIOZ010000029.1 Xanthomonas campestris pv. campestris strain 5821 NODE_29_length_67866_cov_160.212984, whole genome shotgun sequence	67866	0.07004490494728088	0.2123649822494146
JAUIOZ010000030.1 Xanthomonas campestris pv. campestris strain 5821 NODE_30_length_67210_cov_161.452058, whole genome shotgun sequence	67210	0.10326623916625977	0.1879296019336808
JAUIOZ010000031.1 Xanthomonas campestris pv. campestris strain 5821 NODE_31_length_58469_cov_190.944273, whole genome shotgun sequence	58469	0.04590596258640289	0.2402182944331143
JAUIOZ010000032.1 Xanthomonas campestris pv. campestris strain 5821 NODE_32_length_53687_cov_191.204645, whole genome shotgun sequence	53687	0.057976409792900085	0.22509252964725432
JAUIOZ010000033.1 Xanthomonas campestris pv. campestris strain 5821 NODE_33_length_52184_cov_154.938012, whole genome shotgun sequence	52184	0.11295485496520996	0.18215121988065563
JAUIOZ010000034.1 Xanthomonas campestris pv. campestris strain 5821 NODE_34_length_50463_cov_190.232207, whole genome shotgun sequence	50463	0.0436222068965435	0.2435984590981192
JAUIOZ010000035.1 Xanthomonas campestris pv. campestris strain 5821 NODE_35_length_46353_cov_145.439385, whole genome shotgun sequence	46353	0.053275030106306076	0.23015333484402145
JAUIOZ010000036.1 Xanthomonas campestris pv. campestris strain 5821 NODE_36_length_42418_cov_135.451619, whole genome shotgun sequence	42418	0.061976462602615356	0.2206171160963819
JAUIOZ010000037.1 Xanthomonas campestris pv. campestris strain 5821 NODE_37_length_41231_cov_185.155076, whole genome shotgun sequence	41231	0.04577898606657982	0.2404260140493995
JAUIOZ010000038.1 Xanthomonas campestris pv. campestris strain 5821 NODE_38_length_41061_cov_191.029573, whole genome shotgun sequence	41061	0.055694580078125	0.22756628144119648
JAUIOZ010000039.1 Xanthomonas campestris pv. campestris strain 5821 NODE_39_length_38675_cov_138.878102, whole genome shotgun sequence	38675	0.07700345665216446	0.20600120855049475
JAUIOZ010000040.1 Xanthomonas campestris pv. campestris strain 5821 NODE_40_length_38008_cov_169.053887, whole genome shotgun sequence	38008	0.03446045145392418	0.25929073192839336
