name	len	score	pvalue
JAYINP010000001.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_1, whole genome shotgun sequence	301131	0.23300084471702576	0.13671727471863435
JAYINP010000002.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_2, whole genome shotgun sequence	265973	0.2898104786872864	0.12202583276682528
JAYINP010000003.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_3, whole genome shotgun sequence	234972	0.1779230535030365	0.15448674371176072
JAYINP010000004.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_4, whole genome shotgun sequence	229773	0.220823734998703	0.14017297378956114
JAYINP010000005.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_5, whole genome shotgun sequence	226757	0.22030532360076904	0.14026739179696351
JAYINP010000006.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_6, whole genome shotgun sequence	211908	0.14960643649101257	0.16477830651861924
JAYINP010000007.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_7, whole genome shotgun sequence	193278	0.11542932689189911	0.18086713497998338
JAYINP010000008.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_8, whole genome shotgun sequence	161467	0.10867645591497421	0.18464385527607827
JAYINP010000009.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_9, whole genome shotgun sequence	159665	0.18714702129364014	0.15137094946748245
JAYINP010000010.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_10, whole genome shotgun sequence	154776	0.15676896274089813	0.16204018430395045
JAYINP010000011.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_11, whole genome shotgun sequence	152346	0.20659863948822021	0.14487499055819927
JAYINP010000012.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_12, whole genome shotgun sequence	150812	0.06207282096147537	0.2204660472845381
JAYINP010000013.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_13, whole genome shotgun sequence	131448	0.11412052810192108	0.1815280610318
JAYINP010000014.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_14, whole genome shotgun sequence	128994	0.1365332305431366	0.17108542941309768
JAYINP010000015.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_15, whole genome shotgun sequence	126093	0.1645490527153015	0.15901880806707455
JAYINP010000016.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_16, whole genome shotgun sequence	125238	0.14325565099716187	0.16768638114661227
JAYINP010000017.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_17, whole genome shotgun sequence	117428	0.14489194750785828	0.16700657149331521
JAYINP010000018.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_18, whole genome shotgun sequence	109442	0.07591139525175095	0.20717199184228416
JAYINP010000019.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_19, whole genome shotgun sequence	109420	0.0647728368639946	0.2173124858372989
JAYINP010000020.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_20, whole genome shotgun sequence	104463	0.055165357887744904	0.22811390588413022
JAYINP010000021.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_21, whole genome shotgun sequence	93055	0.09679517149925232	0.19147971901200997
JAYINP010000022.1 Xanthomonas campestris pv. campestris strain WHRI 6048 scf_82145_22, whole genome shotgun sequence	91659	0.08172641694545746	0.20222448825439987
