name	len	score	pvalue
JAUIPK010000001.1 Xanthomonas campestris pv. campestris strain 6198 NODE_1_length_277854_cov_150.551439, whole genome shotgun sequence	277854	0.41149604320526123	0.09347382732834807
JAUIPK010000002.1 Xanthomonas campestris pv. campestris strain 6198 NODE_2_length_254514_cov_132.648797, whole genome shotgun sequence	254514	0.26867085695266724	0.12731324118135812
JAUIPK010000003.1 Xanthomonas campestris pv. campestris strain 6198 NODE_3_length_246408_cov_148.290958, whole genome shotgun sequence	246408	0.1869240403175354	0.15146536747488482
JAUIPK010000004.1 Xanthomonas campestris pv. campestris strain 6198 NODE_4_length_193926_cov_111.515061, whole genome shotgun sequence	193926	0.10484527051448822	0.1871176070700204
JAUIPK010000005.1 Xanthomonas campestris pv. campestris strain 6198 NODE_5_length_191427_cov_134.032945, whole genome shotgun sequence	191427	0.12364731729030609	0.17692046227056424
JAUIPK010000006.1 Xanthomonas campestris pv. campestris strain 6198 NODE_6_length_189875_cov_150.252937, whole genome shotgun sequence	189875	0.14176398515701294	0.16825288919102652
JAUIPK010000007.1 Xanthomonas campestris pv. campestris strain 6198 NODE_7_length_178896_cov_160.355885, whole genome shotgun sequence	178896	0.06703490018844604	0.21519752247148577
JAUIPK010000008.1 Xanthomonas campestris pv. campestris strain 6198 NODE_8_length_159969_cov_116.020357, whole genome shotgun sequence	159969	0.14277981221675873	0.16779968275549512
JAUIPK010000009.1 Xanthomonas campestris pv. campestris strain 6198 NODE_9_length_156308_cov_156.761091, whole genome shotgun sequence	156308	0.26930567622184753	0.12716217236951433
JAUIPK010000010.1 Xanthomonas campestris pv. campestris strain 6198 NODE_10_length_155706_cov_126.856286, whole genome shotgun sequence	155706	0.162605881690979	0.1599441045396178
JAUIPK010000011.1 Xanthomonas campestris pv. campestris strain 6198 NODE_11_length_153514_cov_114.112724, whole genome shotgun sequence	153514	0.17684173583984375	0.15495883374877256
JAUIPK010000012.1 Xanthomonas campestris pv. campestris strain 6198 NODE_12_length_145851_cov_158.185650, whole genome shotgun sequence	145851	0.08377642929553986	0.20054384772263767
JAUIPK010000013.1 Xanthomonas campestris pv. campestris strain 6198 NODE_13_length_136159_cov_111.380043, whole genome shotgun sequence	136159	0.15917322039604187	0.16105823702696578
JAUIPK010000014.1 Xanthomonas campestris pv. campestris strain 6198 NODE_14_length_130865_cov_143.906306, whole genome shotgun sequence	130865	0.18122681975364685	0.15335372762293226
JAUIPK010000015.1 Xanthomonas campestris pv. campestris strain 6198 NODE_15_length_119319_cov_151.659818, whole genome shotgun sequence	119319	0.0808621346950531	0.20292318150917743
JAUIPK010000016.1 Xanthomonas campestris pv. campestris strain 6198 NODE_16_length_115689_cov_117.004550, whole genome shotgun sequence	115689	0.08343404531478882	0.20082710174484478
JAUIPK010000017.1 Xanthomonas campestris pv. campestris strain 6198 NODE_17_length_114719_cov_120.508121, whole genome shotgun sequence	114719	0.09132540225982666	0.19506760329330008
JAUIPK010000018.1 Xanthomonas campestris pv. campestris strain 6198 NODE_18_length_109396_cov_124.227124, whole genome shotgun sequence	109396	0.1565358191728592	0.1621534859128333
JAUIPK010000019.1 Xanthomonas campestris pv. campestris strain 6198 NODE_19_length_107058_cov_154.898655, whole genome shotgun sequence	107058	0.1330234855413437	0.17250169952413325
JAUIPK010000020.1 Xanthomonas campestris pv. campestris strain 6198 NODE_20_length_106084_cov_140.318121, whole genome shotgun sequence	106084	0.10085299611091614	0.1889682000151069
JAUIPK010000021.1 Xanthomonas campestris pv. campestris strain 6198 NODE_21_length_102410_cov_160.729999, whole genome shotgun sequence	102410	0.1275453418493271	0.174881033310673
JAUIPK010000022.1 Xanthomonas campestris pv. campestris strain 6198 NODE_22_length_96458_cov_115.252716, whole genome shotgun sequence	96458	0.11356476694345474	0.18183019865548758
JAUIPK010000023.1 Xanthomonas campestris pv. campestris strain 6198 NODE_23_length_93162_cov_154.962002, whole genome shotgun sequence	93162	0.16610687971115112	0.15841453281969936
JAUIPK010000024.1 Xanthomonas campestris pv. campestris strain 6198 NODE_24_length_90178_cov_147.234825, whole genome shotgun sequence	90178	0.08609487116336823	0.19880655638643402
