name	len	score	pvalue
JAUIPY010000001.1 Xanthomonas campestris pv. campestris strain 5588 NODE_1_length_206716_cov_81.562508, whole genome shotgun sequence	206716	0.10808327049016953	0.18500264370420727
JAUIPY010000002.1 Xanthomonas campestris pv. campestris strain 5588 NODE_2_length_198165_cov_84.316743, whole genome shotgun sequence	198165	0.32404619455337524	0.11371704811541657
JAUIPY010000003.1 Xanthomonas campestris pv. campestris strain 5588 NODE_3_length_179605_cov_76.590899, whole genome shotgun sequence	179605	0.11304151266813278	0.1820945690762142
JAUIPY010000004.1 Xanthomonas campestris pv. campestris strain 5588 NODE_4_length_173604_cov_66.284843, whole genome shotgun sequence	173604	0.15657609701156616	0.16213460231135282
JAUIPY010000005.1 Xanthomonas campestris pv. campestris strain 5588 NODE_5_length_158137_cov_82.054682, whole genome shotgun sequence	158137	0.2624565660953522	0.12888058010423747
JAUIPY010000006.1 Xanthomonas campestris pv. campestris strain 5588 NODE_6_length_126408_cov_68.641972, whole genome shotgun sequence	126408	0.14955587685108185	0.16477830651861924
JAUIPY010000007.1 Xanthomonas campestris pv. campestris strain 5588 NODE_7_length_121033_cov_77.654023, whole genome shotgun sequence	121033	0.1518109142780304	0.16389077724903695
JAUIPY010000008.1 Xanthomonas campestris pv. campestris strain 5588 NODE_8_length_118792_cov_73.639144, whole genome shotgun sequence	118792	0.0794987827539444	0.20396177959060352
JAUIPY010000009.1 Xanthomonas campestris pv. campestris strain 5588 NODE_9_length_114647_cov_80.011155, whole genome shotgun sequence	114647	0.21006007492542267	0.14377974167233173
JAUIPY010000010.1 Xanthomonas campestris pv. campestris strain 5588 NODE_10_length_112261_cov_67.297146, whole genome shotgun sequence	112261	0.1039578914642334	0.18749527909962987
JAUIPY010000011.1 Xanthomonas campestris pv. campestris strain 5588 NODE_11_length_110020_cov_85.545928, whole genome shotgun sequence	110020	0.06897880136966705	0.21338469672936022
JAUIPY010000012.1 Xanthomonas campestris pv. campestris strain 5588 NODE_12_length_108318_cov_81.415277, whole genome shotgun sequence	108318	0.08406930416822433	0.20033612810635246
JAUIPY010000013.1 Xanthomonas campestris pv. campestris strain 5588 NODE_13_length_105945_cov_67.497695, whole genome shotgun sequence	105945	0.17533531785011292	0.15531762217690157
JAUIPY010000014.1 Xanthomonas campestris pv. campestris strain 5588 NODE_14_length_105105_cov_70.941035, whole genome shotgun sequence	105105	0.10179895162582397	0.18849610997809502
JAUIPY010000015.1 Xanthomonas campestris pv. campestris strain 5588 NODE_15_length_96038_cov_72.474724, whole genome shotgun sequence	96038	0.08211323618888855	0.20186569982627087
JAUIPY010000016.1 Xanthomonas campestris pv. campestris strain 5588 NODE_16_length_94870_cov_84.314095, whole genome shotgun sequence	94870	0.11702916026115417	0.18028174333408867
JAUIPY010000017.1 Xanthomonas campestris pv. campestris strain 5588 NODE_17_length_90397_cov_79.589814, whole genome shotgun sequence	90397	0.08743724972009659	0.1978623763124103
JAUIPY010000018.1 Xanthomonas campestris pv. campestris strain 5588 NODE_18_length_89188_cov_82.683361, whole genome shotgun sequence	89188	0.07996125519275665	0.20356522395951357
JAUIPY010000019.1 Xanthomonas campestris pv. campestris strain 5588 NODE_19_length_81685_cov_78.895402, whole genome shotgun sequence	81590	0.051396310329437256	0.23257043583352216
JAUIPY010000020.1 Xanthomonas campestris pv. campestris strain 5588 NODE_20_length_81619_cov_84.052991, whole genome shotgun sequence	81619	0.029164008796215057	0.26960117833673236
JAUIPY010000021.1 Xanthomonas campestris pv. campestris strain 5588 NODE_21_length_81158_cov_69.767862, whole genome shotgun sequence	81158	0.10028092563152313	0.1894591736535992
JAUIPY010000022.1 Xanthomonas campestris pv. campestris strain 5588 NODE_22_length_80786_cov_78.092765, whole genome shotgun sequence	80786	0.13213816285133362	0.1728227207493013
JAUIPY010000023.1 Xanthomonas campestris pv. campestris strain 5588 NODE_23_length_80586_cov_81.432362, whole genome shotgun sequence	80586	0.15405289828777313	0.1631165495883375
JAUIPY010000024.1 Xanthomonas campestris pv. campestris strain 5588 NODE_24_length_78601_cov_84.929308, whole genome shotgun sequence	78601	0.08043083548545837	0.2033008535387869
JAUIPY010000025.1 Xanthomonas campestris pv. campestris strain 5588 NODE_25_length_74631_cov_78.653043, whole genome shotgun sequence	74631	0.12028272449970245	0.1786577536067679
JAUIPY010000026.1 Xanthomonas campestris pv. campestris strain 5588 NODE_26_length_71066_cov_83.351759, whole genome shotgun sequence	71066	0.04266791045665741	0.2452790996298814
JAUIPY010000027.1 Xanthomonas campestris pv. campestris strain 5588 NODE_27_length_67168_cov_71.640622, whole genome shotgun sequence	67168	0.07415004074573517	0.20864491275776115
JAUIPY010000028.1 Xanthomonas campestris pv. campestris strain 5588 NODE_28_length_65450_cov_62.120371, whole genome shotgun sequence	65450	0.14217807352542877	0.16808293677770225
JAUIPY010000029.1 Xanthomonas campestris pv. campestris strain 5588 NODE_29_length_63684_cov_71.976952, whole genome shotgun sequence	63684	0.04577607661485672	0.2404260140493995
JAUIPY010000030.1 Xanthomonas campestris pv. campestris strain 5588 NODE_30_length_60794_cov_82.735017, whole genome shotgun sequence	60794	0.041722990572452545	0.24660095173351462
JAUIPY010000031.1 Xanthomonas campestris pv. campestris strain 5588 NODE_31_length_59687_cov_87.152407, whole genome shotgun sequence	59687	0.04566369205713272	0.2405770828612433
JAUIPY010000032.1 Xanthomonas campestris pv. campestris strain 5588 NODE_32_length_58745_cov_84.791931, whole genome shotgun sequence	58745	0.04103851318359375	0.24784726943122593
JAUIPY010000033.1 Xanthomonas campestris pv. campestris strain 5588 NODE_33_length_56063_cov_84.718001, whole genome shotgun sequence	56063	0.03933532163500786	0.25035878842812903
JAUIPY010000034.1 Xanthomonas campestris pv. campestris strain 5588 NODE_34_length_55596_cov_76.085034, whole genome shotgun sequence	55596	0.029181383550167084	0.26960117833673236
JAUIPY010000035.1 Xanthomonas campestris pv. campestris strain 5588 NODE_35_length_55546_cov_68.307884, whole genome shotgun sequence	55546	0.09453311562538147	0.192914872724526
JAUIPY010000036.1 Xanthomonas campestris pv. campestris strain 5588 NODE_36_length_55179_cov_78.015698, whole genome shotgun sequence	55179	0.04589800909161568	0.2402182944331143
JAUIPY010000037.1 Xanthomonas campestris pv. campestris strain 5588 NODE_37_length_54091_cov_75.607805, whole genome shotgun sequence	54091	0.11123886704444885	0.18315205075912078
JAUIPY010000038.1 Xanthomonas campestris pv. campestris strain 5588 NODE_38_length_51974_cov_81.758869, whole genome shotgun sequence	51974	0.06858496367931366	0.21357353274416496
JAUIPY010000039.1 Xanthomonas campestris pv. campestris strain 5588 NODE_39_length_51631_cov_84.159988, whole genome shotgun sequence	51575	0.043736960738897324	0.24339073948183398
JAUIPY010000040.1 Xanthomonas campestris pv. campestris strain 5588 NODE_40_length_50398_cov_85.874943, whole genome shotgun sequence	50398	0.05330182984471321	0.2301155676410605
JAUIPY010000041.1 Xanthomonas campestris pv. campestris strain 5588 NODE_41_length_50287_cov_70.105537, whole genome shotgun sequence	50287	0.04358675330877304	0.24365510990256062
JAUIPY010000042.1 Xanthomonas campestris pv. campestris strain 5588 NODE_42_length_50089_cov_79.552187, whole genome shotgun sequence	50089	0.04185570776462555	0.24635546491426846
JAUIPY010000043.1 Xanthomonas campestris pv. campestris strain 5588 NODE_43_length_48386_cov_78.975160, whole genome shotgun sequence	48386	0.04578694701194763	0.24040713044791903
JAUIPY010000044.1 Xanthomonas campestris pv. campestris strain 5588 NODE_44_length_47363_cov_76.226706, whole genome shotgun sequence	47363	0.030807580798864365	0.26623989727320796
JAUIPY010000045.1 Xanthomonas campestris pv. campestris strain 5588 NODE_45_length_47029_cov_85.915616, whole genome shotgun sequence	47029	0.028735622763633728	0.27058312561371706
JAUIPY010000046.1 Xanthomonas campestris pv. campestris strain 5588 NODE_46_length_45437_cov_84.049515, whole genome shotgun sequence	45437	0.025311987847089767	0.2790807462799305
JAUIPY010000047.1 Xanthomonas campestris pv. campestris strain 5588 NODE_47_length_42559_cov_80.316911, whole genome shotgun sequence	42559	0.034409668296575546	0.25930961552987386
