name	len	score	pvalue
JAUIPI010000001.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_1_length_232343_cov_142.506419, whole genome shotgun sequence	232343	0.17090077698230743	0.1569227283027419
JAUIPI010000002.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_2_length_230435_cov_156.262318, whole genome shotgun sequence	230435	0.22303248941898346	0.13958758214366643
JAUIPI010000003.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_3_length_223728_cov_147.444049, whole genome shotgun sequence	223728	0.15088920295238495	0.164211798474205
JAUIPI010000004.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_4_length_210981_cov_162.047690, whole genome shotgun sequence	210981	0.25371599197387695	0.13125991389077724
JAUIPI010000005.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_5_length_195596_cov_138.135041, whole genome shotgun sequence	195596	0.19611427187919617	0.14795301759951657
JAUIPI010000006.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_6_length_193286_cov_159.948196, whole genome shotgun sequence	193286	0.11544454097747803	0.1808482513785029
JAUIPI010000007.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_7_length_187362_cov_131.754914, whole genome shotgun sequence	187362	0.284485787153244	0.12346098647934134
JAUIPI010000008.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_8_length_180545_cov_128.708857, whole genome shotgun sequence	180545	0.1476631760597229	0.16555253417931867
JAUIPI010000009.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_9_length_156967_cov_170.409185, whole genome shotgun sequence	156967	0.21719039976596832	0.14106050305914344
JAUIPI010000010.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_10_length_151068_cov_123.409799, whole genome shotgun sequence	151068	0.061793819069862366	0.22088148651710854
JAUIPI010000011.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_11_length_143776_cov_168.146027, whole genome shotgun sequence	143776	0.1350843459367752	0.1717274718634338
JAUIPI010000012.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_12_length_131935_cov_134.723468, whole genome shotgun sequence	131935	0.11373402178287506	0.18177354785104616
JAUIPI010000013.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_13_length_121968_cov_163.782954, whole genome shotgun sequence	121968	0.08318915963172913	0.20101593775964952
JAUIPI010000014.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_14_length_117600_cov_149.842278, whole genome shotgun sequence	117600	0.13810041546821594	0.17044338696276154
JAUIPI010000015.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_15_length_116165_cov_168.335676, whole genome shotgun sequence	116165	0.21027307212352753	0.1436664400634489
JAUIPI010000016.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_16_length_109046_cov_151.333847, whole genome shotgun sequence	109046	0.09772886335849762	0.19089432736611525
JAUIPI010000017.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_17_length_107202_cov_167.415281, whole genome shotgun sequence	107202	0.15299448370933533	0.16343757081350554
JAUIPI010000018.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_18_length_100074_cov_174.329660, whole genome shotgun sequence	100074	0.047424450516700745	0.23795226225545735
JAUIPI010000019.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_19_length_98832_cov_167.041790, whole genome shotgun sequence	98832	0.11919332295656204	0.17911096004229926
JAUIPI010000020.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_20_length_96704_cov_130.236383, whole genome shotgun sequence	96704	0.10265080630779266	0.188137321549966
JAUIPI010000021.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_21_length_93716_cov_169.760474, whole genome shotgun sequence	93716	0.09704455733299255	0.19127199939572476
JAUIPI010000022.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_22_length_91659_cov_138.184829, whole genome shotgun sequence	91659	0.08172644674777985	0.20222448825439987
JAUIPI010000023.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_23_length_89250_cov_167.024312, whole genome shotgun sequence	89250	0.043822430074214935	0.24320190346702925
JAUIPI010000024.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_24_length_89224_cov_163.729323, whole genome shotgun sequence	89224	0.31137120723724365	0.11660623914192915
JAUIPI010000025.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_25_length_80296_cov_160.916142, whole genome shotgun sequence	80296	0.10690487921237946	0.1857957549663872
JAUIPI010000026.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_26_length_67764_cov_150.551140, whole genome shotgun sequence	67764	0.08091998100280762	0.20290429790769696
JAUIPI010000027.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_27_length_67731_cov_168.956484, whole genome shotgun sequence	67731	0.13985149562358856	0.16942367248281592
JAUIPI010000028.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_28_length_67578_cov_135.236115, whole genome shotgun sequence	67578	0.08985872566699982	0.19612508497620665
JAUIPI010000029.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_29_length_66325_cov_164.019895, whole genome shotgun sequence	66325	0.08663488179445267	0.1983911171538636
JAUIPI010000030.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_30_length_64689_cov_123.876973, whole genome shotgun sequence	64689	0.06109871342778206	0.22171236498224942
JAUIPI010000031.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_31_length_59403_cov_137.170448, whole genome shotgun sequence	59403	0.05814671888947487	0.22494146083541053
JAUIPI010000032.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_32_length_57141_cov_172.564454, whole genome shotgun sequence	57141	0.049212902784347534	0.23544074325855427
JAUIPI010000033.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_33_length_53492_cov_123.624619, whole genome shotgun sequence	53492	0.055793553590774536	0.2274529798323136
JAUIPI010000034.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_34_length_50755_cov_164.431548, whole genome shotgun sequence	50755	0.05108606070280075	0.2329858750660926
JAUIPI010000035.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_35_length_47819_cov_170.949206, whole genome shotgun sequence	47819	0.03291824460029602	0.2622176901578669
JAUIPI010000036.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_36_length_44862_cov_170.058368, whole genome shotgun sequence	44862	0.04134121537208557	0.24722411058237026
JAUIPI010000037.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_37_length_43889_cov_141.760317, whole genome shotgun sequence	43889	0.03095855377614498	0.2659377596495204
JAUIPI010000038.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_38_length_39485_cov_174.729649, whole genome shotgun sequence	39485	0.0366247333586216	0.2553818264219352
JAUIPI010000039.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_39_length_39080_cov_164.532292, whole genome shotgun sequence	39080	0.029544014483690262	0.2687702998715915
JAUIPI010000040.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_40_length_36835_cov_125.452337, whole genome shotgun sequence	36835	0.0362216979265213	0.2560427524737518
JAUIPI010000041.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_41_length_30211_cov_160.470366, whole genome shotgun sequence	30211	0.03454172611236572	0.259196313920991
JAUIPI010000042.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_42_length_29959_cov_153.974466, whole genome shotgun sequence	29959	0.04245954379439354	0.24560012085504948
JAUIPI010000043.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_43_length_28993_cov_149.911433, whole genome shotgun sequence	28993	0.04396960884332657	0.2429186494448221
JAUIPI010000044.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_44_length_28728_cov_125.121811, whole genome shotgun sequence	28728	0.04746547341346741	0.2379144950524964
JAUIPI010000045.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_45_length_28707_cov_168.281767, whole genome shotgun sequence	28707	0.026361312717199326	0.2763615076667422
JAUIPI010000046.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_46_length_28371_cov_172.511946, whole genome shotgun sequence	28371	0.03557990491390228	0.2572324193670217
JAUIPI010000047.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_47_length_26259_cov_161.796731, whole genome shotgun sequence	26259	0.05827276408672333	0.22477150842208626
JAUIPI010000048.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_48_length_24877_cov_170.872258, whole genome shotgun sequence	24877	0.03805755078792572	0.25247375179394216
JAUIPI010000049.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_49_length_24753_cov_136.954571, whole genome shotgun sequence	24753	0.03649524226784706	0.25551401163229853
JAUIPI010000050.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_50_length_24295_cov_176.674705, whole genome shotgun sequence	24295	0.019851328805088997	0.29498073872648994
JAUIPI010000051.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_51_length_23996_cov_177.838998, whole genome shotgun sequence	23996	0.02196422591805458	0.2884847798172067
JAUIPI010000052.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_52_length_18779_cov_114.031173, whole genome shotgun sequence	18779	0.044636085629463196	0.24201223657375934
JAUIPI010000053.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_53_length_17789_cov_137.559056, whole genome shotgun sequence	17789	0.006962941959500313	0.36904222373291035
JAUIPI010000054.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_54_length_17057_cov_159.421849, whole genome shotgun sequence	17057	0.02053786814212799	0.29273359015031347
JAUIPI010000055.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_55_length_16166_cov_161.714961, whole genome shotgun sequence	16166	0.03154734894633293	0.2646347911473676
JAUIPI010000056.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_56_length_14931_cov_135.438266, whole genome shotgun sequence	14931	0.055389828979969025	0.22794395347080595
JAUIPI010000057.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_57_length_14816_cov_108.133116, whole genome shotgun sequence	14816	0.11745592206716537	0.17999848931188156
JAUIPI010000058.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_58_length_14182_cov_179.821056, whole genome shotgun sequence	14182	0.020828165113925934	0.29171387567036783
JAUIPI010000059.1 Xanthomonas campestris pv. campestris strain 6181Rx NODE_59_length_13204_cov_160.358879, whole genome shotgun sequence	13204	0.009521769359707832	0.34777928846589623
