name	len	score	pvalue
JAUINP010000001.1 Xanthomonas campestris pv. campestris strain 5732 NODE_1_length_280761_cov_161.795639, whole genome shotgun sequence	280761	0.22904929518699646	0.13779364000302138
JAUINP010000002.1 Xanthomonas campestris pv. campestris strain 5732 NODE_2_length_222027_cov_159.712926, whole genome shotgun sequence	222027	0.16089753806591034	0.1605294961855125
JAUINP010000003.1 Xanthomonas campestris pv. campestris strain 5732 NODE_3_length_214648_cov_155.478080, whole genome shotgun sequence	214648	0.12137527763843536	0.17816677996827554
JAUINP010000004.1 Xanthomonas campestris pv. campestris strain 5732 NODE_4_length_211531_cov_168.424333, whole genome shotgun sequence	211531	0.21323159337043762	0.1424201223657376
JAUINP010000005.1 Xanthomonas campestris pv. campestris strain 5732 NODE_5_length_197834_cov_165.764099, whole genome shotgun sequence	197834	0.34773170948028564	0.10827857088903996
JAUINP010000006.1 Xanthomonas campestris pv. campestris strain 5732 NODE_6_length_182741_cov_162.925459, whole genome shotgun sequence	182741	0.12253165245056152	0.17744920311201753
JAUINP010000007.1 Xanthomonas campestris pv. campestris strain 5732 NODE_7_length_163556_cov_156.551569, whole genome shotgun sequence	163556	0.1858198493719101	0.15182415590301382
JAUINP010000008.1 Xanthomonas campestris pv. campestris strain 5732 NODE_8_length_161203_cov_153.919330, whole genome shotgun sequence	161203	0.2414451539516449	0.13460231135282122
JAUINP010000009.1 Xanthomonas campestris pv. campestris strain 5732 NODE_9_length_142594_cov_163.571820, whole genome shotgun sequence	142594	0.22608613967895508	0.13871893647556463
JAUINP010000010.1 Xanthomonas campestris pv. campestris strain 5732 NODE_10_length_119042_cov_156.684672, whole genome shotgun sequence	119042	0.12851481139659882	0.17440894327366116
JAUINP010000011.1 Xanthomonas campestris pv. campestris strain 5732 NODE_11_length_116559_cov_167.673503, whole genome shotgun sequence	116559	0.21665969491004944	0.14121157187098723
JAUINP010000012.1 Xanthomonas campestris pv. campestris strain 5732 NODE_12_length_111080_cov_161.202787, whole genome shotgun sequence	111080	0.09288875758647919	0.19401012161039352
JAUINP010000013.1 Xanthomonas campestris pv. campestris strain 5732 NODE_13_length_105932_cov_155.615767, whole genome shotgun sequence	105932	0.18138498067855835	0.1533159604199713
JAUINP010000014.1 Xanthomonas campestris pv. campestris strain 5732 NODE_14_length_102283_cov_156.779817, whole genome shotgun sequence	102283	0.06710996478796005	0.21514087166704435
