name	len	score	pvalue
JAUINQ010000001.1 Xanthomonas campestris pv. campestris strain 5733 NODE_1_length_401611_cov_163.916689, whole genome shotgun sequence	401611	0.3796892464160919	0.10157489236347156
JAUINQ010000002.1 Xanthomonas campestris pv. campestris strain 5733 NODE_2_length_280761_cov_184.359579, whole genome shotgun sequence	280761	0.22904923558235168	0.13779364000302138
JAUINQ010000003.1 Xanthomonas campestris pv. campestris strain 5733 NODE_3_length_222027_cov_173.743082, whole genome shotgun sequence	222027	0.16089749336242676	0.1605294961855125
JAUINQ010000004.1 Xanthomonas campestris pv. campestris strain 5733 NODE_4_length_214536_cov_163.078309, whole genome shotgun sequence	214536	0.11872541159391403	0.17931867965858447
JAUINQ010000005.1 Xanthomonas campestris pv. campestris strain 5733 NODE_5_length_211621_cov_196.981607, whole genome shotgun sequence	211621	0.21328555047512054	0.14238235516277664
JAUINQ010000006.1 Xanthomonas campestris pv. campestris strain 5733 NODE_6_length_197834_cov_189.878614, whole genome shotgun sequence	197834	0.34773170948028564	0.10827857088903996
JAUINQ010000007.1 Xanthomonas campestris pv. campestris strain 5733 NODE_7_length_177254_cov_167.477968, whole genome shotgun sequence	177254	0.1914508044719696	0.14974695974016164
JAUINQ010000008.1 Xanthomonas campestris pv. campestris strain 5733 NODE_8_length_177108_cov_181.247115, whole genome shotgun sequence	177108	0.12072831392288208	0.17846891759196315
JAUINQ010000009.1 Xanthomonas campestris pv. campestris strain 5733 NODE_9_length_142594_cov_191.139997, whole genome shotgun sequence	142594	0.22608613967895508	0.13871893647556463
JAUINQ010000010.1 Xanthomonas campestris pv. campestris strain 5733 NODE_10_length_129092_cov_178.149921, whole genome shotgun sequence	129092	0.17237141728401184	0.15628068585240576
JAUINQ010000011.1 Xanthomonas campestris pv. campestris strain 5733 NODE_11_length_119042_cov_165.351549, whole genome shotgun sequence	119042	0.12851482629776	0.17440894327366116
JAUINQ010000012.1 Xanthomonas campestris pv. campestris strain 5733 NODE_12_length_116559_cov_193.941278, whole genome shotgun sequence	116559	0.21665959060192108	0.14121157187098723
JAUINQ010000013.1 Xanthomonas campestris pv. campestris strain 5733 NODE_13_length_111392_cov_174.446175, whole genome shotgun sequence	111392	0.08035911619663239	0.20333862074174786
JAUINQ010000014.1 Xanthomonas campestris pv. campestris strain 5733 NODE_14_length_111111_cov_176.463795, whole genome shotgun sequence	111111	0.09288875758647919	0.19401012161039352
JAUINQ010000015.1 Xanthomonas campestris pv. campestris strain 5733 NODE_15_length_106091_cov_167.654168, whole genome shotgun sequence	106091	0.18099328875541687	0.15344814563033463
JAUINQ010000016.1 Xanthomonas campestris pv. campestris strain 5733 NODE_16_length_102283_cov_167.524372, whole genome shotgun sequence	102283	0.06710995733737946	0.21514087166704435
JAUINQ010000017.1 Xanthomonas campestris pv. campestris strain 5733 NODE_17_length_89187_cov_194.655527, whole genome shotgun sequence	89187	0.12138728052377701	0.17816677996827554
JAUINQ010000018.1 Xanthomonas campestris pv. campestris strain 5733 NODE_18_length_86445_cov_194.649824, whole genome shotgun sequence	86445	0.13024085760116577	0.17372913362036407
JAUINQ010000019.1 Xanthomonas campestris pv. campestris strain 5733 NODE_19_length_86264_cov_193.731607, whole genome shotgun sequence	86264	0.07426434755325317	0.2086071455548002
JAUINQ010000020.1 Xanthomonas campestris pv. campestris strain 5733 NODE_20_length_81487_cov_171.914175, whole genome shotgun sequence	81487	0.03992243483662605	0.24941460835410528
JAUINQ010000021.1 Xanthomonas campestris pv. campestris strain 5733 NODE_21_length_81231_cov_177.609668, whole genome shotgun sequence	81231	0.11162630468606949	0.18286879673691367
JAUINQ010000022.1 Xanthomonas campestris pv. campestris strain 5733 NODE_22_length_80957_cov_187.890010, whole genome shotgun sequence	80957	0.07335931062698364	0.2094191404184606
JAUINQ010000023.1 Xanthomonas campestris pv. campestris strain 5733 NODE_23_length_79524_cov_176.754767, whole genome shotgun sequence	79524	0.04789387434720993	0.23734798700808218
JAUINQ010000024.1 Xanthomonas campestris pv. campestris strain 5733 NODE_24_length_77324_cov_178.838816, whole genome shotgun sequence	77324	0.058374810963869095	0.22469597401616437
JAUINQ010000025.1 Xanthomonas campestris pv. campestris strain 5733 NODE_25_length_73822_cov_186.056248, whole genome shotgun sequence	73822	0.07961025834083557	0.2039051287861621
JAUINQ010000026.1 Xanthomonas campestris pv. campestris strain 5733 NODE_26_length_70484_cov_166.668030, whole genome shotgun sequence	70484	0.06989620625972748	0.21257270186569982
JAUINQ010000027.1 Xanthomonas campestris pv. campestris strain 5733 NODE_27_length_65113_cov_148.821084, whole genome shotgun sequence	65113	0.14507028460502625	0.16691215348591285
JAUINQ010000028.1 Xanthomonas campestris pv. campestris strain 5733 NODE_28_length_62650_cov_187.720263, whole genome shotgun sequence	62650	0.057158757001161575	0.22596117531535614
JAUINQ010000029.1 Xanthomonas campestris pv. campestris strain 5733 NODE_29_length_59169_cov_200.360150, whole genome shotgun sequence	59169	0.019351473078131676	0.29715235289674446
JAUINQ010000030.1 Xanthomonas campestris pv. campestris strain 5733 NODE_30_length_57216_cov_191.849910, whole genome shotgun sequence	57216	0.05070579797029495	0.2334957323060654
JAUINQ010000031.1 Xanthomonas campestris pv. campestris strain 5733 NODE_31_length_57009_cov_179.996153, whole genome shotgun sequence	57009	0.057089872658252716	0.22601782611979757
JAUINQ010000032.1 Xanthomonas campestris pv. campestris strain 5733 NODE_32_length_54248_cov_196.900519, whole genome shotgun sequence	54248	0.0878516435623169	0.19759800589168366
JAUINQ010000033.1 Xanthomonas campestris pv. campestris strain 5733 NODE_33_length_52933_cov_203.295047, whole genome shotgun sequence	52933	0.038647059351205826	0.251472920915477
JAUINQ010000034.1 Xanthomonas campestris pv. campestris strain 5733 NODE_34_length_52446_cov_189.875690, whole genome shotgun sequence	52446	0.03864257037639618	0.25149180451695746
