name	len	score	pvalue
JAUIOP010000010.1 Xanthomonas campestris pv. campestris strain 5802 NODE_10_length_162591_cov_116.803543, whole genome shotgun sequence	162591	0.23964813351631165	0.1351310521942745
JAUIOP010000011.1 Xanthomonas campestris pv. campestris strain 5802 NODE_11_length_152007_cov_160.903903, whole genome shotgun sequence	152007	0.07919658720493317	0.2042639172142911
JAUIOP010000012.1 Xanthomonas campestris pv. campestris strain 5802 NODE_12_length_142821_cov_166.962506, whole genome shotgun sequence	142821	0.1877276748418808	0.1511821134526777
JAUIOP010000013.1 Xanthomonas campestris pv. campestris strain 5802 NODE_13_length_132608_cov_172.440486, whole genome shotgun sequence	132608	0.040438078343868256	0.24877256590376917
JAUIOP010000014.1 Xanthomonas campestris pv. campestris strain 5802 NODE_14_length_121842_cov_139.749509, whole genome shotgun sequence	121842	0.1767076551914215	0.15497771735025304
JAUIOP010000015.1 Xanthomonas campestris pv. campestris strain 5802 NODE_15_length_116798_cov_166.930998, whole genome shotgun sequence	116798	0.19488559663295746	0.1483873404335675
JAUIOP010000016.1 Xanthomonas campestris pv. campestris strain 5802 NODE_16_length_105433_cov_157.481102, whole genome shotgun sequence	105433	0.13334879279136658	0.17233174711080898
JAUIOP010000017.1 Xanthomonas campestris pv. campestris strain 5802 NODE_17_length_102732_cov_119.200546, whole genome shotgun sequence	102732	0.1726469248533249	0.15622403504796434
JAUIOP010000018.1 Xanthomonas campestris pv. campestris strain 5802 NODE_18_length_100199_cov_134.943839, whole genome shotgun sequence	100199	0.05902564525604248	0.22405393156582823
JAUIOP010000019.1 Xanthomonas campestris pv. campestris strain 5802 NODE_19_length_96125_cov_163.281026, whole genome shotgun sequence	96125	0.06897470355033875	0.21338469672936022
JAUIOP010000001.1 Xanthomonas campestris pv. campestris strain 5802 NODE_1_length_334562_cov_170.885247, whole genome shotgun sequence	334562	0.3231315612792969	0.11390588413022132
JAUIOP010000020.1 Xanthomonas campestris pv. campestris strain 5802 NODE_20_length_94710_cov_173.712289, whole genome shotgun sequence	94710	0.14061808586120605	0.1690082332502455
JAUIOP010000021.1 Xanthomonas campestris pv. campestris strain 5802 NODE_21_length_83024_cov_167.365016, whole genome shotgun sequence	83024	0.11841242760419846	0.17945086486894782
