name	len	score	pvalue
JAYIMW010000001.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_1, whole genome shotgun sequence	529310	0.4637903571128845	0.07978321625500416
JAYIMW010000002.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_2, whole genome shotgun sequence	456738	0.4618588089942932	0.08044414230682076
JAYIMW010000003.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_3, whole genome shotgun sequence	302333	0.2929370403289795	0.121138303497243
JAYIMW010000004.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_4, whole genome shotgun sequence	283397	0.28088444471359253	0.12438628295188459
JAYIMW010000005.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_5, whole genome shotgun sequence	235770	0.16847990453243256	0.1577347231664023
JAYIMW010000006.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_6, whole genome shotgun sequence	197529	0.20371301472187042	0.14578140342926202
JAYIMW010000007.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_7, whole genome shotgun sequence	159912	0.14457449316978455	0.16717652390663948
JAYIMW010000008.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_8, whole genome shotgun sequence	159185	0.2020840048789978	0.14615907545887152
JAYIMW010000009.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_9, whole genome shotgun sequence	142519	0.14134645462036133	0.16859279401767505
JAYIMW010000010.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_10, whole genome shotgun sequence	136471	0.14354227483272552	0.16753531233476848
JAYIMW010000011.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_11, whole genome shotgun sequence	124877	0.15015995502471924	0.16453281969937306
JAYIMW010000012.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_12, whole genome shotgun sequence	122813	0.09195417165756226	0.19472769846665156
JAYIMW010000013.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_13, whole genome shotgun sequence	120561	0.0882653072476387	0.1972014502605937
JAYIMW010000014.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_14, whole genome shotgun sequence	119665	0.048754122108221054	0.23619608731777325
JAYIMW010000015.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_15, whole genome shotgun sequence	116860	0.17562466859817505	0.15518543696653825
JAYIMW010000016.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_16, whole genome shotgun sequence	114210	0.11510907858610153	0.18096155298738575
JAYIMW010000017.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_17, whole genome shotgun sequence	107124	0.1537272036075592	0.16321096759573986
JAYIMW010000018.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_18, whole genome shotgun sequence	99033	0.06150222569704056	0.22131580935115946
JAYIMW010000019.1 Xanthomonas campestris pv. campestris strain WHRI 3818A scf_81909_19, whole genome shotgun sequence	97582	0.11059656739234924	0.1835674899916912
