name	len	score	pvalue
JAUIPG010000001.1 Xanthomonas campestris pv. campestris strain 6020A NODE_1_length_456503_cov_147.691218, whole genome shotgun sequence	456503	0.4616256356239319	0.08051967671274265
JAUIPG010000002.1 Xanthomonas campestris pv. campestris strain 6020A NODE_2_length_349424_cov_117.023575, whole genome shotgun sequence	349424	0.36355602741241455	0.10495505702847648
JAUIPG010000003.1 Xanthomonas campestris pv. campestris strain 6020A NODE_3_length_341819_cov_131.921704, whole genome shotgun sequence	341819	0.232992023229599	0.13671727471863435
JAUIPG010000004.1 Xanthomonas campestris pv. campestris strain 6020A NODE_4_length_283402_cov_150.061159, whole genome shotgun sequence	283402	0.2862163782119751	0.1230455472467709
JAUIPG010000005.1 Xanthomonas campestris pv. campestris strain 6020A NODE_5_length_265508_cov_138.422449, whole genome shotgun sequence	265508	0.19503456354141235	0.14836845683208702
JAUIPG010000006.1 Xanthomonas campestris pv. campestris strain 6020A NODE_6_length_143813_cov_128.051442, whole genome shotgun sequence	143813	0.15597987174987793	0.16249339073948182
JAUIPG010000007.1 Xanthomonas campestris pv. campestris strain 6020A NODE_7_length_128583_cov_163.461512, whole genome shotgun sequence	128583	0.16314245760440826	0.15964196691593022
JAUIPG010000008.1 Xanthomonas campestris pv. campestris strain 6020A NODE_8_length_125039_cov_137.436949, whole genome shotgun sequence	125039	0.13453346490859985	0.17197295868267995
JAUIPG010000009.1 Xanthomonas campestris pv. campestris strain 6020A NODE_9_length_124881_cov_152.570807, whole genome shotgun sequence	124881	0.15015991032123566	0.16453281969937306
JAUIPG010000010.1 Xanthomonas campestris pv. campestris strain 6020A NODE_10_length_123618_cov_155.042787, whole genome shotgun sequence	123618	0.09230728447437286	0.19438779364000303
JAUIPG010000011.1 Xanthomonas campestris pv. campestris strain 6020A NODE_11_length_116620_cov_150.845937, whole genome shotgun sequence	116620	0.18026554584503174	0.15373139965254173
JAUIPG010000012.1 Xanthomonas campestris pv. campestris strain 6020A NODE_12_length_110948_cov_139.846741, whole genome shotgun sequence	110948	0.09723549336194992	0.19112093058388097
JAUIPG010000013.1 Xanthomonas campestris pv. campestris strain 6020A NODE_13_length_109747_cov_124.296088, whole genome shotgun sequence	109747	0.15550260245800018	0.16271999395724754
JAUIPG010000014.1 Xanthomonas campestris pv. campestris strain 6020A NODE_14_length_108390_cov_122.613195, whole genome shotgun sequence	108390	0.11408592760562897	0.18154694463328047
JAUIPG010000015.1 Xanthomonas campestris pv. campestris strain 6020A NODE_15_length_107148_cov_153.976081, whole genome shotgun sequence	107148	0.1537272334098816	0.16321096759573986
JAUIPG010000016.1 Xanthomonas campestris pv. campestris strain 6020A NODE_16_length_102731_cov_114.477195, whole genome shotgun sequence	102731	0.04778435826301575	0.23749905581992597
JAUIPG010000017.1 Xanthomonas campestris pv. campestris strain 6020A NODE_17_length_101425_cov_123.655820, whole genome shotgun sequence	101425	0.08799232542514801	0.19744693707983987
JAUIPG010000018.1 Xanthomonas campestris pv. campestris strain 6020A NODE_18_length_99867_cov_129.267612, whole genome shotgun sequence	99867	0.10212409496307373	0.18832615756477075
JAUIPG010000019.1 Xanthomonas campestris pv. campestris strain 6020A NODE_19_length_95631_cov_156.102644, whole genome shotgun sequence	95631	0.06312181800603867	0.21923861318830729
JAUIPG010000020.1 Xanthomonas campestris pv. campestris strain 6020A NODE_20_length_91407_cov_116.729300, whole genome shotgun sequence	91407	0.05706276372075081	0.2260555933227585
JAUIPG010000021.1 Xanthomonas campestris pv. campestris strain 6020A NODE_21_length_91353_cov_156.952759, whole genome shotgun sequence	91353	0.03916412219405174	0.2505853916458947
