name	len	score	pvalue
JAUIPA010000001.1 Xanthomonas campestris pv. campestris strain 7073 NODE_1_length_404431_cov_186.019817, whole genome shotgun sequence	404431	0.4096609055995941	0.09379484855351612
JAUIPA010000002.1 Xanthomonas campestris pv. campestris strain 7073 NODE_2_length_341803_cov_168.723893, whole genome shotgun sequence	341803	0.2329798936843872	0.13673615832011482
JAUIPA010000003.1 Xanthomonas campestris pv. campestris strain 7073 NODE_3_length_313213_cov_147.585148, whole genome shotgun sequence	313213	0.30705469846725464	0.11751265201299192
JAUIPA010000004.1 Xanthomonas campestris pv. campestris strain 7073 NODE_4_length_165417_cov_190.107016, whole genome shotgun sequence	165417	0.19991764426231384	0.14693330311957095
JAUIPA010000005.1 Xanthomonas campestris pv. campestris strain 7073 NODE_5_length_141297_cov_173.639662, whole genome shotgun sequence	141297	0.1476345658302307	0.16557141778079915
JAUIPA010000006.1 Xanthomonas campestris pv. campestris strain 7073 NODE_6_length_128699_cov_161.491386, whole genome shotgun sequence	128699	0.10785327106714249	0.18504041090716822
JAUIPA010000007.1 Xanthomonas campestris pv. campestris strain 7073 NODE_7_length_128104_cov_195.104869, whole genome shotgun sequence	128104	0.17017240822315216	0.15716821512198806
JAUIPA010000008.1 Xanthomonas campestris pv. campestris strain 7073 NODE_8_length_124893_cov_190.870409, whole genome shotgun sequence	124893	0.15015995502471924	0.16453281969937306
JAUIPA010000009.1 Xanthomonas campestris pv. campestris strain 7073 NODE_9_length_123618_cov_190.125019, whole genome shotgun sequence	123618	0.09230729937553406	0.19438779364000303
JAUIPA010000010.1 Xanthomonas campestris pv. campestris strain 7073 NODE_10_length_117797_cov_183.781176, whole genome shotgun sequence	117797	0.09157384932041168	0.1949165344814563
JAUIPA010000011.1 Xanthomonas campestris pv. campestris strain 7073 NODE_11_length_116625_cov_190.325531, whole genome shotgun sequence	116625	0.18026569485664368	0.15373139965254173
JAUIPA010000012.1 Xanthomonas campestris pv. campestris strain 7073 NODE_12_length_109560_cov_156.818492, whole genome shotgun sequence	109560	0.14973323047161102	0.16474053931565827
JAUIPA010000013.1 Xanthomonas campestris pv. campestris strain 7073 NODE_13_length_108592_cov_185.867132, whole genome shotgun sequence	108592	0.09788749366998672	0.1907810257572324
JAUIPA010000014.1 Xanthomonas campestris pv. campestris strain 7073 NODE_14_length_108272_cov_155.059559, whole genome shotgun sequence	108272	0.1136738508939743	0.18179243145252663
JAUIPA010000015.1 Xanthomonas campestris pv. campestris strain 7073 NODE_15_length_107156_cov_190.928156, whole genome shotgun sequence	107156	0.1537272036075592	0.16321096759573986
JAUIPA010000016.1 Xanthomonas campestris pv. campestris strain 7073 NODE_16_length_102731_cov_143.801089, whole genome shotgun sequence	102731	0.04778435826301575	0.23749905581992597
JAUIPA010000017.1 Xanthomonas campestris pv. campestris strain 7073 NODE_17_length_101425_cov_154.305058, whole genome shotgun sequence	101425	0.0879923403263092	0.19744693707983987
JAUIPA010000018.1 Xanthomonas campestris pv. campestris strain 7073 NODE_18_length_100331_cov_154.484579, whole genome shotgun sequence	100331	0.11454504728317261	0.18124480700959286
JAUIPA010000019.1 Xanthomonas campestris pv. campestris strain 7073 NODE_19_length_97931_cov_155.221851, whole genome shotgun sequence	97931	0.07096928358078003	0.211704056197598
JAUIPA010000020.1 Xanthomonas campestris pv. campestris strain 7073 NODE_20_length_91765_cov_175.581428, whole genome shotgun sequence	91765	0.08475366979837418	0.19973185285897727
JAUIPA010000021.1 Xanthomonas campestris pv. campestris strain 7073 NODE_21_length_91721_cov_196.409967, whole genome shotgun sequence	91721	0.03939594328403473	0.2502454868192462
JAUIPA010000022.1 Xanthomonas campestris pv. campestris strain 7073 NODE_22_length_81011_cov_176.823819, whole genome shotgun sequence	81011	0.12009798735380173	0.17875217161417026
JAUIPA010000023.1 Xanthomonas campestris pv. campestris strain 7073 NODE_23_length_79470_cov_172.822969, whole genome shotgun sequence	79470	0.043510179966688156	0.24384394591736536
