name	len	score	pvalue
JAYINV010000001.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_1, whole genome shotgun sequence	348572	0.3568161725997925	0.10646574514691443
JAYINV010000002.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_2, whole genome shotgun sequence	323556	0.39442819356918335	0.09787370647329859
JAYINV010000003.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_3, whole genome shotgun sequence	317617	0.3364153802394867	0.11096004229926731
JAYINV010000004.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_4, whole genome shotgun sequence	277582	0.41062575578689575	0.09360601253871138
JAYINV010000005.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_5, whole genome shotgun sequence	246128	0.1867918074131012	0.1514842510763653
JAYINV010000006.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_6, whole genome shotgun sequence	242910	0.21436253190040588	0.14200468313316716
JAYINV010000007.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_7, whole genome shotgun sequence	234290	0.19850756227970123	0.14729209154769998
JAYINV010000008.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_8, whole genome shotgun sequence	213205	0.26974284648895264	0.12706775436211193
JAYINV010000009.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_9, whole genome shotgun sequence	197057	0.2407834231853485	0.13477226376614548
JAYINV010000010.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_10, whole genome shotgun sequence	195041	0.184614360332489	0.15223959513558427
JAYINV010000011.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_11, whole genome shotgun sequence	193926	0.10484528541564941	0.1871176070700204
JAYINV010000012.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_12, whole genome shotgun sequence	189872	0.14176398515701294	0.16825288919102652
JAYINV010000013.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_13, whole genome shotgun sequence	156284	0.26930567622184753	0.12716217236951433
JAYINV010000014.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_14, whole genome shotgun sequence	155701	0.1626058667898178	0.1599441045396178
JAYINV010000015.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_15, whole genome shotgun sequence	145849	0.08377641439437866	0.20054384772263767
JAYINV010000016.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_16, whole genome shotgun sequence	135442	0.19228383898735046	0.14938817131203264
JAYINV010000017.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_17, whole genome shotgun sequence	122095	0.13620197772979736	0.17123649822494147
JAYINV010000018.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_18, whole genome shotgun sequence	119096	0.08066357672214508	0.20313090112546264
JAYINV010000019.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_19, whole genome shotgun sequence	114700	0.09132540971040726	0.19506760329330008
JAYINV010000020.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_20, whole genome shotgun sequence	106084	0.10085299611091614	0.1889682000151069
JAYINV010000021.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_21, whole genome shotgun sequence	93128	0.16651120781898499	0.15826346400785557
JAYINV010000022.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_22, whole genome shotgun sequence	89993	0.08631248027086258	0.19863660397310975
JAYINV010000023.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_23, whole genome shotgun sequence	86983	0.07390843331813812	0.20889039957700734
JAYINV010000024.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_24, whole genome shotgun sequence	76390	0.0648951530456543	0.21729360223581842
JAYINV010000025.1 Xanthomonas campestris pv. campestris strain WHRI 6053 scf_82181_25, whole genome shotgun sequence	71981	0.05331360548734665	0.23007780043809956
