name	len	score	pvalue
JAYINE010000001.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_1, whole genome shotgun sequence	348897	0.36433684825897217	0.10484175541959362
JAYINE010000002.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_2, whole genome shotgun sequence	246192	0.18533091247081757	0.1519752247148576
JAYINE010000003.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_3, whole genome shotgun sequence	213622	0.26634085178375244	0.12780421481985044
JAYINE010000004.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_4, whole genome shotgun sequence	210959	0.17947900295257568	0.15407130447919026
JAYINE010000005.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_5, whole genome shotgun sequence	209409	0.14572608470916748	0.16668555026814713
JAYINE010000006.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_6, whole genome shotgun sequence	197671	0.26248636841773987	0.12888058010423747
JAYINE010000007.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_7, whole genome shotgun sequence	194188	0.10791318118572235	0.18502152730568774
JAYINE010000008.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_8, whole genome shotgun sequence	191355	0.1210811585187912	0.1783367323815998
JAYINE010000009.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_9, whole genome shotgun sequence	189865	0.1427902728319168	0.16778079915401464
JAYINE010000010.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_10, whole genome shotgun sequence	186782	0.2228984236717224	0.1396064657451469
JAYINE010000011.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_11, whole genome shotgun sequence	156257	0.266879677772522	0.12772868041392854
JAYINE010000012.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_12, whole genome shotgun sequence	155706	0.1665467917919159	0.15826346400785557
JAYINE010000013.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_13, whole genome shotgun sequence	150500	0.21162274479866028	0.14321323362791752
JAYINE010000014.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_14, whole genome shotgun sequence	145844	0.08375034481287003	0.20056273132411814
JAYINE010000015.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_15, whole genome shotgun sequence	135972	0.12964951992034912	0.17401238764257118
JAYINE010000016.1 Xanthomonas campestris pv. campestris strain WHRI 8469 scf_83441_16, whole genome shotgun sequence	126513	0.159810408949852	0.16086940101216105
